01000000000100111000011000000000001010110001000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000100000000101000101000101010000000100000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010001000001000000000000001000000001000010010010,00100100010000000010100000010000100100001000100001,00000010001010000000000010100010000000000000001100,[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 1, 1, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 5, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0],[],[],[0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 2, 0, 2, 0, 0, 0, 2, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[9, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 9, 0, 0, 9, 0, 0, 3, 0],[0, 0, 10, 0, 0, 7, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 7, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 0, 10, 0, 0, 0, 0, 10],[0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 8, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 0, 0][16, 43, 15, 22, 1],[23, 25, 31, 41, 29, 17],[3, 7, 48, 28],[4, 19, 8, 33],[38, 14, 36, 34, 39, 21, 11],[12, 46, 6, 24, 26],[40, 32, 27, 35, 5, 20],[30, 10, 47],[45, 37, 13, 0, 42],[9, 18, 2, 49, 44]
01000000000100011000011000000000001000010001000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000100000000101100101000101010000000100000000,00000000000000000000000000000000000000000000000000,00110100010000000010000000010000100100001000100001,00000010001010100000000010000010000010100000001000,10000001000001000000000000101000000001000010010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0],[],[],[0, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 2, 2, 0, 0, 5, 0, 2, 0, 0, 0, 5, 0, 5, 0, 2, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0],[],[0, 0, 7, 6, 0, 7, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 6, 0, 0, 7, 0, 0, 0, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 6],[0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 10, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0],[4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 9, 0, 0, 4, 0, 4, 9, 0],[],[][16, 11, 21, 39, 1],[25, 8, 20, 19, 33],[34, 15, 22, 43],[45, 7, 26, 0, 47, 28],[23, 31, 29, 41, 17, 4],[44, 49, 9, 40, 3, 32],[27, 18, 35, 2, 5],[30, 38, 36],[48, 37, 42, 13],[24, 6, 14, 46, 12, 10]
01000000000100011000011000000000001000010001000000,00000000000000000000000000000000000000000000000000,00110001000001000000000000101000100001000010010010,00001000100000000101100101000101010000000100000000,00000000000000000000000000000000000000000000000000,00000100010000000010000000010000000100001000100001,10000010001010100000000010000010000010100000001100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 4, 4, 0, 0, 0, 0, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0],[],[0, 0, 9, 6, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 9, 0, 0, 0, 9, 0, 0, 0, 0, 6, 0, 0, 0, 0, 6, 0, 0, 9, 0, 0, 9, 0],[0, 0, 0, 0, 1, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 10, 10, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0],[],[0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 2],[7, 0, 0, 0, 0, 0, 7, 0, 0, 0, 7, 0, 5, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 7, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0],[],[],[][25, 4, 33, 29, 23],[9, 49, 35, 40],[18, 44, 27, 5],[16, 39, 15, 43],[30, 47, 46, 12, 36],[26, 42, 37, 13, 3, 7],[10, 6, 14, 38, 24, 0],[11, 21, 34, 1, 22],[2, 32, 45, 48, 28],[41, 8, 31, 17, 19, 20]
01000000000100011000011000000000001000010001000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000100000000101000101000101010000000100000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000010001010100000000010000010000010100000001000,10010001000001000000000000101000000001000010010110,00100100010000000010100000010000100100001000100001,00000000000000000000000000000000000000000000000000,[0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 7, 7, 0, 0, 0, 0, 7, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 9, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0],[],[],[0, 0, 0, 0, 6, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 6, 0, 0, 0, 8, 0, 6, 0, 0, 0, 6, 0, 8, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0],[10, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 10, 0, 0, 10, 0, 10, 5, 0],[0, 0, 1, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 4],[][5, 44, 32, 27, 18, 2, 35],[46, 12, 6, 30, 38],[10, 36, 14, 24],[40, 20, 49, 9],[28, 26, 7, 3, 48],[4, 29, 25, 19, 41, 33],[11, 16, 21, 34, 15],[17, 23, 8, 31],[43, 1, 22, 39],[0, 47, 45, 13, 37, 42]
01000000000100111000011000000000001010110001000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000100000000101000101000101010000000100000000,10010001000001000000000000001000000001000010010010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00100100010000000010100000010000100100001000100001,00000010001010000000000010100010000000000000001100,[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 4, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0],[],[],[0, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 5, 0, 5, 0, 0, 0, 7, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0],[10, 0, 0, 8, 0, 0, 0, 10, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 10, 0, 0, 10, 0, 0, 8, 0],[],[],[],[0, 0, 6, 0, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 6, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 6, 0, 0, 0, 0, 2],[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 9, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0, 0][11, 22, 38, 14, 43, 34, 39],[35, 40, 20, 27, 49],[12, 6, 10, 30],[36, 1, 15, 21, 16],[23, 25, 4, 19, 17],[9, 44, 2, 5, 18, 32],[41, 8, 31, 29, 33],[13, 28, 48, 3],[24, 26, 46, 47],[0, 37, 42, 7, 45]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00110100000000000010000000110000100100001000100001,00001000110000000101110101000101010000010100000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000010001110111000001010000010001010100001001000,10000001000001000000000000001000000001000010010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 9, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 9, 7, 0, 0, 0, 0, 7, 0, 0, 9, 0, 0, 0, 0, 9, 0, 0, 0, 7, 0, 0, 0, 0, 9],[0, 0, 0, 0, 6, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 8, 8, 0, 6, 0, 6, 0, 0, 0, 6, 0, 2, 0, 6, 0, 0, 0, 0, 0, 2, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[0, 5, 0, 0, 0, 0, 5, 0, 0, 0, 5, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 0, 5, 0, 0, 3, 0, 0, 0],[10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 10, 0, 0, 10, 0, 4, 4, 0],[],[][11, 16, 34, 12, 14, 15, 22],[9, 31, 39, 17, 8, 19],[30, 38, 46, 36],[47, 13, 48, 28],[10, 24, 43, 1, 6],[29, 33, 23, 4, 25],[32, 3, 5, 44, 27],[21, 41, 20],[40, 26, 49, 35, 18, 2],[42, 7, 37, 0, 45]
01000000000100111000011000000000001010110001000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000100000000101000101000101010000000100000000,10010001000001000000000000001000000001000010010010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00100100010000000010100000010000100100001000100001,00000010001010000000000010100010000000000000001100,[0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 8, 6, 6, 0, 0, 0, 0, 6, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 8, 0, 8, 6, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0],[],[],[0, 0, 0, 0, 10, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 10, 0, 0, 0, 7, 0, 7, 0, 0, 0, 10, 0, 7, 0, 10, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0],[9, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 9, 0],[],[],[],[0, 0, 2, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 5],[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 4, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0][13, 7, 37, 42, 45],[9, 27, 32, 2, 44],[6, 46, 12, 26],[30, 47, 24, 10],[20, 35, 40, 49, 18, 5],[11, 34, 39, 15, 21, 16],[41, 17, 25, 23, 31],[38, 1, 36, 14, 22, 43],[28, 0, 3, 48],[19, 8, 29, 4, 33]
01000000000100011000011000000000001000010001000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000100000000101000101000101010000000100000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000010001010100000000010000010000010100000001000,10010001000001000000000000101000000001000010010110,00100100010000000010100000010000100100001000100001,00000000000000000000000000000000000000000000000000,[0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 2, 2, 0, 0, 0, 0, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0],[],[],[0, 0, 0, 0, 1, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 0, 0, 1, 0, 1, 0, 0, 0, 10, 0, 10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 4, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0],[6, 0, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 6, 0, 0, 9, 0, 9, 9, 0],[0, 0, 5, 0, 0, 5, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 5, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 8, 0, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 8],[][41, 4, 23, 33, 25],[39, 16, 15, 43],[36, 24, 38, 6],[12, 46, 10, 14, 30],[27, 44, 20, 32, 40, 2, 5],[28, 7, 3, 0, 42],[22, 21, 34, 1, 11],[9, 18, 35, 49],[37, 45, 48, 47, 13, 26],[19, 29, 31, 17, 8]
01000000000100111000011000000000001010110001000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000100000000101000101000101010000000100000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010001000001000000000000001000000001000010010010,00100100010000000010100000010000100100001000100001,00000010001010000000000010100010000000000000001100,[0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 6, 6, 0, 0, 0, 0, 10, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 6, 10, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0],[],[],[0, 0, 0, 0, 9, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 7, 0, 0, 0, 9, 0, 7, 0, 0, 0, 9, 0, 7, 0, 9, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[3, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4, 0, 0, 3, 0, 0, 4, 0],[0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 2],[0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 5, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0][27, 32, 18, 35, 5, 2],[44, 20, 40, 49, 9],[45, 0, 28, 13],[7, 3, 48, 42, 37],[26, 10, 46, 6, 47],[22, 38, 11, 15, 16, 14, 43],[31, 8, 25, 19, 41],[30, 24, 12],[4, 23, 33, 29, 17],[1, 36, 39, 21, 34]
01000000000100111000011000000000001010110001000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001000100000000101000101000101010000000100000000,10010001000001000000000000001000000001000010010010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00100100010000000010100000010000100100001000100001,00000010001010000000000010100010000000000000001100,[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 7, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0],[],[],[0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 2, 0, 2, 0, 0, 0, 2, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0],[6, 0, 0, 6, 0, 0, 0, 8, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 6, 0, 0, 8, 0, 0, 6, 0],[],[],[],[0, 0, 5, 0, 0, 5, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 10, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 0, 10, 0, 0, 0, 0, 10],[0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 9, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 0, 0][14, 34, 15, 39, 21, 16, 1],[29, 4, 23, 25, 41],[26, 30, 46, 12],[33, 8, 17, 31, 19],[40, 35, 27, 5, 2],[48, 42, 37, 3, 0],[11, 36, 38, 43, 22],[7, 45, 13, 28],[6, 47, 10, 24],[20, 49, 44, 18, 32, 9]
