00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000101001000000000100100000000010000100010110,11100001010100110010000011011010001100110011001001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001010000010000001111000000100100001000000000000,00010100000000001100000000000001010000001000100000,[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 8, 0, 0, 0, 3, 0, 8, 8, 0],[1, 1, 2, 0, 0, 0, 0, 2, 0, 2, 0, 2, 0, 0, 5, 2, 0, 0, 1, 0, 0, 0, 0, 0, 5, 5, 0, 5, 5, 0, 5, 0, 0, 0, 5, 1, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0, 1, 0, 0, 2],[],[],[0, 0, 0, 0, 10, 0, 7, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 10, 6, 6, 7, 0, 0, 0, 0, 0, 0, 7, 0, 0, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[0, 0, 0, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 9, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0][0, 46, 35, 1, 18],[2, 38, 7, 15, 49, 9, 42, 11, 43, 39],[45, 36, 26, 10, 8],[17, 40, 16, 44],[14, 27, 30, 24, 34, 25, 28],[20, 32, 21, 12],[37, 6, 29, 22],[48, 41, 47, 23, 13],[5, 3, 31, 33],[4, 19]
00000000000000000000000000000000000000000000000000,00010100100000001100000000000001000000001000100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11100001010100110010000011011010011100110011001001,00001010000010000001111000000100100001000100000100,00000000001001000000000100100000000010000000010010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 7, 0, 5, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 0],[],[],[],[3, 3, 8, 0, 0, 0, 0, 1, 0, 1, 0, 3, 0, 0, 3, 8, 0, 0, 1, 0, 0, 0, 0, 0, 3, 8, 0, 8, 3, 0, 1, 0, 0, 8, 1, 1, 0, 0, 8, 1, 0, 0, 1, 1, 0, 0, 3, 0, 0, 3],[0, 0, 0, 0, 10, 0, 10, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 2, 6, 6, 2, 0, 0, 0, 0, 0, 0, 10, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 10, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 4, 0],[],[][18, 34, 9, 42, 43, 35, 30, 7, 39],[19, 32, 37, 41, 22],[1, 49, 14, 46, 0, 24, 11, 28],[10, 23, 48, 36],[31, 8, 16, 5, 40, 17],[21, 20, 12],[3, 44],[27, 25, 33, 38, 15, 2],[26, 45, 13],[6, 29, 47, 4]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010100000000001100000000000001010000101000100000,00000000101001000000000100100000000010000100010110,11100001010100110010000011011010001100010011001001,00001010000010000001111000000100100001000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 3, 0, 0, 0, 0, 3, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 2, 0, 0, 0, 6, 0, 6, 2, 0],[1, 9, 8, 0, 0, 0, 0, 9, 0, 8, 0, 8, 0, 0, 1, 9, 0, 0, 8, 0, 0, 0, 0, 0, 8, 1, 0, 1, 9, 0, 8, 0, 0, 0, 8, 8, 0, 0, 0, 9, 0, 0, 8, 1, 0, 0, 1, 0, 0, 9],[0, 0, 0, 0, 10, 0, 5, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 10, 4, 5, 4, 0, 0, 0, 0, 0, 0, 5, 0, 0, 4, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[][27, 14, 0, 25, 43, 46],[13, 41, 10, 8, 48],[33, 5, 44, 38, 3],[12, 32, 20, 22],[21, 6, 37, 29],[45, 36, 47, 23, 26],[40, 16, 17, 31],[9, 34, 18, 42, 35, 2, 11, 24, 30],[1, 39, 28, 49, 15, 7],[19, 4]
00000000000000000000000000000000000000000000000000,00010100000000001100000000000001000000001000100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000101001000000000100100000000010000100010110,11100001010100110010000011011010011100110011001001,00001010000010000001111000000100100001000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 9, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 10, 0, 0, 0, 0, 0],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 6, 6, 0],[5, 8, 5, 0, 0, 0, 0, 2, 0, 5, 0, 8, 0, 0, 2, 5, 0, 0, 5, 0, 0, 0, 0, 0, 2, 5, 0, 8, 2, 0, 8, 0, 0, 2, 8, 5, 0, 0, 2, 5, 0, 0, 8, 5, 0, 0, 8, 0, 0, 8],[0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 4, 3, 4, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[][8, 36, 41, 10, 45],[28, 38, 33, 7, 14, 24],[12, 32, 22, 29, 20],[4, 19, 6, 37, 21],[35, 0, 39, 25, 9, 2, 18, 15, 43],[13, 23, 26, 48, 47],[5, 16, 31, 17],[34, 42, 30, 11, 1, 27, 46, 49],[3],[40, 44]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010100000000001100000000000001010000101000100000,00000000101001000000000100100000000010000100010110,11100001010100110010000011011010001100010011001001,00001010000010000001111000000100100001000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 0, 0, 0, 2, 0, 10, 0, 0, 0, 2, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 6, 0, 0, 0, 6, 0, 8, 8, 0],[9, 5, 3, 0, 0, 0, 0, 9, 0, 5, 0, 9, 0, 0, 3, 3, 0, 0, 5, 0, 0, 0, 0, 0, 3, 3, 0, 3, 3, 0, 9, 0, 0, 0, 5, 9, 0, 0, 0, 9, 0, 0, 3, 5, 0, 0, 5, 0, 0, 5],[0, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 1, 4, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[][20, 19, 4, 32, 37],[16, 38, 44, 5, 3],[24, 42, 2, 15, 27, 25, 14, 28],[21, 12, 29, 6, 22],[9, 18, 34, 1, 43, 49, 46],[10, 41, 45, 8],[23],[47, 36, 48, 26, 13],[0, 30, 39, 7, 35, 11],[17, 40, 31, 33]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010100000000001100000000000001010000101000100000,00000000101001000000000100100000000010000100010110,11100001010100110010000011011010001100010011001001,00001010000010000001111000000100100001000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[0, 0, 0, 2, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 9, 0, 0, 0, 0, 9, 0, 9, 0, 0, 0, 2, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 8, 0, 0, 0, 8, 0, 5, 8, 0],[3, 4, 7, 0, 0, 0, 0, 3, 0, 4, 0, 7, 0, 0, 4, 7, 0, 0, 7, 0, 0, 0, 0, 0, 4, 3, 0, 3, 4, 0, 7, 0, 0, 0, 7, 3, 0, 0, 0, 7, 0, 0, 4, 7, 0, 0, 3, 0, 0, 3],[0, 0, 0, 0, 10, 0, 1, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 1, 10, 10, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[][6, 37, 29, 32, 20],[16, 44, 17, 3],[7, 46, 0, 35, 25, 27, 49],[42, 24, 28, 14, 9, 1],[8, 26, 47, 23],[5],[30, 43, 11, 18, 39, 2, 34, 15],[13, 45, 41, 48, 10, 36],[38, 33, 31, 40],[19, 21, 4, 22, 12]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010100000000001100000000000001010000101000100000,00000000101001000000000100100000000010000100010110,11100001010100110010000011011010001100010011001001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001010000010000001111000000100100001000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[0, 0, 0, 7, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 9, 0, 0, 0, 0, 9, 0, 8, 0, 0, 0, 7, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 2, 3, 0],[4, 10, 10, 0, 0, 0, 0, 1, 0, 10, 0, 1, 0, 0, 10, 4, 0, 0, 10, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 4, 0, 0, 0, 10, 4, 0, 0, 0, 4, 0, 0, 1, 1, 0, 0, 4, 0, 0, 4],[],[],[0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 6, 6, 6, 5, 0, 0, 0, 0, 0, 0, 5, 0, 0, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[][25, 7, 28, 24, 11, 42, 43, 27],[23, 8, 47, 41],[48, 45, 36, 10, 26, 13],[35, 15, 39, 30, 49, 46, 0],[29, 12, 4, 6, 22],[19, 20, 32, 37, 21],[44, 3, 31, 17],[40, 5],[33, 38, 16],[1, 14, 9, 2, 34, 18]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010100000000001100000000000001010000101000100000,00000000000000000000000000000000000000000000000000,11100001010100110010000011011010001100010011001001,00001010000010000001111000000100100001000100000100,00000000101001000000000100100000000010000000010010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[0, 0, 0, 8, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 0, 0, 0, 0, 8, 0, 5, 0, 0, 0, 8, 0, 0, 0, 0, 0],[],[1, 1, 10, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 10, 2, 0, 0, 10, 0, 0, 0, 0, 0, 2, 10, 0, 2, 1, 0, 10, 0, 0, 0, 1, 2, 0, 0, 0, 2, 0, 0, 1, 2, 0, 0, 2, 0, 0, 10],[0, 0, 0, 0, 6, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 6, 6, 6, 7, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 9, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 4, 0],[],[][7, 34, 11, 42, 28, 1, 9, 0],[27, 39, 46, 35, 43, 15, 24],[12, 32, 41, 47, 6, 37],[26, 48, 23, 13, 8],[40, 5, 16, 17],[21, 19, 4, 20],[22, 29],[44, 31, 3, 38, 33],[36, 10, 45],[25, 18, 14, 2, 49, 30]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010100000000001100000000000001010000101000100000,00000000000000000000000000000000000000000000000000,11100001010100110010000011011010001100010011001001,00001010000010000001111000000100100001000100000100,00000000101001000000000100100000000010000000010010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[0, 0, 0, 9, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 9, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 0],[],[2, 8, 8, 0, 0, 0, 0, 1, 0, 1, 0, 8, 0, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 8, 2, 0, 8, 1, 0, 8, 0, 0, 0, 8, 1, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 2, 0, 0, 1],[0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 3, 3, 4, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 10, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0],[],[][9, 49, 35, 42, 39, 18, 7, 28],[25, 43, 0, 15, 14, 46],[19, 4, 32, 20, 41, 37, 6],[21, 47, 12, 29, 22],[45, 36, 13, 48, 23],[17, 38, 44, 5, 40],[26, 8],[27, 1, 34, 2, 30, 11, 24],[33, 16, 31, 3],[10]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010100000000001100000000000001010000101000100000,00000000101001000000000100100000000010000100010110,11100001010100110010000011011010001100010011001001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00001010000010000001111000000100100001000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 6, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 10, 0, 10, 3, 0],[2, 4, 5, 0, 0, 0, 0, 5, 0, 2, 0, 4, 0, 0, 2, 4, 0, 0, 5, 0, 0, 0, 0, 0, 4, 5, 0, 2, 4, 0, 5, 0, 0, 0, 5, 5, 0, 0, 0, 4, 0, 0, 2, 2, 0, 0, 2, 0, 0, 4],[],[],[0, 0, 0, 0, 1, 0, 8, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 8, 8, 8, 1, 0, 0, 0, 0, 0, 0, 8, 0, 0, 8, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[][37, 4, 12, 22],[9, 43, 46, 0, 42, 14, 27],[23, 13, 41, 26, 48, 36],[15, 39, 1, 49, 28, 11, 24],[30, 7, 25, 35, 34, 18, 2],[40, 38, 33, 5, 44, 3],[],[29, 32, 6, 20, 19, 21],[17, 31, 16],[45, 47, 10, 8]
