00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000110010001100000000000000001001010000010000,11000110000101000000010010001110100100100000100001,00000000000000010011000001100001000000000001000100,00000000000000000000000000000000000000000000000000,00111001001000100000101100010000010010001110001010,[],[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 8, 0, 0, 0, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0],[5, 9, 0, 0, 0, 4, 9, 0, 0, 0, 0, 5, 0, 4, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 4, 0, 0, 0, 9, 9, 4, 0, 5, 0, 0, 4, 0, 0, 9, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 6, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 2, 0, 0],[],[0, 0, 10, 1, 1, 0, 0, 10, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 7, 0, 0, 0, 1, 0, 0, 0, 0, 0, 10, 0, 0, 7, 0, 0, 0, 10, 1, 7, 0, 0, 0, 1, 0, 7, 0][46, 20, 3, 27, 4, 41, 22, 14],[18, 47, 31, 26, 15, 19],[39, 37, 45, 34],[35, 24, 49, 5, 30, 44, 13],[11, 32, 0],[43, 25],[36, 10, 42, 23, 48],[9, 16, 12, 8, 17],[6, 38, 21, 28, 1, 29],[40, 33, 7, 2]
00000000000000000000000000000000000000000000000000,00000000000000010011000001100001000000000001000110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000110010001100000000000000001001010000010000,11000110000101000000010010001110100100100000100001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00111001001000100000101100010000010010001110001000,[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 8, 8, 0, 0, 0, 0, 0, 10, 10, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 10, 8, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 0, 0, 7, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0],[3, 4, 0, 0, 0, 5, 3, 0, 0, 0, 0, 4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 4, 0, 0, 0, 4, 5, 3, 0, 5, 0, 0, 4, 0, 0, 5, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4],[],[],[0, 0, 2, 6, 9, 0, 0, 9, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 9, 9, 0, 0, 0, 9, 0, 0, 0, 0, 0, 6, 0, 0, 9, 0, 0, 0, 6, 2, 2, 0, 0, 0, 9, 0, 0, 0][16, 9, 39, 17, 37],[42, 14, 20, 2, 41, 10],[0, 6, 30],[11, 49, 44, 35, 24, 1, 28],[29, 5, 32, 38, 21, 13],[33, 40, 3],[12, 45, 8, 34],[48, 18, 19, 15],[22, 36, 7, 27, 23, 4, 46],[43, 31, 25, 47, 26]
10000110000101000000010010001010100100100000100001,01000000000000010011000001100101000000000001000110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000110010001100000000000000001001010000010000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00111001001000100000101100010000010010001110001000,[9, 0, 0, 0, 0, 9, 9, 0, 0, 0, 0, 4, 0, 9, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 9, 0, 0, 0, 9, 0, 4, 0, 4, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 9],[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 8, 8, 0, 0, 0, 0, 0, 1, 8, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 8, 1, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 5, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 0, 5, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0],[],[],[],[0, 0, 6, 6, 2, 0, 0, 10, 0, 0, 2, 0, 0, 0, 10, 0, 0, 0, 0, 0, 2, 0, 6, 10, 0, 0, 0, 10, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 2, 10, 2, 0, 0, 0, 2, 0, 0, 0][43, 25, 1, 31, 29, 48],[33, 4, 36, 10, 40, 46, 42, 20],[45, 37],[30, 11, 44, 21, 35, 32, 38],[12, 16, 39, 17],[2, 22, 3],[34, 9, 8],[15, 18, 47, 19, 26],[49, 0, 28, 13, 24, 6, 5],[7, 41, 27, 23, 14]
00000110000101000000010010001000100100100000100001,01000000000000010011000001100101000000000001000110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000000100000000100000000000010001001010000010000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00111001011010101000101100010000010010001110001000,[0, 0, 0, 0, 0, 7, 9, 0, 0, 0, 0, 7, 0, 9, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 9, 0, 0, 0, 7, 0, 0, 0, 9, 0, 0, 7, 0, 0, 9, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 7],[0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 6, 4, 0, 0, 0, 0, 0, 5, 5, 0, 0, 5, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 5, 6, 0],[],[],[8, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 8, 0, 0, 8, 0, 8, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0],[],[],[],[],[0, 0, 10, 1, 10, 0, 0, 2, 0, 2, 2, 0, 1, 0, 2, 0, 10, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 10, 2, 0, 0, 0, 2, 0, 0, 0][12, 40, 36, 33, 20, 3, 22],[10, 7, 23, 9, 14, 42, 46],[30, 8, 45, 17],[31, 43, 15, 19],[26, 29, 47, 25],[1, 48, 18],[5, 35, 11, 28, 49],[0, 37, 39, 34],[32, 38, 13, 6, 24, 44, 21],[16, 4, 27, 41, 2]
00000000000000000000000000000000000000000000000000,00000000000000010011000001100001000000000001000110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000110010001100000000000000001001010000010000,11000110000101000000010010001110100100100000100001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00111001001000100000101100010000010010001110001000,[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 8, 8, 0, 0, 0, 0, 0, 9, 9, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 9, 9, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 6, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0],[5, 3, 0, 0, 0, 3, 10, 0, 0, 0, 0, 5, 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 10, 5, 5, 0, 5, 0, 0, 5, 0, 0, 3, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 5],[],[],[0, 0, 7, 4, 2, 0, 0, 7, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 0, 4, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 2, 2, 7, 0, 0, 0, 2, 0, 0, 0][17, 8, 34, 39, 37, 45, 16],[46, 20, 36, 27, 4, 41, 40, 10],[24, 1, 38, 5, 21],[33, 23, 3, 22],[29, 49, 35, 11, 30, 0, 32],[9, 12],[42, 2, 7, 14],[18, 43, 19, 31],[15, 26, 47, 25, 48],[6, 13, 44, 28]
10000110000101000000010010001010100100100000100001,01000000000000010011000001100101000000000001000110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000110010001100000000000000001001010000010000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00111001001000100000101100010000010010001110001000,[9, 0, 0, 0, 0, 8, 9, 0, 0, 0, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 8, 0, 0, 0, 9, 0, 8, 0, 9, 0, 0, 9, 0, 0, 9, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 8],[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 1, 2, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 0, 0, 7, 0, 0, 0, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0],[],[],[],[0, 0, 5, 6, 4, 0, 0, 4, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 6, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, 5, 0, 0, 0, 4, 6, 5, 0, 0, 0, 4, 0, 0, 0][47, 18],[15, 1, 29, 48, 25, 19, 26],[34, 45, 8, 39, 37],[46, 40, 33, 27, 23, 4, 7],[10, 36, 14, 20, 42, 2],[41, 3, 22],[16, 17, 12, 9],[11, 24, 5, 49, 13, 30],[38, 28, 35, 0, 32, 21, 6, 44],[31, 43]
10000110000101000000010010001010100100100000100001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000110010001100000000000000001001010000010000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000000000000010011000001100101000000000001000100,00111001001000100000101100010000010010001110001010,[7, 0, 0, 0, 0, 7, 10, 0, 0, 0, 0, 10, 0, 6, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 6, 0, 0, 0, 10, 0, 7, 0, 7, 0, 0, 10, 0, 0, 7, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 10],[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 0, 0, 8, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0],[],[],[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 4, 3, 0, 0, 0, 0, 0, 3, 4, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 3, 0, 0],[0, 0, 2, 9, 9, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 9, 0, 9, 9, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 2, 9, 2, 0, 0, 0, 2, 0, 2, 0][7, 14, 33],[27, 2, 46, 36, 42, 48, 10, 40],[47, 15, 1, 19, 25],[18, 43, 26, 29, 31],[45, 16, 17, 37, 39, 8],[13, 24],[5, 32, 44, 38, 30, 0],[12, 9, 34],[3, 41, 20, 23, 22, 4],[21, 35, 49, 11, 28, 6]
00000110000101000000010010001000100100100000100001,01000000000000010011000001100101000000000001000110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000000100000000100000000000010001001010000010000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00111001011010101000101100010000010010001110001000,[0, 0, 0, 0, 0, 5, 8, 0, 0, 0, 0, 5, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 8, 0, 0, 8, 0, 0, 5, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 8],[0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 9, 9, 0, 0, 0, 0, 0, 10, 10, 0, 0, 6, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 10, 6, 0],[],[],[3, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 7, 0, 3, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0],[],[],[],[],[0, 0, 4, 4, 2, 0, 0, 2, 0, 2, 1, 0, 4, 0, 1, 0, 2, 0, 0, 0, 4, 0, 4, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 0, 1, 1, 2, 0, 0, 0, 2, 0, 0, 0][27, 40, 14, 10, 41, 36],[4, 7, 9, 16, 42, 46],[0, 39, 34, 30],[2, 3, 23, 22, 12, 20, 33],[28, 38, 5, 24, 11],[29, 48],[37, 17, 8, 45],[44, 21, 32, 13, 35, 49, 6],[19, 31, 15, 18],[1, 43, 47, 25, 26]
10000110000101000000010010001010100100100000100001,01000000000000010011000001100101000000000001000110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000110010001100000000000000001001010000010000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00111001001000100000101100010000010010001110001000,[2, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 2, 0, 0, 0, 8, 0, 8, 0, 8, 0, 0, 8, 0, 0, 8, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2],[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 7, 0, 0, 0, 0, 0, 7, 3, 0, 0, 3, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 1, 1, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 4, 0, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0],[],[],[],[0, 0, 5, 10, 5, 0, 0, 10, 0, 0, 5, 0, 0, 0, 9, 0, 0, 0, 0, 0, 9, 0, 5, 9, 0, 0, 0, 10, 0, 0, 0, 0, 0, 9, 0, 0, 10, 0, 0, 0, 10, 9, 9, 0, 0, 0, 10, 0, 0, 0][1, 48, 47],[6, 13, 24, 0, 5, 49, 11, 44],[26, 18, 29],[12, 34, 8, 9, 16],[2, 4, 22, 10],[17, 37, 39, 45],[19, 25, 15, 43, 31],[32, 21, 35, 28, 30, 38],[20, 14, 33, 41, 23, 42],[27, 7, 3, 36, 40, 46]
00000000000000000000000000000000000000000000000000,00000000000000010011000001100001000000000001000110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000110010001100000000000000001001010000010000,11000110000101000000010010001110100100100000100001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00111001001000100000101100010000010010001110001000,[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 5, 8, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 8, 8, 0],[],[],[],[0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 0, 0, 9, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 9, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0],[1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 7, 0, 0, 0, 7, 1, 7, 0, 7, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 7],[],[],[0, 0, 2, 4, 2, 0, 0, 4, 0, 0, 2, 0, 0, 0, 10, 0, 0, 0, 0, 0, 10, 0, 2, 10, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 2, 10, 4, 0, 0, 0, 4, 0, 0, 0][29, 44, 0, 5, 38, 6, 1],[40, 10, 2, 27, 22, 4],[34, 17, 37, 16, 8],[3, 36, 33, 7, 46, 42],[31, 43, 25, 26, 18],[13, 35, 11, 21],[28, 24, 49, 32, 30],[48, 47, 15, 19],[9, 45, 12, 39],[23, 41, 20, 14]
