00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11111101001011001100110100100101110111011101111001,00000010110100110011001011011010001000100010000110,[],[],[],[],[],[],[],[],[6, 9, 10, 10, 9, 10, 0, 10, 0, 0, 10, 0, 3, 5, 0, 0, 5, 5, 0, 0, 9, 3, 0, 10, 0, 0, 5, 0, 0, 10, 0, 6, 3, 3, 0, 6, 5, 9, 0, 6, 9, 3, 0, 3, 6, 9, 10, 0, 0, 3],[0, 0, 0, 0, 0, 0, 8, 0, 2, 2, 0, 1, 0, 0, 8, 2, 0, 0, 4, 7, 0, 0, 7, 0, 1, 1, 0, 7, 7, 0, 8, 0, 0, 0, 2, 0, 0, 0, 8, 0, 0, 0, 2, 0, 0, 0, 0, 2, 4, 0][24, 25, 11],[9, 34, 15, 47, 8, 42],[12, 32, 21, 49, 41, 33, 43],[48, 18],[13, 17, 26, 36, 16],[39, 35, 31, 44, 0],[19, 22, 27, 28],[6, 14, 30, 38],[1, 37, 20, 40, 4, 45],[5, 46, 23, 29, 7, 2, 10, 3]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11111101001011001100110100100101110111011101111001,00000010110100110011001011011010001000100010000110,[],[],[],[],[],[],[],[],[9, 7, 3, 3, 9, 3, 0, 7, 0, 0, 3, 0, 5, 5, 0, 0, 7, 5, 0, 0, 3, 5, 0, 3, 0, 0, 9, 0, 0, 3, 0, 6, 7, 5, 0, 9, 6, 7, 0, 7, 9, 7, 0, 6, 5, 6, 3, 0, 0, 7],[0, 0, 0, 0, 0, 0, 8, 0, 2, 2, 0, 2, 0, 0, 2, 2, 0, 0, 1, 10, 0, 0, 2, 0, 10, 1, 0, 8, 2, 0, 1, 0, 0, 0, 10, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 4, 1, 0][28, 19, 14, 30, 27, 42],[37, 46, 2, 4, 45, 26, 10],[33, 23, 35, 1, 0, 44],[15, 34, 18, 9],[6, 24, 11, 8],[38, 25],[21, 49, 41, 16, 20, 7, 17],[43, 13, 29, 31],[12, 5, 3, 39, 32, 36, 40],[48, 22, 47]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11111101001011001100110100100101110111011101111001,00000010110100110011001011011010001000100010000110,[],[],[],[],[],[],[],[],[2, 7, 5, 5, 3, 7, 0, 5, 0, 0, 5, 0, 2, 5, 0, 0, 3, 3, 0, 0, 3, 2, 0, 7, 0, 0, 2, 0, 0, 5, 0, 5, 7, 7, 0, 8, 8, 3, 0, 8, 5, 8, 0, 3, 2, 7, 2, 0, 0, 7],[0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 0, 1, 0, 0, 9, 9, 0, 0, 6, 1, 0, 0, 1, 0, 10, 9, 0, 4, 1, 0, 9, 0, 0, 0, 10, 0, 0, 0, 6, 0, 0, 0, 10, 0, 0, 0, 0, 1, 6, 0][16, 31, 4, 41, 37, 39],[22, 9, 6, 11, 42, 8],[3, 33, 21, 36, 10, 5],[34, 27, 14],[2, 12, 17, 49, 44, 45],[24, 25],[18, 15, 19, 47, 48, 38],[30, 28],[43, 20, 35, 23, 29, 7, 1],[13, 32, 0, 26, 46, 40]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11111101001011001100110100100101110111011101111001,00000010110100110011001011011010001000100010000110,[],[],[],[],[],[],[],[],[3, 1, 10, 5, 3, 3, 0, 3, 0, 0, 8, 0, 10, 5, 0, 0, 3, 10, 0, 0, 3, 3, 0, 5, 0, 0, 5, 0, 0, 8, 0, 1, 10, 5, 0, 10, 1, 1, 0, 10, 1, 5, 0, 1, 8, 8, 5, 0, 0, 5],[0, 0, 0, 0, 0, 0, 7, 0, 4, 7, 0, 2, 0, 0, 6, 4, 0, 0, 9, 2, 0, 0, 6, 0, 9, 7, 0, 4, 9, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0, 2, 6, 0][40, 36, 43, 37, 31, 1],[42, 47, 11, 19],[5, 4, 7, 21, 0, 16, 20],[38, 27, 8, 15],[26, 46, 41, 23, 49, 33, 13, 3],[22, 48, 14],[34, 25, 6, 30, 9],[10, 29, 45, 44],[18, 24, 28],[32, 12, 35, 39, 2, 17]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11111101001011001100110100100101110111011101111001,00000010110100110011001011011010001000100010000110,[],[],[],[],[],[],[],[],[7, 3, 3, 5, 1, 5, 0, 7, 0, 0, 1, 0, 3, 1, 0, 0, 7, 4, 0, 0, 5, 5, 0, 3, 0, 0, 5, 0, 0, 1, 0, 1, 3, 7, 0, 4, 7, 3, 0, 7, 7, 4, 0, 5, 1, 3, 4, 0, 0, 7],[0, 0, 0, 0, 0, 0, 10, 0, 9, 8, 0, 2, 0, 0, 2, 9, 0, 0, 6, 8, 0, 0, 10, 0, 8, 9, 0, 9, 9, 0, 10, 0, 0, 0, 10, 0, 0, 0, 9, 0, 0, 0, 2, 0, 0, 0, 0, 2, 10, 0][10, 13, 31, 4, 29, 44],[42, 11, 14, 47],[2, 23, 12, 45, 32, 37, 1],[46, 35, 41, 17],[20, 21, 5, 43, 26, 3],[18],[16, 0, 49, 40, 36, 7, 33, 39],[9, 24, 19],[25, 28, 15, 8, 27, 38],[48, 30, 6, 22, 34]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11111101001011001100110100100101110111011101111001,00000010110100110011001011011010001000100010000110,[],[],[],[],[],[],[],[],[5, 2, 3, 8, 3, 2, 0, 10, 0, 0, 5, 0, 2, 8, 0, 0, 2, 5, 0, 0, 10, 5, 0, 5, 0, 0, 2, 0, 0, 2, 0, 3, 5, 3, 0, 10, 10, 3, 0, 5, 8, 5, 0, 3, 2, 3, 8, 0, 0, 2],[0, 0, 0, 0, 0, 0, 6, 0, 4, 1, 0, 9, 0, 0, 6, 1, 0, 0, 9, 7, 0, 0, 1, 0, 9, 9, 0, 1, 4, 0, 1, 0, 0, 0, 7, 0, 0, 0, 9, 0, 0, 0, 7, 0, 0, 0, 0, 1, 6, 0][15, 30, 22, 9, 27, 47],[44, 12, 29, 49, 16, 5, 26, 1],[37, 43, 2, 33, 4, 45, 31],[8, 28],[39, 10, 0, 32, 17, 21, 23, 41],[6, 48, 14],[34, 19, 42],[3, 46, 40, 13],[18, 11, 24, 38, 25],[36, 7, 35, 20]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11111101001011001100110100100101110111011101111001,00000010110100110011001011011010001000100010000110,[],[],[],[],[],[],[],[],[3, 8, 8, 5, 10, 3, 0, 8, 0, 0, 10, 0, 3, 8, 0, 0, 2, 2, 0, 0, 2, 3, 0, 8, 0, 0, 2, 0, 0, 5, 0, 5, 3, 8, 0, 10, 3, 5, 0, 3, 10, 10, 0, 2, 2, 10, 2, 0, 0, 5],[0, 0, 0, 0, 0, 0, 7, 0, 4, 7, 0, 9, 0, 0, 9, 6, 0, 0, 6, 9, 0, 0, 6, 0, 9, 4, 0, 7, 1, 0, 4, 0, 0, 0, 1, 0, 0, 0, 6, 0, 0, 0, 7, 0, 0, 0, 0, 1, 9, 0][13, 4, 16, 17, 39],[37, 0, 44, 36, 33, 40, 31, 23, 10, 43],[9, 30, 8, 42, 28, 27],[11, 6, 14],[45, 29, 41, 12, 32],[47, 38, 48, 22],[26, 21, 7, 2, 46, 3],[18, 25],[19, 34, 24, 15],[20, 5, 35, 49, 1]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11111101001011001100110100100101110111011101111001,00000010110100110011001011011010001000100010000110,[],[],[],[],[],[],[],[],[10, 10, 10, 3, 9, 10, 0, 2, 0, 0, 9, 0, 10, 3, 0, 0, 10, 3, 0, 0, 3, 3, 0, 3, 0, 0, 9, 0, 0, 3, 0, 2, 3, 10, 0, 1, 9, 1, 0, 9, 1, 2, 0, 1, 2, 2, 2, 0, 0, 9],[0, 0, 0, 0, 0, 0, 5, 0, 6, 8, 0, 7, 0, 0, 7, 4, 0, 0, 7, 5, 0, 0, 5, 0, 4, 8, 0, 6, 5, 0, 4, 0, 0, 0, 8, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 4, 6, 0][40, 43, 35, 37],[46, 31, 41, 44, 45, 7],[17, 32, 13, 29, 23, 21, 20, 3],[24, 30, 47, 15],[19, 28, 22, 6, 38],[8, 27, 48],[42, 11, 14, 18],[25, 34, 9],[49, 36, 4, 39, 10, 26],[0, 1, 5, 12, 16, 33, 2]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11111101001011001100110100100101110111011101111001,00000010110100110011001011011010001000100010000110,[],[],[],[],[],[],[],[],[7, 9, 10, 7, 6, 6, 0, 9, 0, 0, 10, 0, 2, 2, 0, 0, 2, 9, 0, 0, 10, 9, 0, 6, 0, 0, 6, 0, 0, 10, 0, 7, 10, 2, 0, 7, 7, 10, 0, 2, 9, 10, 0, 2, 10, 10, 2, 0, 0, 7],[0, 0, 0, 0, 0, 0, 1, 0, 3, 8, 0, 5, 0, 0, 8, 3, 0, 0, 4, 5, 0, 0, 8, 0, 5, 5, 0, 1, 3, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 3, 5, 0][40, 26, 43, 23, 10],[22, 38, 24, 42, 15, 27],[13, 37, 32, 36, 12, 1, 44],[48, 34, 11, 28],[20, 33, 7, 41, 3, 35, 39],[9, 25],[5, 2, 45, 31, 29, 16],[18, 6, 30],[46, 4, 0, 49, 21, 17],[14, 19, 8, 47]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11111101001011001100110100100101110111011101111001,00000010110100110011001011011010001000100010000110,[],[],[],[],[],[],[],[],[7, 7, 5, 2, 1, 7, 0, 2, 0, 0, 7, 0, 2, 7, 0, 0, 1, 9, 0, 0, 2, 9, 0, 9, 0, 0, 2, 0, 0, 1, 0, 9, 5, 5, 0, 1, 5, 1, 0, 5, 2, 2, 0, 5, 2, 7, 5, 0, 0, 5],[0, 0, 0, 0, 0, 0, 4, 0, 8, 8, 0, 3, 0, 0, 4, 6, 0, 0, 6, 3, 0, 0, 10, 0, 3, 10, 0, 4, 10, 0, 8, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 4, 0, 0, 0, 0, 6, 6, 0][4, 29, 16, 37, 35],[44, 41, 12, 3, 20, 26, 40, 7],[19, 11, 34, 24],[42, 14, 6, 27],[49, 33, 36, 32, 2, 46, 43, 39],[15, 48, 38, 47, 18],[5, 1, 0, 45, 13, 10],[9, 30, 8],[17, 23, 21, 31],[25, 22, 28]
