00000000000000000000000000000000000000000000000000,00010000000010011010000011001011100000000000011100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100011110100000001001000000100001000111001000011,00000000000000000000000000000000000000000000000000,01001100001001100100110100110000010111000110100000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 10, 0, 5, 0, 0, 0, 0, 0, 1, 5, 0, 0, 5, 0, 1, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 1, 0, 0],[],[],[],[],[8, 0, 3, 0, 0, 0, 8, 2, 2, 8, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 8, 0, 0, 0, 8, 3, 2, 0, 0, 3, 0, 0, 0, 0, 2, 3],[],[0, 9, 0, 0, 9, 7, 0, 0, 0, 0, 4, 0, 0, 9, 4, 0, 0, 7, 0, 0, 4, 6, 0, 6, 0, 0, 9, 6, 0, 0, 0, 0, 0, 7, 0, 4, 7, 6, 0, 0, 0, 6, 4, 0, 7, 0, 0, 0, 0, 0],[][30, 32, 15, 24, 47],[11, 8, 22, 29, 40, 7, 48],[49, 19, 39, 43, 2],[14, 10, 42, 35, 20],[31, 45, 18, 28, 25],[37, 21, 41, 23, 27],[17, 36, 44, 33, 5],[34, 6, 0, 9, 38],[13, 4, 26, 1],[12, 46, 16, 3]
00000000000000000000000000000000000000000000000000,00010000000010011010000011001011100000000000011100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100011110100000001001000000100001000111001000011,00000000000000000000000000000000000000000000000000,01001100001001100100110100110000010111000110100000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 10, 9, 0, 7, 0, 0, 0, 0, 0, 7, 7, 0, 0, 7, 0, 10, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 9, 0, 0],[],[],[],[],[1, 0, 3, 0, 0, 0, 2, 3, 3, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 2, 3, 2, 0, 0, 3, 0, 0, 0, 0, 2, 3],[],[0, 8, 0, 0, 6, 6, 0, 0, 0, 0, 6, 0, 0, 8, 8, 0, 0, 8, 0, 0, 5, 6, 0, 6, 0, 0, 4, 4, 0, 0, 0, 0, 0, 5, 0, 4, 4, 5, 0, 0, 0, 8, 4, 0, 5, 0, 0, 0, 0, 0],[][34, 22, 19, 0],[38, 40, 9, 6, 29, 48],[11, 8, 43, 2, 49, 39, 7],[26, 27, 42, 35, 36],[20, 44, 33, 37],[4, 5, 21, 10, 23],[28, 25, 45, 18, 24],[14, 17, 1, 13, 41],[12, 31, 46, 47, 16],[32, 30, 3, 15]
00000000000000000000000000000000000000000000000000,00010000000010011010000011001011100000000000011100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100011110100000001001000000100001000111001000011,00000000000000000000000000000000000000000000000000,01001100001001100100110100110000010111000110100000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 8, 10, 0, 1, 0, 0, 0, 0, 0, 8, 8, 0, 0, 10, 0, 1, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 1, 1, 0, 0],[],[],[],[],[4, 0, 6, 0, 0, 0, 2, 2, 6, 4, 0, 6, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 4, 4, 0, 0, 6, 0, 0, 0, 0, 6, 4],[],[0, 5, 0, 0, 3, 7, 0, 0, 0, 0, 9, 0, 0, 9, 3, 0, 0, 7, 0, 0, 9, 7, 0, 7, 0, 0, 3, 3, 0, 0, 0, 0, 0, 9, 0, 3, 3, 5, 0, 0, 0, 5, 7, 0, 7, 0, 0, 0, 0, 0],[][30, 15, 3, 45],[5, 13, 41, 44, 26],[48, 34, 39, 49, 19],[9, 0, 38, 22, 8, 11, 6],[25, 28, 31, 18, 16, 32],[23, 10, 33, 27, 36],[12, 24, 47, 46],[14, 21, 20, 37],[35, 42, 1, 17, 4],[43, 40, 29, 2, 7]
00000000000000000000000000000000000000000000000000,00010000000010011010000011001011100000000000011100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100011110100000001001000000100001000111001000011,00000000000000000000000000000000000000000000000000,01001100001001100100110100110000010111000110100000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 5, 7, 0, 5, 0, 0, 0, 0, 0, 1, 1, 0, 0, 5, 0, 1, 7, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 7, 0, 0],[],[],[],[],[3, 0, 3, 0, 0, 0, 4, 9, 3, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 4, 0, 0, 0, 4, 4, 9, 0, 0, 3, 0, 0, 0, 0, 4, 9],[],[0, 2, 0, 0, 8, 6, 0, 0, 0, 0, 10, 0, 0, 2, 2, 0, 0, 10, 0, 0, 8, 10, 0, 6, 0, 0, 2, 6, 0, 0, 0, 0, 0, 10, 0, 8, 6, 6, 0, 0, 0, 2, 8, 0, 8, 0, 0, 0, 0, 0],[][30, 3, 25, 24, 46],[14, 41, 26, 1, 13],[11, 0, 43, 9, 2, 8, 22],[38, 39, 6, 34, 48],[18, 15, 45, 28, 32],[36, 27, 23, 5, 37],[16, 47, 31, 12],[44, 35, 42, 20, 4],[19, 49, 40, 29, 7],[17, 21, 33, 10]
00000000000000000000000000000000000000000000000000,00010000000010011010000011001011100000000000011100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100011110100000001001000000100001000111001000011,00000000000000000000000000000000000000000000000000,01001100001001100100110100110000010111000110100000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 2, 5, 0, 8, 0, 0, 0, 0, 0, 5, 2, 0, 0, 2, 0, 8, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 2, 0, 0],[],[],[],[],[9, 0, 7, 0, 0, 0, 1, 7, 6, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 0, 0, 6, 7, 1, 0, 0, 1, 0, 0, 0, 0, 7, 6],[],[0, 4, 0, 0, 4, 3, 0, 0, 0, 0, 10, 0, 0, 10, 4, 0, 0, 3, 0, 0, 10, 3, 0, 3, 0, 0, 4, 10, 0, 0, 0, 0, 0, 3, 0, 3, 4, 4, 0, 0, 0, 3, 4, 0, 10, 0, 0, 0, 0, 0],[][40, 29, 9, 19, 43, 6],[28, 47, 15, 32, 25],[41, 21, 33, 35, 17, 5, 23],[4, 36, 14, 42, 1, 26, 37],[24, 16, 3, 12],[22, 8, 11, 38, 49],[48, 2, 39, 7],[45, 31, 46, 18, 30],[0, 34],[20, 10, 27, 44, 13]
00000000000000000000000000000000000000000000000000,00010000000010011010000011001011100000000000011100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100011110100000001001000000100001000111001000011,00000000000000000000000000000000000000000000000000,01001100001001100100110100110000010111000110100000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 7, 7, 0, 7, 0, 0, 0, 0, 0, 5, 5, 0, 0, 8, 0, 7, 5, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 7, 0, 0],[],[],[],[],[10, 0, 3, 0, 0, 0, 10, 9, 3, 10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 9, 0, 0, 0, 3, 10, 10, 0, 0, 3, 0, 0, 0, 0, 9, 3],[],[0, 4, 0, 0, 2, 2, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 2, 0, 0, 2, 4, 0, 4, 0, 0, 4, 6, 0, 0, 0, 0, 0, 6, 0, 6, 6, 4, 0, 0, 0, 1, 6, 0, 2, 0, 0, 0, 0, 0],[][41, 13, 10],[44, 5, 14, 20, 4, 17],[38, 49, 8, 43, 22, 2],[23, 37, 21, 1, 26],[25, 24, 31],[36, 33, 42, 35, 27],[47, 18, 16, 15, 30],[32, 3, 46, 45, 28, 12],[7, 34, 29, 19, 48],[6, 11, 9, 0, 40, 39]
00000000000000000000000000000000000000000000000000,00010000000010011010000011001011100000000000011100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100011110100000001001000000100001000111001000011,00000000000000000000000000000000000000000000000000,01001100001001100100110100110000010111000110100000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 8, 10, 0, 8, 0, 0, 0, 0, 0, 8, 7, 0, 0, 7, 0, 8, 10, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 8, 0, 0],[],[],[],[],[2, 0, 4, 0, 0, 0, 2, 2, 3, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 3, 4, 3, 0, 0, 3, 0, 0, 0, 0, 4, 2],[],[0, 6, 0, 0, 9, 9, 0, 0, 0, 0, 1, 0, 0, 5, 1, 0, 0, 9, 0, 0, 6, 9, 0, 1, 0, 0, 5, 6, 0, 0, 0, 0, 0, 9, 0, 6, 1, 6, 0, 0, 0, 6, 9, 0, 1, 0, 0, 0, 0, 0],[][44, 10, 23, 14, 36],[7, 6, 0, 49],[40, 38, 34, 8, 43, 29, 22],[48, 19, 9, 39, 2, 11],[13, 26],[20, 35, 1, 27, 41, 37],[25, 46, 28, 32],[12, 30, 15, 24, 18, 47],[42, 4, 5, 17, 33, 21],[31, 45, 16, 3]
00000000000000000000000000000000000000000000000000,00010000000010011010000011001011100000000000011100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100011110100000001001000000100001000111001000011,00000000000000000000000000000000000000000000000000,01001100001001100100110100110000010111000110100000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 5, 10, 0, 6, 0, 0, 0, 0, 0, 6, 6, 0, 0, 10, 0, 10, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 10, 0, 0],[],[],[],[],[3, 0, 9, 0, 0, 0, 3, 9, 9, 4, 0, 3, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 9, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 3, 9, 3, 0, 0, 9, 0, 0, 0, 0, 4, 4],[],[0, 2, 0, 0, 7, 1, 0, 0, 0, 0, 2, 0, 0, 8, 1, 0, 0, 7, 0, 0, 2, 7, 0, 2, 0, 0, 7, 2, 0, 0, 0, 0, 0, 7, 0, 8, 1, 1, 0, 0, 0, 8, 7, 0, 2, 0, 0, 0, 0, 0],[][14, 37, 5, 36],[23, 1, 44, 10, 27, 20],[11, 6, 38, 40, 0],[19, 48, 29, 49, 9, 34],[45, 31, 15, 32],[46, 25, 24, 3, 18],[17, 4, 33, 21, 26, 42],[13, 41, 35],[7, 2, 8, 22, 43, 39],[28, 16, 47, 12, 30]
00000000000000000000000000000000000000000000000000,00010000000010011010000011001011100000000000011100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100011110100000001001000000100001000111001000011,00000000000000000000000000000000000000000000000000,01001100001001100100110100110000010111000110100000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 5, 5, 0, 5, 0, 0, 0, 0, 0, 8, 8, 0, 0, 5, 0, 5, 8, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 0, 0],[],[],[],[],[9, 0, 4, 0, 0, 0, 4, 4, 6, 6, 0, 9, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 9, 0, 0, 0, 4, 9, 6, 0, 0, 4, 0, 0, 0, 0, 6, 6],[],[0, 1, 0, 0, 2, 1, 0, 0, 0, 0, 2, 0, 0, 3, 3, 0, 0, 7, 0, 0, 3, 2, 0, 1, 0, 0, 1, 7, 0, 0, 0, 0, 0, 1, 0, 3, 3, 7, 0, 0, 0, 7, 3, 0, 2, 0, 0, 0, 0, 0],[][5, 33, 26, 23, 1],[4, 10, 21, 44],[20, 42, 35, 14, 13, 36],[7, 6, 29, 43, 22, 2, 38],[15, 16, 30, 18, 28, 32],[40, 8, 9, 49, 48],[37, 41, 27, 17],[25, 24, 31],[19, 0, 39, 34, 11],[3, 47, 46, 45, 12]
00000000000000000000000000000000000000000000000000,00010000000010011010000011001011100000000000011100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100011110100000001001000000100001000111001000011,00000000000000000000000000000000000000000000000000,01001100001001100100110100110000010111000110100000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 2, 8, 0, 8, 0, 0, 0, 0, 0, 10, 2, 0, 0, 2, 0, 2, 8, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 10, 0, 0],[],[],[],[],[4, 0, 4, 0, 0, 0, 4, 3, 7, 4, 0, 3, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 3, 0, 0, 0, 3, 4, 3, 0, 0, 4, 0, 0, 0, 0, 7, 4],[],[0, 5, 0, 0, 9, 6, 0, 0, 0, 0, 6, 0, 0, 9, 5, 0, 0, 9, 0, 0, 5, 9, 0, 9, 0, 0, 9, 5, 0, 0, 0, 0, 0, 6, 0, 1, 1, 6, 0, 0, 0, 1, 9, 0, 1, 0, 0, 0, 0, 0],[][44, 35, 41, 36],[30, 45, 15, 25, 28],[7, 38, 40, 22, 34, 11],[6, 2, 43, 49, 9, 39, 0],[27, 20, 1, 14],[5, 33, 10, 37],[48, 8, 29, 19],[16, 46, 18, 31, 12],[17, 21, 13, 42, 26, 23, 4],[32, 3, 47, 24]
