10000011001011101100010101001100010001111100011011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01111100110100010011101010110011101110000011100100,00000000000000000000000000000000000000000000000000,[5, 0, 0, 0, 0, 0, 2, 5, 0, 0, 2, 0, 1, 8, 4, 0, 5, 1, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 4, 8, 0, 0, 0, 1, 0, 0, 0, 4, 8, 2, 8, 2, 0, 0, 0, 1, 8, 0, 2, 1],[],[],[],[],[],[],[],[0, 9, 6, 7, 3, 7, 0, 0, 9, 10, 0, 3, 0, 0, 0, 7, 0, 0, 3, 9, 9, 0, 6, 0, 9, 0, 9, 3, 0, 0, 9, 3, 10, 0, 9, 3, 3, 0, 0, 0, 0, 0, 7, 6, 3, 0, 0, 7, 0, 0],[][12, 23, 49, 17, 45, 33, 21],[6, 39, 48, 41, 10, 25],[35, 11, 31, 44, 18, 27, 4, 36],[14, 37, 28],[16, 7, 0],[22, 2, 43],[3, 47, 15, 5, 42],[46, 40, 38, 29, 13],[30, 24, 8, 26, 1, 20, 34, 19],[9, 32]
10000011001011101100010101001100010001111100011011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01111100110100010011101010110011101110000011100100,00000000000000000000000000000000000000000000000000,[2, 0, 0, 0, 0, 0, 7, 4, 0, 0, 3, 0, 3, 4, 2, 0, 2, 6, 0, 0, 0, 6, 0, 2, 0, 7, 0, 0, 3, 3, 0, 0, 0, 3, 0, 0, 0, 3, 6, 7, 2, 7, 0, 0, 0, 2, 4, 0, 6, 3],[],[],[],[],[],[],[],[0, 8, 10, 10, 1, 1, 0, 0, 8, 5, 0, 10, 0, 0, 0, 9, 0, 0, 1, 10, 5, 0, 9, 0, 5, 0, 10, 9, 0, 0, 1, 1, 9, 0, 5, 9, 1, 0, 0, 0, 0, 0, 8, 5, 8, 0, 0, 9, 0, 0],[][36, 31, 18, 5, 30, 4],[14, 40, 16, 23, 0, 45],[12, 10, 33, 29, 37, 28, 49],[13, 7, 46],[34, 20, 24, 9, 43],[21, 38, 48, 17],[6, 41, 39, 25],[1, 44, 8, 42],[32, 35, 27, 47, 15, 22],[11, 26, 19, 3, 2]
10000011001011101100010101001100010001111100011011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01111100110100010011101010110011101110000011100100,00000000000000000000000000000000000000000000000000,[2, 0, 0, 0, 0, 0, 3, 3, 0, 0, 6, 0, 1, 6, 1, 0, 3, 2, 0, 0, 0, 3, 0, 5, 0, 5, 0, 0, 2, 2, 0, 0, 0, 6, 0, 0, 0, 2, 2, 3, 1, 1, 0, 0, 0, 1, 6, 0, 2, 3],[],[],[],[],[],[],[],[0, 9, 4, 10, 9, 10, 0, 0, 8, 9, 0, 4, 0, 0, 0, 10, 0, 0, 4, 9, 10, 0, 4, 0, 4, 0, 7, 8, 0, 0, 10, 9, 7, 0, 4, 9, 7, 0, 0, 0, 0, 0, 9, 7, 9, 0, 0, 8, 0, 0],[][45, 14, 40, 41, 12],[0, 38, 28, 29, 37, 48, 17],[21, 49, 39, 16, 6, 7],[24, 22, 34, 18, 11, 2],[23, 25],[13, 33, 10, 46],[36, 32, 26, 43],[27, 8, 47],[4, 1, 35, 19, 42, 9, 44, 31],[3, 15, 20, 30, 5]
10000011001011101100010101001100010001111100011011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01111100110100010011101010110011101110000011100100,00000000000000000000000000000000000000000000000000,[9, 0, 0, 0, 0, 0, 7, 9, 0, 0, 7, 0, 2, 7, 9, 0, 2, 4, 0, 0, 0, 9, 0, 4, 0, 6, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 2, 6, 6, 9, 7, 0, 0, 0, 4, 2, 0, 9, 6],[],[],[],[],[],[],[],[0, 1, 1, 3, 8, 3, 0, 0, 3, 8, 0, 1, 0, 0, 0, 3, 0, 0, 5, 3, 8, 0, 10, 0, 3, 0, 8, 3, 0, 0, 1, 3, 5, 0, 8, 3, 3, 0, 0, 0, 0, 0, 10, 10, 1, 0, 0, 1, 0, 0],[][2, 11, 44, 1, 30, 47],[37, 29, 33, 28, 16, 12, 46],[35, 3, 5, 15, 8, 31, 24, 27, 19, 36],[45, 23, 17],[18, 32],[25, 39, 49, 38],[6, 41, 10, 13],[20, 4, 34, 9, 26],[14, 0, 40, 48, 21, 7],[43, 22, 42]
10000011001011101100010101001100010001111100011011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01111100110100010011101010110011101110000011100100,00000000000000000000000000000000000000000000000000,[2, 0, 0, 0, 0, 0, 2, 6, 0, 0, 2, 0, 5, 6, 1, 0, 2, 9, 0, 0, 0, 5, 0, 9, 0, 9, 0, 0, 6, 5, 0, 0, 0, 2, 0, 0, 0, 5, 6, 1, 1, 9, 0, 0, 0, 9, 5, 0, 2, 9],[],[],[],[],[],[],[],[0, 4, 4, 3, 7, 3, 0, 0, 3, 10, 0, 7, 0, 0, 0, 8, 0, 0, 3, 10, 10, 0, 4, 0, 4, 0, 3, 10, 0, 0, 4, 7, 8, 0, 7, 8, 7, 0, 0, 0, 0, 0, 3, 7, 3, 0, 0, 8, 0, 0],[][39, 40, 14],[0, 48, 33, 16, 6, 10],[5, 18, 3, 44, 8, 42, 26],[30, 22, 24, 1, 2],[21, 37, 29, 46, 12],[7, 38, 13, 28],[43, 36, 34, 4, 31, 11],[15, 47, 35, 32],[45, 25, 49, 41, 17, 23],[9, 20, 27, 19]
10000011001011101100010101001100010001111100011011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01111100110100010011101010110011101110000011100100,00000000000000000000000000000000000000000000000000,[9, 0, 0, 0, 0, 0, 3, 7, 0, 0, 3, 0, 10, 3, 7, 0, 7, 7, 0, 0, 0, 10, 0, 9, 0, 5, 0, 0, 3, 3, 0, 0, 0, 10, 0, 0, 0, 10, 10, 3, 5, 9, 0, 0, 0, 9, 7, 0, 5, 9],[],[],[],[],[],[],[],[0, 1, 6, 1, 8, 4, 0, 0, 1, 4, 0, 2, 0, 0, 0, 8, 0, 0, 1, 6, 8, 0, 2, 0, 2, 0, 8, 2, 0, 0, 4, 1, 2, 0, 6, 8, 8, 0, 0, 0, 0, 0, 2, 2, 6, 0, 0, 2, 0, 0],[][18, 1, 31, 8, 3],[42, 32, 43, 47, 24, 22, 27, 11],[10, 6, 28, 13, 29, 39],[30, 5, 9],[48, 40, 25],[34, 44, 2, 19],[14, 16, 17, 46, 7],[4, 15, 20, 26, 35, 36],[41, 45, 23, 0, 49],[33, 21, 37, 38, 12]
10000011001011101100010101001100010001111100011011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01111100110100010011101010110011101110000011100100,00000000000000000000000000000000000000000000000000,[6, 0, 0, 0, 0, 0, 1, 10, 0, 0, 6, 0, 1, 10, 6, 0, 3, 6, 0, 0, 0, 6, 0, 1, 0, 3, 0, 0, 6, 4, 0, 0, 0, 10, 0, 0, 0, 4, 6, 3, 10, 3, 0, 0, 0, 4, 3, 0, 1, 3],[],[],[],[],[],[],[],[0, 2, 2, 9, 9, 9, 0, 0, 2, 5, 0, 7, 0, 0, 0, 7, 0, 0, 7, 8, 8, 0, 2, 0, 8, 0, 2, 2, 0, 0, 5, 5, 9, 0, 2, 8, 8, 0, 0, 0, 0, 0, 7, 7, 9, 0, 0, 7, 0, 0],[][12, 6, 23, 48],[34, 1, 27, 22, 8, 2, 26],[25, 46, 41, 49, 39, 16],[45, 37, 29],[9, 31, 30],[14, 0, 10, 38, 28, 21, 17],[43, 42, 47, 18, 15, 11],[19, 35, 36, 20, 24],[32, 3, 4, 44, 5],[33, 13, 7, 40]
10000011001011101100010101001100010001111100011011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01111100110100010011101010110011101110000011100100,00000000000000000000000000000000000000000000000000,[2, 0, 0, 0, 0, 0, 7, 2, 0, 0, 8, 0, 10, 6, 10, 0, 10, 2, 0, 0, 0, 2, 0, 8, 0, 7, 0, 0, 7, 2, 0, 0, 0, 2, 0, 0, 0, 6, 8, 6, 10, 2, 0, 0, 0, 8, 10, 0, 6, 8],[],[],[],[],[],[],[],[0, 9, 3, 9, 4, 3, 0, 0, 9, 1, 0, 3, 0, 0, 0, 9, 0, 0, 1, 4, 3, 0, 3, 0, 1, 0, 5, 5, 0, 0, 3, 9, 3, 0, 4, 1, 5, 0, 0, 0, 0, 0, 1, 9, 4, 0, 0, 3, 0, 0],[][9, 18, 24, 42, 35],[17, 33, 29, 21, 0, 7, 41],[11, 22, 30, 20, 47, 5, 2, 32],[44, 4, 19, 34],[27, 36, 26],[39, 37, 48, 13],[6, 28, 25],[10, 45, 38, 49, 23],[43, 31, 3, 1, 15, 8],[16, 40, 14, 12, 46]
10000011001011101100010101001100010001111100011011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01111100110100010011101010110011101110000011100100,00000000000000000000000000000000000000000000000000,[8, 0, 0, 0, 0, 0, 4, 6, 0, 0, 6, 0, 4, 5, 8, 0, 4, 3, 0, 0, 0, 5, 0, 6, 0, 3, 0, 0, 8, 3, 0, 0, 0, 6, 0, 0, 0, 5, 3, 4, 6, 3, 0, 0, 0, 8, 3, 0, 5, 3],[],[],[],[],[],[],[],[0, 7, 2, 1, 2, 10, 0, 0, 1, 2, 0, 2, 0, 0, 0, 10, 0, 0, 7, 7, 7, 0, 10, 0, 9, 0, 9, 10, 0, 0, 7, 2, 9, 0, 7, 10, 9, 0, 0, 0, 0, 0, 1, 9, 2, 0, 0, 2, 0, 0],[][42, 8, 3],[11, 4, 9, 44, 47, 31, 2],[46, 41, 17, 49, 25, 38, 29],[12, 6, 16, 39],[37, 48, 13, 21],[10, 7, 33, 40, 23],[18, 30, 20, 34, 1, 19],[28, 45, 14, 0],[36, 32, 24, 26, 43],[5, 35, 22, 15, 27]
10000011001011101100010101001100010001111100011011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01111100110100010011101010110011101110000011100100,00000000000000000000000000000000000000000000000000,[2, 0, 0, 0, 0, 0, 6, 2, 0, 0, 6, 0, 6, 10, 6, 0, 9, 9, 0, 0, 0, 2, 0, 4, 0, 9, 0, 0, 2, 6, 0, 0, 0, 2, 0, 0, 0, 10, 2, 4, 10, 9, 0, 0, 0, 9, 10, 0, 4, 2],[],[],[],[],[],[],[],[0, 8, 8, 1, 5, 1, 0, 0, 3, 7, 0, 3, 0, 0, 0, 1, 0, 0, 5, 7, 3, 0, 5, 0, 8, 0, 3, 3, 0, 0, 8, 5, 7, 0, 3, 3, 8, 0, 0, 0, 0, 0, 3, 8, 1, 0, 0, 7, 0, 0],[][3, 5, 15, 44],[7, 49, 0, 38, 28, 21, 33],[27, 11, 20, 8, 42, 26, 35, 34],[23, 39, 48],[31, 22, 4, 18],[12, 10, 6, 14, 29],[19, 32, 9, 47],[30, 1, 24, 43, 2, 36],[25, 17, 16, 41, 45],[40, 13, 37, 46]
