00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100100011110010100010101110000010100101100110011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000010000000000001100000000110100000000000000000,00011001100001101010001000001001001011010011001100,00000000000000000000000000000000000000000000000000,[],[],[],[],[7, 0, 2, 0, 0, 7, 0, 0, 0, 10, 9, 2, 7, 0, 0, 9, 0, 10, 0, 0, 0, 2, 0, 10, 0, 9, 7, 9, 0, 0, 0, 0, 0, 9, 0, 9, 0, 0, 7, 0, 7, 2, 0, 0, 7, 9, 0, 0, 10, 2],[],[],[0, 3, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[0, 0, 0, 1, 1, 0, 0, 5, 1, 0, 0, 0, 0, 6, 6, 0, 1, 0, 6, 0, 0, 0, 5, 0, 0, 0, 0, 0, 6, 0, 0, 1, 0, 0, 1, 0, 5, 5, 0, 6, 0, 0, 1, 5, 0, 0, 5, 1, 0, 0],[][8, 4, 16, 47, 31, 42, 3, 34],[11, 21, 49, 2, 41],[1, 32, 20, 30],[6, 19],[22, 36, 46, 7, 43, 37],[13, 28, 39, 14, 18],[12, 5, 44, 0, 38, 26, 40],[29],[35, 27, 33, 25, 15, 10, 45],[23, 17, 9, 48]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100100011110010100010101110000010100101100110011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000010000000000001100000000110100000000000000000,00011001100001101010001000001001001011010011001100,00000000000000000000000000000000000000000000000000,[],[],[],[],[2, 0, 7, 0, 0, 6, 0, 0, 0, 3, 3, 3, 7, 0, 0, 7, 0, 7, 0, 0, 0, 2, 0, 7, 0, 7, 7, 6, 0, 0, 0, 0, 0, 2, 0, 3, 0, 0, 6, 0, 2, 6, 0, 0, 6, 7, 0, 0, 2, 7],[],[],[0, 8, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[0, 0, 0, 9, 4, 0, 0, 4, 1, 0, 0, 0, 0, 4, 1, 0, 1, 0, 9, 0, 0, 0, 9, 0, 0, 0, 0, 0, 9, 0, 0, 9, 0, 0, 9, 0, 1, 1, 0, 1, 0, 0, 1, 4, 0, 0, 1, 4, 0, 0],[][14, 3, 22, 42, 18, 46, 34, 4, 37],[48, 38, 17, 25, 26, 27, 41, 9],[40, 10, 23, 11],[30, 32, 29],[20, 1],[16, 36, 13, 47],[2, 33, 21, 15, 0, 49, 44],[6, 19],[43, 31, 28, 39, 8, 7],[45, 12, 5, 35]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100100011110010100010101110000010100101100110011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000010000000000001100000000110100000000000000000,00011001100001101010001000001001001011010011001100,00000000000000000000000000000000000000000000000000,[],[],[],[],[9, 0, 2, 0, 0, 2, 0, 0, 0, 7, 2, 2, 7, 0, 0, 7, 0, 9, 0, 0, 0, 9, 0, 8, 0, 7, 9, 7, 0, 0, 0, 0, 0, 9, 0, 8, 0, 0, 8, 0, 7, 9, 0, 0, 9, 7, 0, 0, 2, 8],[],[],[0, 4, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[0, 0, 0, 6, 6, 0, 0, 10, 10, 0, 0, 0, 0, 6, 6, 0, 1, 0, 10, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 6, 0, 1, 0, 0, 6, 1, 0, 0, 10, 10, 0, 0],[][39, 34, 36, 31, 43, 16, 28],[11, 10, 48, 2, 5],[32],[30, 1, 19],[6, 29, 20],[14, 37, 22, 3, 42, 4, 13],[27, 25, 40, 15, 12, 9, 45],[23, 35, 38, 49],[26, 33, 41, 17, 21, 0, 44],[46, 18, 47, 7, 8]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100100011110010100010101110000010100101100110011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000010000000000001100000000110100000000000000000,00011001100001101010001000001001001011010011001100,00000000000000000000000000000000000000000000000000,[],[],[],[],[3, 0, 1, 0, 0, 7, 0, 0, 0, 2, 1, 2, 7, 0, 0, 2, 0, 3, 0, 0, 0, 2, 0, 2, 0, 1, 1, 1, 0, 0, 0, 0, 0, 3, 0, 7, 0, 0, 7, 0, 7, 7, 0, 0, 2, 1, 0, 0, 1, 1],[],[],[0, 10, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[0, 0, 0, 8, 9, 0, 0, 6, 9, 0, 0, 0, 0, 8, 8, 0, 9, 0, 9, 0, 0, 0, 8, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 9, 0, 9, 6, 0, 6, 0, 0, 8, 9, 0, 0, 9, 8, 0, 0],[][2, 45, 26, 49, 48, 10, 25, 27],[23, 11, 15, 21, 44, 9],[33, 0, 17],[20, 6],[19],[7, 28, 39, 31, 37],[41, 38, 35, 40, 5, 12],[22, 3, 14, 47, 42, 13],[43, 8, 34, 46, 36, 18, 4, 16],[30, 32, 1, 29]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100100011110010100010101110000010100101100110011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000010000000000001100000000110100000000000000000,00011001100001101010001000001001001011010011001100,00000000000000000000000000000000000000000000000000,[],[],[],[],[2, 0, 1, 0, 0, 9, 0, 0, 0, 3, 9, 3, 9, 0, 0, 2, 0, 1, 0, 0, 0, 2, 0, 9, 0, 9, 2, 1, 0, 0, 0, 0, 0, 2, 0, 3, 0, 0, 1, 0, 9, 3, 0, 0, 1, 3, 0, 0, 2, 1],[],[],[0, 4, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[0, 0, 0, 6, 6, 0, 0, 7, 10, 0, 0, 0, 0, 10, 7, 0, 10, 0, 6, 0, 0, 0, 7, 0, 0, 0, 0, 0, 10, 0, 0, 7, 0, 0, 6, 0, 10, 7, 0, 7, 0, 0, 10, 6, 0, 0, 7, 6, 0, 0],[][44, 17, 49, 38, 27, 2],[33, 48, 26, 0, 21, 15],[45, 11, 35, 41, 9],[29, 19, 1],[32, 30, 6, 20],[3, 43, 4, 34, 18, 47],[46, 14, 7, 37, 22, 31, 39],[],[12, 23, 5, 10, 25, 40],[13, 28, 42, 36, 16, 8]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100100011110010100010101110000010100101100110011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000010000000000001100000000110100000000000000000,00011001100001101010001000001001001011010011001100,00000000000000000000000000000000000000000000000000,[],[],[],[],[1, 0, 9, 0, 0, 5, 0, 0, 0, 5, 3, 9, 9, 0, 0, 9, 0, 1, 0, 0, 0, 9, 0, 1, 0, 3, 9, 9, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 1, 0, 5, 1, 0, 0, 5, 3, 0, 0, 5, 1],[],[],[0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[0, 0, 0, 7, 10, 0, 0, 7, 7, 0, 0, 0, 0, 10, 6, 0, 7, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0, 10, 0, 0, 10, 0, 0, 6, 0, 10, 10, 0, 7, 0, 0, 10, 6, 0, 0, 7, 6, 0, 0],[][23, 17, 38, 49, 0, 41],[1, 6, 29],[33, 35, 10, 25, 45],[30, 19],[40, 44, 48, 9, 5],[34, 43, 14, 47],[8, 22, 18, 7, 46, 39, 16, 3],[32, 20],[11, 27, 12, 21, 26, 15, 2],[36, 31, 28, 13, 42, 4, 37]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100100011110010100010101110000010100101100110011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000010000000000001100000000110100000000000000000,00011001100001101010001000001001001011010011001100,00000000000000000000000000000000000000000000000000,[],[],[],[],[7, 0, 2, 0, 0, 7, 0, 0, 0, 3, 3, 6, 2, 0, 0, 2, 0, 3, 0, 0, 0, 2, 0, 7, 0, 7, 3, 3, 0, 0, 0, 0, 0, 7, 0, 2, 0, 0, 2, 0, 7, 7, 0, 0, 6, 6, 0, 0, 3, 2],[],[],[0, 8, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[0, 0, 0, 5, 5, 0, 0, 5, 10, 0, 0, 0, 0, 10, 5, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 10, 0, 0, 1, 0, 10, 5, 0, 1, 0, 0, 5, 10, 0, 0, 1, 5, 0, 0],[][28, 22, 16, 18, 46, 34, 39],[12, 2, 35, 15, 49, 21, 38],[27, 48, 10, 26, 17, 9],[29, 32, 30],[3, 14, 37, 47, 4, 7, 42],[11, 45, 44],[23, 5, 33, 41, 0, 25, 40],[6, 1],[20, 19],[13, 31, 43, 8, 36]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100100011110010100010101110000010100101100110011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000010000000000001100000000110100000000000000000,00011001100001101010001000001001001011010011001100,00000000000000000000000000000000000000000000000000,[],[],[],[],[7, 0, 9, 0, 0, 7, 0, 0, 0, 1, 7, 9, 7, 0, 0, 7, 0, 7, 0, 0, 0, 3, 0, 1, 0, 3, 3, 1, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 9, 0, 9, 1, 0, 0, 7, 1, 0, 0, 9, 1],[],[],[0, 4, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[0, 0, 0, 8, 8, 0, 0, 2, 2, 0, 0, 0, 0, 2, 10, 0, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 8, 0, 2, 10, 0, 10, 0, 0, 10, 8, 0, 0, 8, 10, 0, 0],[][23, 41, 9, 27, 45, 49],[36, 18, 7, 28, 31, 13, 22, 16, 8],[33, 21, 25, 26, 35],[1, 29, 32],[20],[30, 6, 19],[12, 5, 15, 10, 17, 0, 44],[3, 4, 34, 46, 43],[38, 48, 2, 40, 11],[39, 42, 14, 47, 37]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100100011110010100010101110000010100101100110011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000010000000000001100000000110100000000000000000,00011001100001101010001000001001001011010011001100,00000000000000000000000000000000000000000000000000,[],[],[],[],[9, 0, 2, 0, 0, 2, 0, 0, 0, 2, 2, 9, 1, 0, 0, 2, 0, 9, 0, 0, 0, 1, 0, 2, 0, 1, 3, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 3, 0, 9, 3, 0, 0, 1, 2, 0, 0, 3, 9],[],[],[0, 10, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[0, 0, 0, 7, 7, 0, 0, 5, 6, 0, 0, 0, 0, 5, 7, 0, 7, 0, 7, 0, 0, 0, 5, 0, 0, 0, 0, 0, 7, 0, 0, 6, 0, 0, 5, 0, 5, 7, 0, 5, 0, 0, 5, 6, 0, 0, 6, 6, 0, 0],[][21, 25, 35, 12, 44, 33],[27, 45, 23, 2, 9, 5, 15, 10],[26, 48, 41, 38],[20, 29],[39, 13, 42, 22, 7, 36, 34],[47, 46, 43, 31, 8],[16, 28, 4, 3, 37, 14, 18],[6],[11, 40, 17, 0, 49],[19, 1, 32, 30]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10100100011110010100010101110000010100101100110011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000010000000000001100000000110100000000000000000,00011001100001101010001000001001001011010011001100,00000000000000000000000000000000000000000000000000,[],[],[],[],[9, 0, 10, 0, 0, 7, 0, 0, 0, 9, 2, 2, 7, 0, 0, 7, 0, 2, 0, 0, 0, 2, 0, 10, 0, 2, 7, 10, 0, 0, 0, 0, 0, 9, 0, 2, 0, 0, 7, 0, 10, 10, 0, 0, 9, 2, 0, 0, 9, 9],[],[],[0, 6, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[0, 0, 0, 1, 8, 0, 0, 8, 8, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 3, 0, 3, 3, 0, 3, 0, 0, 3, 3, 0, 0, 8, 3, 0, 0],[][13, 14, 31, 16, 22, 18, 3],[45, 11, 17, 35, 21, 25, 10],[42, 47, 34, 36, 43, 37, 39],[19, 32],[20, 6],[30, 1, 29],[15, 26, 38, 12, 5],[46, 7, 28, 4, 8],[33, 49, 0, 48, 44, 9],[41, 40, 27, 2, 23]
