00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110001010100101101010111001010110110010001000110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001110111011010010101000110101001001101110111001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[0, 7, 9, 8, 0, 0, 0, 7, 0, 7, 0, 4, 0, 0, 9, 0, 9, 9, 0, 4, 0, 9, 0, 5, 8, 5, 0, 0, 4, 0, 7, 0, 7, 8, 0, 5, 8, 0, 0, 5, 0, 0, 0, 4, 0, 0, 0, 9, 4, 0],[],[],[],[2, 0, 0, 0, 6, 1, 10, 0, 2, 10, 2, 0, 3, 6, 0, 1, 0, 0, 10, 0, 3, 0, 10, 0, 0, 0, 3, 6, 0, 1, 0, 2, 0, 0, 3, 0, 0, 2, 6, 0, 1, 6, 3, 0, 6, 10, 2, 0, 0, 2],[],[],[][29, 15, 40, 5],[31, 37, 49, 46, 0, 10, 8],[26, 34, 20, 42, 12],[43, 48, 28, 19, 11],[35, 25, 39, 23],[13, 44, 41, 27, 38, 4],[9, 1, 32, 7, 30],[36, 3, 24, 33],[47, 21, 2, 17, 14, 16],[9, 22, 45, 18, 6]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110001010100101101010111001010110110010001000110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001110111011010010101000110101001001101110111001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[0, 2, 7, 8, 0, 0, 0, 2, 0, 8, 0, 3, 0, 0, 7, 0, 9, 7, 0, 3, 0, 9, 0, 2, 2, 8, 0, 0, 9, 0, 2, 0, 2, 9, 0, 7, 8, 0, 0, 9, 0, 0, 0, 3, 0, 0, 0, 2, 8, 0],[],[],[],[5, 0, 0, 0, 6, 4, 6, 0, 6, 10, 1, 0, 10, 5, 0, 1, 0, 0, 1, 0, 6, 0, 6, 0, 0, 0, 1, 4, 0, 10, 0, 6, 0, 0, 1, 0, 0, 4, 6, 0, 5, 6, 1, 0, 4, 1, 6, 0, 0, 5],[],[],[][24, 30, 36, 1, 43],[28, 2, 7, 23, 32, 3],[47, 21],[42, 40, 45, 9, 15, 13],[10, 41, 8, 18, 46],[19, 25, 16, 35, 9, 39, 11],[17, 33, 14, 48],[0, 6, 38, 12, 31, 22, 37],[20, 27, 29, 34, 4, 44],[49, 26, 5]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110001010100101101010111001010110110010001000110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001110111011010010101000110101001001101110111001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[0, 9, 1, 7, 0, 0, 0, 1, 0, 4, 0, 4, 0, 0, 9, 0, 9, 1, 0, 1, 0, 9, 0, 10, 10, 9, 0, 0, 10, 0, 4, 0, 10, 7, 0, 7, 7, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 4, 10, 0],[],[],[],[8, 0, 0, 0, 5, 2, 8, 0, 6, 6, 8, 0, 5, 2, 0, 5, 0, 0, 3, 0, 6, 0, 2, 0, 0, 0, 3, 6, 0, 8, 0, 8, 0, 0, 6, 0, 0, 2, 5, 0, 5, 2, 2, 0, 6, 3, 5, 0, 0, 2],[],[],[][7, 17, 43, 19, 2],[42, 13, 37, 5, 22, 41, 49],[18, 45, 26],[11, 47, 9, 30],[15, 12, 38, 46, 40, 4],[8, 20, 27, 44, 9, 34],[33, 3, 36, 35],[0, 29, 31, 6, 10],[25, 14, 16, 39, 1, 21],[32, 23, 24, 28, 48]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110001010100101101010111001010110110010001000110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001110111011010010101000110101001001101110111001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[0, 8, 4, 4, 0, 0, 0, 2, 0, 8, 0, 8, 0, 0, 9, 0, 8, 8, 0, 4, 0, 2, 0, 2, 4, 2, 0, 0, 9, 0, 10, 0, 9, 8, 0, 2, 4, 0, 0, 9, 0, 0, 0, 10, 0, 0, 0, 2, 10, 0],[],[],[],[3, 0, 0, 0, 1, 7, 7, 0, 3, 5, 5, 0, 1, 3, 0, 1, 0, 0, 6, 0, 6, 0, 6, 0, 0, 0, 6, 1, 0, 7, 0, 7, 0, 0, 5, 0, 0, 5, 7, 0, 6, 7, 3, 0, 5, 7, 1, 0, 0, 7],[],[],[][12, 15, 46, 27, 4],[25, 47, 23, 7, 21, 35],[13, 42, 8, 0],[24, 19, 2, 3, 36],[44, 34, 9, 37, 10],[18, 20, 40, 22, 26],[45, 38, 29, 5, 31, 49, 6, 41],[1, 9, 16, 11, 33, 17],[14, 28, 32, 39],[48, 30, 43]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110001010100101101010111001010110110010001000110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001110111011010010101000110101001001101110111001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[0, 4, 4, 9, 0, 0, 0, 3, 0, 4, 0, 9, 0, 0, 8, 0, 5, 4, 0, 9, 0, 8, 0, 5, 8, 3, 0, 0, 3, 0, 9, 0, 3, 5, 0, 8, 8, 0, 0, 9, 0, 0, 0, 5, 0, 0, 0, 4, 4, 0],[],[],[],[2, 0, 0, 0, 7, 2, 6, 0, 2, 7, 2, 0, 1, 10, 0, 2, 0, 0, 7, 0, 10, 0, 1, 0, 0, 0, 10, 6, 0, 2, 0, 10, 0, 0, 1, 0, 0, 7, 10, 0, 6, 1, 2, 0, 6, 1, 6, 0, 0, 6],[],[],[][12, 41, 45, 22, 34],[0, 8, 42, 10, 29, 15, 5],[25, 32, 7, 28],[48, 9, 1, 47, 2, 17],[16, 43, 23, 33],[44, 46, 27, 6, 49, 40],[4, 37, 9, 18],[24, 21, 36, 35, 14],[3, 11, 30, 39, 19],[31, 20, 38, 26, 13]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110001010100101101010111001010110110010001000110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001110111011010010101000110101001001101110111001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[0, 4, 9, 9, 0, 0, 0, 7, 0, 3, 0, 7, 0, 0, 4, 0, 3, 9, 0, 5, 0, 4, 0, 9, 5, 3, 0, 0, 4, 0, 7, 0, 5, 9, 0, 4, 7, 0, 0, 9, 0, 0, 0, 4, 0, 0, 0, 3, 4, 0],[],[],[],[1, 0, 0, 0, 10, 8, 2, 0, 6, 10, 10, 0, 1, 8, 0, 8, 0, 0, 6, 0, 2, 0, 2, 0, 0, 0, 6, 6, 0, 1, 0, 2, 0, 0, 8, 0, 0, 10, 8, 0, 2, 1, 6, 0, 2, 1, 2, 0, 0, 8],[],[],[][12, 45, 41, 0, 29],[46, 6, 20, 40, 44, 22, 31],[47, 9, 16, 25],[43, 28, 1, 14, 21, 35, 48],[19, 24, 32],[42, 8, 27, 18, 26],[36, 7, 11, 30],[15, 49, 38, 34, 5, 13],[17, 23, 39, 33, 3, 2],[4, 10, 9, 37]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110001010100101101010111001010110110010001000110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001110111011010010101000110101001001101110111001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[0, 7, 9, 5, 0, 0, 0, 7, 0, 1, 0, 10, 0, 0, 5, 0, 5, 5, 0, 9, 0, 9, 0, 10, 5, 7, 0, 0, 7, 0, 10, 0, 5, 5, 0, 9, 7, 0, 0, 1, 0, 0, 0, 9, 0, 0, 0, 1, 1, 0],[],[],[],[3, 0, 0, 0, 8, 6, 6, 0, 2, 2, 3, 0, 2, 8, 0, 2, 0, 0, 4, 0, 4, 0, 4, 0, 0, 0, 2, 6, 0, 4, 0, 3, 0, 0, 8, 0, 0, 3, 3, 0, 6, 2, 8, 0, 6, 4, 3, 0, 0, 8],[],[],[][48, 9, 47, 39],[41, 8, 9, 12, 15, 26],[37, 31, 0, 10, 38, 46],[20, 18, 45, 29, 22],[3, 16, 14, 33, 24, 32, 17],[27, 6, 40, 5, 44],[28, 7, 36, 25, 1],[49, 42, 13, 34, 4],[35, 43, 19, 2, 21],[11, 23, 30]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110001010100101101010111001010110110010001000110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001110111011010010101000110101001001101110111001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[0, 5, 3, 6, 0, 0, 0, 6, 0, 6, 0, 5, 0, 0, 6, 0, 7, 5, 0, 8, 0, 6, 0, 8, 8, 7, 0, 0, 8, 0, 8, 0, 3, 6, 0, 7, 5, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 6, 7, 0],[],[],[],[9, 0, 0, 0, 9, 1, 2, 0, 4, 4, 4, 0, 10, 9, 0, 1, 0, 0, 2, 0, 10, 0, 9, 0, 0, 0, 2, 9, 0, 4, 0, 1, 0, 0, 1, 0, 0, 4, 4, 0, 2, 10, 10, 0, 2, 2, 4, 0, 0, 1],[],[],[][5, 31, 34, 15, 49],[44, 18, 6, 45, 40, 26],[2, 32],[29, 37, 9, 46, 8, 38, 10],[11, 17, 43, 1, 36],[47, 9, 3, 7, 33, 14, 21],[25, 35, 48, 16, 39],[28, 19, 30, 24, 23],[4, 27, 13, 22, 0],[41, 20, 12, 42]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110001010100101101010111001010110110010001000110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001110111011010010101000110101001001101110111001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[0, 4, 4, 1, 0, 0, 0, 5, 0, 1, 0, 10, 0, 0, 1, 0, 5, 10, 0, 3, 0, 10, 0, 4, 10, 3, 0, 0, 5, 0, 5, 0, 5, 4, 0, 3, 3, 0, 0, 3, 0, 0, 0, 10, 0, 0, 0, 1, 4, 0],[],[],[],[2, 0, 0, 0, 7, 2, 2, 0, 8, 7, 6, 0, 8, 8, 0, 2, 0, 0, 6, 0, 6, 0, 2, 0, 0, 0, 6, 9, 0, 8, 0, 9, 0, 0, 9, 0, 0, 9, 6, 0, 8, 2, 7, 0, 2, 7, 9, 0, 0, 6],[],[],[][43, 1, 25, 19, 33],[12, 38, 37, 31, 5, 8, 41],[20, 18, 22, 34],[40, 46, 27, 42, 44],[32, 30, 36, 3],[45, 4, 9, 29, 15, 0, 13],[14, 16, 35, 47, 11, 39, 2],[10, 26, 6, 49],[17, 23, 48, 21],[7, 24, 9, 28]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110001010100101101010111001010110110010001000110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001110111011010010101000110101001001101110111001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[0, 4, 7, 7, 0, 0, 0, 3, 0, 1, 0, 4, 0, 0, 5, 0, 3, 5, 0, 4, 0, 1, 0, 1, 7, 4, 0, 0, 4, 0, 5, 0, 7, 4, 0, 1, 5, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 3, 7, 0],[],[],[],[10, 0, 0, 0, 2, 2, 6, 0, 6, 10, 8, 0, 8, 10, 0, 9, 0, 0, 9, 0, 10, 0, 9, 0, 0, 0, 9, 2, 0, 8, 0, 6, 0, 0, 2, 0, 0, 6, 2, 0, 9, 6, 6, 0, 2, 6, 2, 0, 0, 8],[],[],[][22, 6, 46, 20],[49, 31, 34, 9, 13, 27, 4],[40, 38, 8, 0, 37],[42, 41, 5, 10, 12, 29],[28, 24, 11, 3, 36, 48],[9, 43, 2, 23, 30, 25],[47, 1, 16, 21],[35, 39, 33, 17],[14, 32, 19, 7],[26, 44, 45, 18, 15]
