00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00100010101010101010000110010001000010000011000001,00000000000000000000000000000000000000000000000000,00010000000100000001000000101010011000001000100000,11001101010001010100111001000100100101110100011110,[],[],[],[],[],[],[0, 0, 5, 0, 0, 0, 5, 0, 5, 0, 4, 0, 4, 0, 4, 0, 5, 0, 4, 0, 0, 0, 0, 9, 9, 0, 0, 4, 0, 0, 0, 9, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 5, 0, 0, 0, 0, 0, 5],[],[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 10, 0, 10, 0, 0, 1, 3, 0, 0, 0, 0, 0, 10, 0, 0, 0, 1, 0, 0, 0, 0, 0],[8, 6, 0, 0, 7, 7, 0, 7, 0, 6, 0, 0, 0, 7, 0, 8, 0, 2, 0, 0, 2, 6, 8, 0, 0, 8, 0, 0, 0, 6, 0, 0, 6, 0, 0, 2, 0, 2, 6, 7, 0, 8, 0, 0, 0, 6, 8, 6, 6, 0][33, 26, 44],[17, 20, 37, 35],[34, 3, 11, 19],[12, 36, 18, 14, 42, 10, 27],[8, 16, 43, 6, 2, 49],[21, 38, 45, 32, 48, 29, 47, 1, 9],[13, 5, 4, 39, 7],[41, 25, 22, 46, 15, 0],[24, 31, 23],[28, 30, 40]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00100010101010101010000110010001000010000011000001,00000000000000000000000000000000000000000000000000,00010000000100000001000000101010011000001000100000,11001101010001010100111001000100100101110100011110,[],[],[],[],[],[],[0, 0, 4, 0, 0, 0, 7, 0, 1, 0, 4, 0, 1, 0, 4, 0, 7, 0, 7, 0, 0, 0, 0, 4, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 7, 4, 0, 0, 0, 0, 0, 1],[],[0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 9, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0],[5, 5, 0, 0, 10, 8, 0, 10, 0, 5, 0, 0, 0, 8, 0, 6, 0, 8, 0, 0, 6, 5, 10, 0, 0, 6, 0, 0, 0, 5, 0, 0, 10, 0, 0, 8, 0, 10, 8, 6, 0, 6, 0, 0, 0, 6, 8, 5, 5, 0][12, 31, 49, 8, 24, 27],[33, 26, 34, 30],[44, 19, 40],[2, 43, 36, 14, 10, 23],[48, 29, 47, 1, 0, 9, 21],[39, 25, 20, 41, 15, 45],[42, 16, 6, 18],[17, 13, 38, 35, 46, 5],[3, 11, 28],[32, 22, 4, 37, 7]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00100010101010101010000110010001000010000011000001,00000000000000000000000000000000000000000000000000,00010000000100000001000000101010011000001000100000,11001101010001010100111001000100100101110100011110,[],[],[],[],[],[],[0, 0, 9, 0, 0, 0, 9, 0, 5, 0, 9, 0, 5, 0, 5, 0, 1, 0, 1, 0, 0, 0, 0, 1, 9, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 9, 5, 0, 0, 0, 0, 0, 1],[],[0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 7, 0, 3, 0, 7, 0, 0, 6, 6, 0, 0, 0, 0, 0, 6, 0, 0, 0, 7, 0, 0, 0, 0, 0],[4, 4, 0, 0, 2, 8, 0, 8, 0, 4, 0, 0, 0, 4, 0, 2, 0, 8, 0, 0, 2, 8, 10, 0, 0, 2, 0, 0, 0, 4, 0, 0, 4, 0, 0, 4, 0, 10, 2, 8, 0, 8, 0, 0, 0, 10, 8, 10, 10, 0][16, 23, 27, 18, 49],[15, 20, 25, 4, 38],[28, 11],[0, 9, 1, 35, 13, 29, 32],[43, 12, 36, 8, 14, 31],[33, 34, 40, 19],[44, 3, 26, 30],[39, 7, 5, 46, 21, 17, 41],[42, 10, 6, 24, 2],[45, 22, 48, 47, 37]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00100010101010101010000110010001000010000011000001,00000000000000000000000000000000000000000000000000,00010000000100000001000000101010011000001000100000,11001101010001010100111001000100100101110100011110,[],[],[],[],[],[],[0, 0, 2, 0, 0, 0, 6, 0, 6, 0, 2, 0, 2, 0, 2, 0, 6, 0, 2, 0, 0, 0, 0, 2, 2, 0, 0, 7, 0, 0, 0, 6, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 6, 7, 0, 0, 0, 0, 0, 6],[],[0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 10, 0, 5, 0, 3, 0, 0, 5, 3, 0, 0, 0, 0, 0, 10, 0, 0, 0, 10, 0, 0, 0, 0, 0],[1, 1, 0, 0, 1, 8, 0, 1, 0, 8, 0, 0, 0, 8, 0, 9, 0, 4, 0, 0, 8, 1, 4, 0, 0, 4, 0, 0, 0, 1, 0, 0, 9, 0, 0, 8, 0, 1, 8, 9, 0, 4, 0, 0, 0, 9, 4, 8, 1, 0][4, 1, 0, 37, 21, 29, 48, 7],[2, 36, 24, 10, 14, 23, 18, 12],[34, 30],[41, 46, 25, 22, 17],[28, 19, 11, 33],[6, 8, 42, 31, 16, 49],[43, 27],[13, 20, 9, 38, 35, 5, 47],[45, 39, 15, 32],[44, 40, 26, 3]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00100010101010101010000110010001000010000011000001,00000000000000000000000000000000000000000000000000,00010000000100000001000000101010011000001000100000,11001101010001010100111001000100100101110100011110,[],[],[],[],[],[],[0, 0, 10, 0, 0, 0, 4, 0, 3, 0, 3, 0, 10, 0, 10, 0, 4, 0, 3, 0, 0, 0, 0, 4, 10, 0, 0, 10, 0, 0, 0, 10, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 3],[],[0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 9, 0, 8, 0, 7, 0, 0, 8, 8, 0, 0, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0],[6, 2, 0, 0, 1, 5, 0, 1, 0, 5, 0, 0, 0, 5, 0, 6, 0, 1, 0, 0, 5, 1, 5, 0, 0, 2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 6, 0, 5, 5, 5, 0, 6, 0, 0, 0, 6, 1, 1, 6, 0][21, 7, 17, 47, 46, 4],[1, 25, 29, 32],[10, 18, 8, 49],[43, 6, 36, 16, 23, 42],[13, 38, 5, 20, 37, 9, 22, 39],[48, 41, 35, 15, 0, 45],[40, 19, 44, 30],[34, 28, 33, 3],[26, 11],[14, 2, 12, 24, 27, 31]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00100010101010101010000110010001000010000011000001,00000000000000000000000000000000000000000000000000,00010000000100000001000000101010011000001000100000,11001101010001010100111001000100100101110100011110,[],[],[],[],[],[],[0, 0, 10, 0, 0, 0, 2, 0, 2, 0, 10, 0, 3, 0, 2, 0, 10, 0, 10, 0, 0, 0, 0, 9, 9, 0, 0, 10, 0, 0, 0, 9, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 2],[],[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 7, 0, 8, 0, 1, 0, 0, 8, 7, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 0, 0, 0, 0, 0],[6, 6, 0, 0, 6, 5, 0, 4, 0, 4, 0, 0, 0, 5, 0, 4, 0, 5, 0, 0, 4, 5, 4, 0, 0, 6, 0, 0, 0, 6, 0, 0, 5, 0, 0, 6, 0, 4, 4, 6, 0, 5, 0, 0, 0, 5, 6, 6, 5, 0][11, 30, 44, 3],[14, 42, 6, 8, 49],[12, 43, 36],[15, 20, 9, 37, 22, 7, 38],[17, 32, 48, 21, 13, 5, 41, 45],[1, 35, 29, 39, 47, 4, 46, 25, 0],[26, 34],[40, 19, 28, 33],[31, 23, 24],[16, 18, 10, 27, 2]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00100010101010101010000110010001000010000011000001,00000000000000000000000000000000000000000000000000,00010000000100000001000000101010011000001000100000,11001101010001010100111001000100100101110100011110,[],[],[],[],[],[],[0, 0, 6, 0, 0, 0, 6, 0, 3, 0, 6, 0, 3, 0, 6, 0, 6, 0, 3, 0, 0, 0, 0, 6, 3, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 7, 6, 0, 0, 0, 0, 0, 6],[],[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 9, 0, 1, 0, 2, 0, 0, 2, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 9, 0, 0, 0, 0, 0],[5, 4, 0, 0, 8, 4, 0, 5, 0, 4, 0, 0, 0, 4, 0, 5, 0, 10, 0, 0, 8, 4, 8, 0, 0, 8, 0, 0, 0, 4, 0, 0, 8, 0, 0, 10, 0, 5, 5, 5, 0, 10, 0, 0, 0, 4, 5, 5, 4, 0][34, 28],[3, 40, 33, 30, 19, 11],[31, 36, 18, 24, 12, 8],[21, 29, 48, 9, 1, 45, 5, 13],[7, 46, 37, 15, 0, 38, 47, 39],[2, 49, 6, 43, 16, 14, 23, 10],[42, 27],[32, 20, 22, 4, 25],[44, 26],[35, 41, 17]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00100010101010101010000110010001000010000011000001,00000000000000000000000000000000000000000000000000,00010000000100000001000000101010011000001000100000,11001101010001010100111001000100100101110100011110,[],[],[],[],[],[],[0, 0, 4, 0, 0, 0, 8, 0, 9, 0, 4, 0, 4, 0, 8, 0, 4, 0, 9, 0, 0, 0, 0, 8, 8, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 4, 8, 0, 0, 0, 0, 0, 9],[],[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 7, 0, 0, 3, 7, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0],[5, 10, 0, 0, 10, 10, 0, 6, 0, 1, 0, 0, 0, 10, 0, 5, 0, 1, 0, 0, 1, 6, 10, 0, 0, 1, 0, 0, 0, 5, 0, 0, 1, 0, 0, 5, 0, 6, 6, 1, 0, 5, 0, 0, 0, 10, 5, 6, 6, 0][17, 39, 32, 9, 20, 25],[11, 28, 26],[40, 19, 3, 33, 44],[27, 42, 31, 16, 12, 10, 2],[35, 41, 29, 0, 15, 46],[7, 48, 21, 37, 47, 38],[34, 30],[23, 14, 24, 43, 36, 6],[49, 8, 18],[4, 5, 22, 45, 1, 13]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00100010101010101010000110010001000010000011000001,00000000000000000000000000000000000000000000000000,00010000000100000001000000101010011000001000100000,11001101010001010100111001000100100101110100011110,[],[],[],[],[],[],[0, 0, 4, 0, 0, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 2, 0, 4, 0, 0, 0, 0, 1, 4, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 0, 4],[],[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 10, 0, 9, 0, 10, 0, 0, 3, 10, 0, 0, 0, 0, 0, 10, 0, 0, 0, 3, 0, 0, 0, 0, 0],[7, 5, 0, 0, 8, 5, 0, 8, 0, 5, 0, 0, 0, 6, 0, 6, 0, 8, 0, 0, 7, 7, 8, 0, 0, 7, 0, 0, 0, 5, 0, 0, 6, 0, 0, 6, 0, 5, 8, 6, 0, 6, 0, 0, 0, 7, 6, 6, 6, 0][43, 31, 23],[27, 8, 6, 10, 12, 14, 16],[3, 33, 44, 19],[24, 18, 36, 2, 49, 42],[9, 37, 1, 29, 5],[48, 47, 39, 32, 13, 41, 35, 46, 15],[45, 0, 25, 20, 21],[4, 38, 7, 22, 17],[11, 28],[34, 40, 26, 30]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00100010101010101010000110010001000010000011000001,00000000000000000000000000000000000000000000000000,00010000000100000001000000101010011000001000100000,11001101010001010100111001000100100101110100011110,[],[],[],[],[],[],[0, 0, 5, 0, 0, 0, 2, 0, 2, 0, 7, 0, 2, 0, 5, 0, 7, 0, 7, 0, 0, 0, 0, 2, 7, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 7, 0, 0, 0, 0, 0, 5],[],[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 9, 0, 0, 3, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 9, 0, 0, 0, 0, 0],[10, 4, 0, 0, 10, 8, 0, 8, 0, 10, 0, 0, 0, 6, 0, 8, 0, 10, 0, 0, 4, 6, 10, 0, 0, 6, 0, 0, 0, 10, 0, 0, 6, 0, 0, 8, 0, 4, 4, 8, 0, 4, 0, 0, 0, 6, 4, 10, 8, 0][3, 26, 40, 19, 11],[8, 12, 36, 6, 23, 42],[33, 34],[38, 20, 41, 37, 46, 1],[49, 2, 27, 31, 14],[32, 21, 25, 45, 13],[43, 24, 16, 10, 18],[7, 35, 15, 48, 39, 5],[28, 30, 44],[17, 47, 4, 0, 9, 29, 22]
