00000000000000000000000000000000000000000000000000,10011010011110011110011110011000111101100011111111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01100101100101100001100001100111000010011100000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[5, 0, 0, 5, 6, 0, 10, 0, 0, 7, 4, 10, 5, 0, 0, 4, 4, 5, 6, 0, 0, 6, 5, 6, 6, 0, 0, 10, 10, 0, 0, 0, 7, 6, 5, 10, 0, 5, 7, 0, 0, 0, 7, 4, 7, 10, 6, 10, 10, 6],[],[],[],[],[],[0, 8, 2, 0, 0, 2, 0, 8, 2, 0, 0, 2, 0, 8, 3, 0, 0, 0, 0, 8, 3, 0, 0, 0, 0, 3, 3, 0, 0, 1, 9, 3, 0, 0, 0, 0, 9, 0, 0, 9, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0],[],[][29, 40],[8, 2, 11, 5],[25, 20, 31, 26, 14],[15, 43, 16, 10],[12, 37, 3, 17, 0, 22, 34],[24, 33, 4, 23, 21, 18, 49, 46],[9, 38, 32, 44, 42],[13, 1, 7, 19],[36, 41, 30, 39],[35, 47, 11, 48, 6, 27, 45, 28]
00000000000000000000000000000000000000000000000000,10011010011110011110011110011000111101100011111111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01100101100101100001100001100111000010011100000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[3, 0, 0, 10, 6, 0, 6, 0, 0, 6, 7, 10, 3, 0, 0, 7, 2, 3, 7, 0, 0, 6, 10, 2, 10, 0, 0, 3, 2, 0, 0, 0, 10, 3, 6, 10, 0, 2, 6, 0, 0, 0, 3, 10, 2, 10, 2, 3, 6, 7],[],[],[],[],[],[0, 1, 5, 0, 0, 1, 0, 9, 8, 0, 0, 5, 0, 4, 5, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 4, 9, 0, 0, 4, 1, 4, 0, 0, 0, 0, 5, 0, 0, 8, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0],[],[][19, 30, 41, 5, 1],[16, 46, 44, 37, 28, 23],[47, 33, 27, 12, 42, 0, 17],[13, 29, 31, 25],[20, 36, 11, 14, 2],[6, 4, 21, 9, 38, 34, 48],[10, 18, 49, 15],[39, 40, 8],[7, 26],[45, 32, 3, 43, 11, 22, 24, 35]
00000000000000000000000000000000000000000000000000,10011010011110011110011110011000111101100011111111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01100101100101100001100001100111000010011100000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[10, 0, 0, 1, 6, 0, 6, 0, 0, 10, 3, 8, 3, 0, 0, 10, 1, 8, 1, 0, 0, 3, 3, 10, 1, 0, 0, 8, 3, 0, 0, 0, 1, 10, 10, 6, 0, 1, 8, 0, 0, 0, 8, 3, 3, 10, 6, 3, 10, 6],[],[],[],[],[],[0, 4, 9, 0, 0, 5, 0, 2, 5, 0, 0, 7, 0, 9, 7, 0, 0, 0, 0, 2, 5, 0, 0, 0, 0, 2, 4, 0, 0, 5, 4, 5, 0, 0, 0, 0, 7, 0, 0, 2, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0],[],[][18, 16, 24, 32, 37, 3],[19, 25, 7, 39],[44, 10, 21, 43, 28, 47, 12, 22],[1, 30, 26],[31, 5, 20, 29, 8],[49, 46, 35, 6, 4],[40, 11, 14, 36, 41],[38, 17, 11, 27, 42],[2, 13],[34, 0, 48, 15, 45, 33, 23, 9]
00000000000000000000000000000000000000000000000000,10011010011110011110011110011000111101100011111111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01100101100101100001100001100111000010011100000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[2, 0, 0, 2, 2, 0, 10, 0, 0, 7, 6, 10, 10, 0, 0, 6, 2, 2, 4, 0, 0, 6, 2, 10, 4, 0, 0, 10, 7, 0, 0, 0, 7, 2, 7, 6, 0, 6, 6, 0, 0, 0, 6, 10, 4, 4, 6, 10, 10, 10],[],[],[],[],[],[0, 5, 1, 0, 0, 5, 0, 9, 1, 0, 0, 3, 0, 5, 9, 0, 0, 0, 0, 8, 3, 0, 0, 0, 0, 3, 9, 0, 0, 5, 8, 3, 0, 0, 0, 0, 5, 0, 0, 8, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0],[],[][2, 40, 8],[16, 22, 0, 3, 4, 33, 17],[20, 11, 25, 31, 41],[45, 44, 24, 18],[29, 13, 1, 36, 5],[15, 42, 10, 37, 21, 35, 38, 46],[28, 9, 32, 34],[39, 30, 19],[14, 26, 7],[43, 6, 27, 23, 48, 11, 49, 47, 12]
00000000000000000000000000000000000000000000000000,10011010011110011110011110011000111101100011111111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01100101100101100001100001100111000010011100000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[6, 0, 0, 6, 5, 0, 6, 0, 0, 6, 5, 7, 1, 0, 0, 7, 2, 5, 1, 0, 0, 1, 7, 7, 5, 0, 0, 2, 2, 0, 0, 0, 6, 7, 6, 5, 0, 7, 5, 0, 0, 0, 5, 7, 1, 1, 7, 7, 2, 2],[],[],[],[],[],[0, 10, 10, 0, 0, 3, 0, 3, 4, 0, 0, 8, 0, 10, 3, 0, 0, 0, 0, 3, 8, 0, 0, 0, 0, 10, 9, 0, 0, 9, 4, 10, 0, 0, 0, 0, 10, 0, 0, 8, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0],[],[][44, 21, 45, 12, 18],[27, 48, 49, 16, 28],[14, 7, 5, 19],[30, 8],[38, 17, 42, 4, 10, 35, 24],[32, 3, 6, 9, 0, 34],[15, 43, 47, 23, 46, 37, 33, 22, 11],[11, 20, 39],[41, 26, 40, 29],[2, 1, 25, 36, 31, 13]
00000000000000000000000000000000000000000000000000,10011010011110011110011110011000111101100011111111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01100101100101100001100001100111000010011100000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[6, 0, 0, 10, 10, 0, 6, 0, 0, 5, 1, 5, 9, 0, 0, 10, 6, 10, 5, 0, 0, 1, 6, 5, 10, 0, 0, 10, 6, 0, 0, 0, 5, 6, 9, 6, 0, 10, 9, 0, 0, 0, 10, 5, 9, 10, 1, 9, 5, 1],[],[],[],[],[],[0, 7, 4, 0, 0, 2, 0, 2, 7, 0, 0, 7, 0, 2, 3, 0, 0, 0, 0, 7, 8, 0, 0, 0, 0, 8, 4, 0, 0, 3, 7, 3, 0, 0, 0, 0, 8, 0, 0, 2, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0],[],[][21, 10, 49, 46],[7, 39, 13, 5],[14, 29, 31],[2, 26],[9, 32, 23, 43, 48, 11, 18],[0, 22, 16, 35, 33, 6, 28],[19, 40, 8, 30, 1, 11],[36, 25, 20, 41],[44, 47, 12, 38, 34],[45, 17, 24, 42, 15, 3, 37, 27, 4]
00000000000000000000000000000000000000000000000000,10011010011110011110011110011000111101100011111111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01100101100101100001100001100111000010011100000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[10, 0, 0, 2, 5, 0, 5, 0, 0, 2, 6, 5, 1, 0, 0, 10, 5, 5, 2, 0, 0, 6, 6, 10, 10, 0, 0, 10, 2, 0, 0, 0, 1, 2, 10, 2, 0, 6, 5, 0, 0, 0, 6, 1, 6, 6, 5, 1, 6, 10],[],[],[],[],[],[0, 3, 4, 0, 0, 7, 0, 7, 7, 0, 0, 7, 0, 3, 4, 0, 0, 0, 0, 4, 8, 0, 0, 0, 0, 9, 4, 0, 0, 3, 3, 4, 0, 0, 0, 0, 3, 0, 0, 7, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0],[],[][32, 43, 12, 47],[3, 9, 28, 33, 35, 18],[13, 41, 1, 30, 29, 36],[31, 2, 14, 19, 26],[16, 17, 46, 38, 11, 6, 4],[48, 22, 42, 45, 10, 37, 44, 21],[8, 5, 7, 39, 11],[20],[40, 25],[0, 27, 23, 15, 34, 24, 49]
00000000000000000000000000000000000000000000000000,10011010011110011110011110011000111101100011111111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01100101100101100001100001100111000010011100000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[7, 0, 0, 3, 7, 0, 7, 0, 0, 6, 5, 6, 6, 0, 0, 10, 5, 3, 3, 0, 0, 5, 5, 10, 7, 0, 0, 6, 3, 0, 0, 0, 10, 10, 10, 6, 0, 3, 6, 0, 0, 0, 3, 7, 10, 6, 10, 5, 5, 5],[],[],[],[],[],[0, 4, 4, 0, 0, 8, 0, 4, 8, 0, 0, 9, 0, 9, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 9, 4, 0, 0, 8, 2, 1, 0, 0, 0, 0, 2, 0, 0, 1, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0],[],[][41, 39, 20, 14, 19, 31],[36, 30],[28, 37, 17, 18, 3, 42],[26, 7, 1, 2],[22, 49, 10, 48, 16, 47, 21],[35, 38, 11, 12, 27, 45, 9],[43, 24, 0, 6, 4],[8, 40, 29, 5],[11, 25, 13],[15, 23, 34, 46, 44, 33, 32]
00000000000000000000000000000000000000000000000000,10011010011110011110011110011000111101100011111111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01100101100101100001100001100111000010011100000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[3, 0, 0, 5, 3, 0, 3, 0, 0, 5, 6, 5, 7, 0, 0, 10, 5, 5, 10, 0, 0, 6, 10, 6, 5, 0, 0, 3, 10, 0, 0, 0, 6, 10, 5, 7, 0, 6, 10, 0, 0, 0, 6, 7, 7, 10, 7, 10, 5, 6],[],[],[],[],[],[0, 9, 9, 0, 0, 1, 0, 4, 9, 0, 0, 2, 0, 8, 8, 0, 0, 0, 0, 4, 9, 0, 0, 0, 0, 4, 2, 0, 0, 1, 1, 9, 0, 0, 0, 0, 2, 0, 0, 4, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0],[],[][40, 29, 30, 5],[36, 11, 26, 41],[4, 27, 6, 0],[39, 25, 7, 19],[24, 34, 11, 17, 48, 3, 9, 16],[49, 42, 23, 21, 10, 32, 37],[35, 46, 12, 43, 44],[13, 14],[8, 2, 1, 20, 31],[45, 33, 38, 47, 18, 22, 28, 15]
00000000000000000000000000000000000000000000000000,10011010011110011110011110011000111101100011111111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01100101100101100001100001100111000010011100000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[10, 0, 0, 2, 2, 0, 6, 0, 0, 2, 10, 5, 5, 0, 0, 6, 5, 6, 10, 0, 0, 10, 2, 2, 8, 0, 0, 8, 6, 0, 0, 0, 8, 5, 6, 10, 0, 2, 5, 0, 0, 0, 8, 10, 5, 6, 6, 10, 6, 10],[],[],[],[],[],[0, 7, 1, 0, 0, 4, 0, 1, 7, 0, 0, 3, 0, 9, 3, 0, 0, 0, 0, 7, 7, 0, 0, 0, 0, 9, 3, 0, 0, 3, 9, 4, 0, 0, 0, 0, 1, 0, 0, 1, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0],[],[][2, 36, 39, 7],[22, 23, 4, 37, 9, 3],[41, 26, 29, 14, 11],[40, 31, 5],[33, 44, 12, 16, 11, 38],[28, 6, 45, 34, 48, 17, 46, 15],[8, 20, 1, 19],[42, 24, 32, 27],[30, 25, 13],[18, 21, 10, 43, 0, 47, 35, 49]
