00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000100101001000000000100101000010011011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001101100001000000000111111010010010000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110010011010010110111000000001000101101100100111,[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 4, 0, 4, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 9, 0, 9, 0, 0, 0, 0, 4, 0, 0, 9, 4, 0, 4, 5, 0, 0, 0],[],[],[10, 0, 0, 0, 10, 7, 0, 10, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 7, 7, 7, 3, 0, 3, 0, 0, 10, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 6, 2, 1, 0, 0, 8, 0, 0, 8, 1, 0, 6, 0, 0, 8, 0, 1, 2, 0, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 2, 0, 8, 2, 0, 6, 2, 0, 0, 1, 0, 0, 2, 8, 1][17, 44, 49, 10, 3],[2, 18, 41, 38, 47, 35],[8, 13, 36, 28, 30],[14, 45, 43, 39, 16],[11, 46, 29],[1, 31, 20, 21, 40, 22, 12],[26, 5, 24, 27, 25],[6, 48, 15, 9, 37],[32, 34, 42, 19],[4, 23, 33, 0, 7]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000100101001000000000100101000010011011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001101100001000000000111111010010010000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110010011010010110111000000001000101101100100111,[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 1, 0, 7, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 9, 0, 9, 0, 0, 0, 0, 9, 0, 0, 7, 1, 0, 9, 9, 0, 0, 0],[],[],[3, 0, 0, 0, 8, 5, 0, 8, 8, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 3, 5, 5, 8, 0, 8, 0, 0, 5, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 4, 2, 10, 0, 0, 2, 0, 0, 6, 2, 0, 6, 0, 0, 4, 0, 4, 10, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 6, 0, 10, 10, 0, 10, 4, 0, 0, 2, 0, 0, 10, 6, 6][14, 19, 43],[44, 10, 20, 6, 22, 21, 2],[0, 25, 13],[41, 15, 17, 31, 1],[26, 36, 33, 5, 27],[12, 35, 48, 49, 9],[16, 29, 11, 42],[28, 23, 7, 24, 30, 8, 4],[32, 45, 39, 34, 46],[18, 3, 38, 47, 40, 37]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000100101001000000000100101000010011011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001101100001000000000111111010010010000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110010011010010110111000000001000101101100100111,[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 3, 0, 3, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 4, 0, 0, 0, 0, 4, 0, 0, 5, 5, 0, 3, 3, 0, 0, 0],[],[],[9, 0, 0, 0, 6, 6, 0, 9, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 9, 6, 6, 6, 0, 7, 0, 0, 7, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 1, 1, 8, 0, 0, 2, 0, 0, 8, 8, 0, 8, 0, 0, 8, 0, 10, 10, 0, 1, 10, 1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 10, 0, 2, 2, 0, 2, 1, 0, 0, 2, 0, 0, 1, 2, 8][2, 20, 22, 41, 47, 1],[40, 6, 38, 44, 37, 48],[16, 46, 14, 45],[11, 19, 34, 39],[29, 43, 32, 42],[4, 26, 5, 8, 27, 23, 28],[13, 30, 33],[12, 10, 9, 49, 15, 3],[25, 36, 24, 0, 7],[31, 17, 18, 35, 21]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000100101001000000000100101000010011011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001101100001000000000111111010010010000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110010011010010110111000000001000101101100100111,[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 7, 0, 5, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 9, 0, 9, 0, 0, 0, 0, 7, 0, 0, 5, 5, 0, 9, 7, 0, 0, 0],[],[],[3, 0, 0, 0, 4, 1, 0, 1, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 3, 4, 3, 3, 0, 4, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 10, 2, 10, 0, 0, 2, 0, 0, 6, 8, 0, 8, 0, 0, 8, 0, 8, 6, 0, 10, 6, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 8, 0, 10, 10, 0, 2, 6, 0, 0, 2, 0, 0, 10, 10, 2][33, 24, 7, 5],[2, 44, 49, 6, 31, 40],[0, 27, 28, 25],[4, 26, 8, 36, 13, 30, 23],[29, 43, 42, 11, 16],[41, 21, 9, 18],[14, 46, 39],[12, 22, 10, 17, 15, 35],[34, 45, 19, 32],[3, 1, 20, 48, 47, 38, 37]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000100101001000000000100101000010011011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001101100001000000000111111010010010000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110010011010010110111000000001000101101100100111,[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 7, 0, 5, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 7, 0, 0, 0, 0, 9, 0, 0, 5, 5, 0, 9, 9, 0, 0, 0],[],[],[1, 0, 0, 0, 2, 2, 0, 2, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3, 1, 1, 2, 0, 2, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 8, 10, 8, 0, 0, 10, 0, 0, 6, 6, 0, 4, 0, 0, 10, 0, 10, 4, 0, 8, 10, 8, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 4, 0, 6, 6, 0, 8, 8, 0, 0, 8, 0, 0, 10, 4, 6][0, 26, 24, 27],[7, 5, 23, 4, 28, 30],[8, 36, 33, 13, 25],[18, 12, 48, 35],[16, 42, 29, 43, 32],[38, 31, 49, 37, 10, 9],[34, 14, 11],[41, 22, 3, 1, 40, 20, 44],[39, 19, 45, 46],[15, 17, 21, 47, 6, 2]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000100101001000000000100101000010011011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001101100001000000000111111010010010000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110010011010010110111000000001000101101100100111,[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 0, 7, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 7, 0, 0, 0, 0, 3, 0, 0, 7, 9, 0, 9, 9, 0, 0, 0],[],[],[8, 0, 0, 0, 8, 10, 0, 8, 10, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 10, 5, 10, 5, 0, 8, 0, 0, 10, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 6, 6, 2, 0, 0, 1, 0, 0, 2, 4, 0, 1, 0, 0, 1, 0, 6, 2, 0, 2, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6, 0, 2, 6, 0, 1, 2, 0, 0, 6, 0, 0, 2, 4, 6][15, 6, 40, 12],[47, 41, 37, 18, 20, 9, 3],[29, 39, 32, 14],[21, 10, 48, 22],[28, 36, 26],[38, 1, 2, 44, 49, 17, 35, 31],[42, 11, 16, 34],[30, 24, 23, 4, 0, 7],[43, 19, 45, 46],[27, 25, 5, 33, 13, 8]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000100101001000000000100101000010011011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001101100001000000000111111010010010000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110010011010010110111000000001000101101100100111,[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 4, 0, 4, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 10, 0, 5, 0, 0, 0, 0, 10, 0, 0, 4, 4, 0, 4, 10, 0, 0, 0],[],[],[3, 0, 0, 0, 2, 3, 0, 2, 7, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 2, 7, 2, 0, 3, 0, 0, 2, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 1, 6, 9, 0, 0, 8, 0, 0, 8, 8, 0, 9, 0, 0, 6, 0, 9, 1, 0, 9, 6, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 0, 9, 6, 0, 6, 1, 0, 0, 6, 0, 0, 8, 6, 1][35, 49, 18, 41, 1],[26, 7, 4, 24, 23, 33, 28],[30, 5, 0, 25],[42, 43, 16, 45, 14],[34],[2, 21, 38, 40, 44, 15, 48],[27, 36, 13, 8],[10, 9, 47, 31, 22, 6],[3, 17, 12, 20, 37],[39, 32, 29, 46, 19, 11]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000100101001000000000100101000010011011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001101100001000000000111111010010010000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110010011010010110111000000001000101101100100111,[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 10, 0, 5, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 0, 1, 0, 0, 0, 0, 10, 0, 0, 5, 5, 0, 1, 10, 0, 0, 0],[],[],[7, 0, 0, 0, 6, 6, 0, 6, 7, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 6, 3, 3, 6, 0, 3, 0, 0, 6, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 9, 4, 9, 0, 0, 2, 0, 0, 4, 8, 0, 8, 0, 0, 9, 0, 8, 2, 0, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 9, 0, 4, 4, 0, 8, 2, 0, 0, 8, 0, 0, 2, 8, 9][32, 45, 19, 34],[41, 18, 47, 6, 31],[27, 26, 30, 24],[9, 37, 38, 2],[16, 42, 43],[4, 25, 28, 33, 7, 5],[0, 8, 36, 13, 23],[22, 10, 44, 20, 21, 40, 17, 48, 12],[3, 35, 1, 15, 49],[11, 14, 39, 29, 46]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000100101001000000000100101000010011011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001101100001000000000111111010010010000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110010011010010110111000000001000101101100100111,[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 0, 7, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 5, 0, 0, 0, 0, 5, 0, 0, 3, 3, 0, 3, 3, 0, 0, 0],[],[],[4, 0, 0, 0, 4, 4, 0, 1, 9, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 9, 9, 4, 4, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 6, 8, 6, 0, 0, 10, 0, 0, 2, 8, 0, 8, 0, 0, 2, 0, 8, 2, 0, 6, 2, 8, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 8, 0, 8, 6, 0, 6, 10, 0, 0, 2, 0, 0, 10, 6, 10][36, 33, 30, 13, 7],[21, 18, 15, 44, 9],[14, 45, 46, 42, 43],[4, 0, 5, 27, 28, 23],[34, 39, 32, 29],[1, 40, 38, 3, 48, 20],[16, 19, 11],[22, 37, 10, 35, 2, 17, 12],[24, 8, 26, 25],[31, 47, 41, 6, 49]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000100101001000000000100101000010011011000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001101100001000000000111111010010010000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01110010011010010110111000000001000101101100100111,[],[],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 9, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 9, 0, 6, 0, 0, 0, 0, 9, 0, 0, 6, 6, 0, 6, 5, 0, 0, 0],[],[],[4, 0, 0, 0, 3, 3, 0, 7, 3, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 4, 3, 4, 4, 0, 4, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 2, 1, 1, 0, 0, 2, 0, 0, 2, 2, 0, 1, 0, 0, 8, 0, 10, 10, 0, 1, 2, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 8, 0, 10, 8, 0, 10, 10, 0, 0, 8, 0, 0, 10, 8, 8][2, 20, 12, 3],[9, 10, 31, 1, 6, 21],[36, 33, 8, 5, 26, 4],[25, 27, 28, 30, 0, 24],[29, 46],[34, 11, 14, 45, 42, 43],[7, 13, 23],[35, 38, 15, 22, 48, 44, 49],[32, 16, 39, 19],[17, 18, 41, 40, 47, 37]
