10111100111000000010101010011011111110001110101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000011000111111101010101100100000001110001010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[3, 0, 9, 9, 3, 7, 0, 0, 3, 3, 9, 0, 0, 0, 0, 0, 0, 0, 7, 0, 3, 0, 7, 0, 8, 0, 0, 9, 7, 0, 4, 4, 9, 7, 8, 7, 4, 0, 0, 0, 7, 4, 7, 0, 8, 0, 8, 0, 0, 8],[],[],[],[],[0, 6, 0, 0, 0, 0, 6, 5, 0, 0, 0, 6, 6, 5, 5, 2, 6, 1, 0, 1, 0, 1, 0, 2, 0, 1, 2, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10, 10, 5, 0, 0, 0, 1, 0, 10, 0, 6, 1, 0],[],[],[],[][43, 48, 21, 25, 19, 17],[23, 15, 26],[20, 4, 9, 0, 8],[41, 31, 36, 30],[13, 14, 39, 7],[16, 11, 47, 6, 1, 12],[18, 33, 35, 22, 40, 28, 5, 42],[24, 44, 34, 46, 49],[2, 10, 32, 3, 27],[38, 37, 45, 29]
10111100111000000010101010011011111110001110101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000011000111111101010101100100000001110001010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[7, 0, 9, 7, 4, 5, 0, 0, 6, 4, 9, 0, 0, 0, 0, 0, 0, 0, 9, 0, 6, 0, 5, 0, 9, 0, 0, 5, 6, 0, 4, 7, 6, 5, 9, 7, 9, 0, 0, 0, 7, 6, 9, 0, 4, 0, 6, 0, 0, 5],[],[],[],[],[0, 3, 0, 0, 0, 0, 10, 1, 0, 0, 0, 2, 1, 3, 1, 8, 1, 8, 0, 3, 0, 2, 0, 8, 0, 3, 1, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 2, 8, 8, 0, 0, 0, 8, 0, 1, 0, 2, 10, 0],[],[],[],[][16, 7, 45, 26, 12, 14],[11, 37, 47, 21],[25, 1, 13, 19],[4, 30, 9, 44],[5, 22, 49, 33, 27],[41, 28, 20, 32, 8, 46],[3, 35, 31, 0, 40],[23, 39, 29, 43, 15, 38, 17],[2, 24, 36, 18, 42, 34, 10],[48, 6]
10111100111000000010101010011011111110001110101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000011000111111101010101100100000001110001010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[1, 0, 7, 7, 1, 4, 0, 0, 4, 1, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 8, 0, 7, 0, 7, 0, 0, 3, 1, 0, 3, 3, 8, 1, 8, 3, 4, 0, 0, 0, 8, 1, 7, 0, 8, 0, 1, 0, 0, 4],[],[],[],[],[0, 2, 0, 0, 0, 0, 10, 10, 0, 0, 0, 2, 9, 10, 9, 5, 9, 6, 0, 2, 0, 6, 0, 9, 0, 6, 5, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 9, 5, 2, 0, 0, 0, 5, 0, 6, 0, 10, 9, 0],[],[],[],[][0, 33, 9, 28, 41, 46, 4],[11, 39, 1, 19],[18, 31, 10, 27, 35, 30],[36, 49, 5, 8],[43, 15, 26, 38],[45, 29, 21, 17, 25],[22, 3, 24, 2, 42],[32, 34, 20, 44, 40],[12, 14, 23, 37, 48, 16],[13, 7, 6, 47]
10111100111000000010101010011011111110001110101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000011000111111101010101100100000001110001010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[1, 0, 7, 6, 7, 6, 0, 0, 4, 7, 6, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 2, 0, 1, 0, 0, 1, 6, 0, 2, 6, 2, 4, 1, 1, 4, 0, 0, 0, 7, 1, 7, 0, 7, 0, 1, 0, 0, 4],[],[],[],[],[0, 9, 0, 0, 0, 0, 8, 10, 0, 0, 0, 5, 8, 9, 9, 8, 8, 10, 0, 3, 0, 8, 0, 5, 0, 5, 5, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 9, 9, 10, 0, 0, 0, 9, 0, 8, 0, 3, 5, 0],[],[],[],[][2, 35, 22, 34, 5, 10, 8, 33],[25, 15, 38, 21],[47, 16, 12, 23, 13],[41, 46, 30, 27],[19, 7, 43, 37, 26, 11, 17],[39, 14, 45, 29],[24, 9, 31, 0, 18, 40],[42, 32, 49, 44, 4],[3, 36, 20, 28],[48, 1, 6]
10111100111000000010101010011011111110001110101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000011000111111101010101100100000001110001010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[10, 0, 1, 1, 10, 9, 0, 0, 10, 6, 8, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 6, 0, 9, 0, 0, 6, 9, 0, 6, 1, 10, 6, 8, 6, 9, 0, 0, 0, 1, 8, 6, 0, 1, 0, 8, 0, 0, 9],[],[],[],[],[0, 5, 0, 0, 0, 0, 3, 3, 0, 0, 0, 3, 5, 2, 7, 4, 7, 4, 0, 7, 0, 4, 0, 2, 0, 3, 5, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 5, 5, 7, 0, 0, 0, 5, 0, 2, 0, 3, 4, 0],[],[],[],[][2, 40, 44, 31, 18, 3],[45, 13, 23],[47, 6, 11, 7, 25],[17, 21, 48, 15],[37, 38, 26, 12, 1, 43],[35, 30, 22, 27, 9, 42, 20, 33],[16, 29, 39, 14, 19],[41, 34, 10, 46],[5, 49, 28, 36, 24],[32, 8, 0, 4]
10111100111000000010101010011011111110001110101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000011000111111101010101100100000001110001010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[6, 0, 9, 10, 6, 6, 0, 0, 1, 1, 10, 0, 0, 0, 0, 0, 0, 0, 9, 0, 1, 0, 1, 0, 3, 0, 0, 1, 9, 0, 1, 6, 10, 6, 3, 3, 1, 0, 0, 0, 3, 6, 6, 0, 9, 0, 9, 0, 0, 9],[],[],[],[],[0, 5, 0, 0, 0, 0, 5, 8, 0, 0, 0, 5, 2, 7, 7, 8, 8, 7, 0, 2, 0, 2, 0, 4, 0, 8, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 8, 5, 7, 0, 0, 0, 5, 0, 2, 0, 8, 5, 0],[],[],[],[][20, 8, 36, 27, 22, 30, 9],[12, 21, 19, 45],[34, 35, 24, 40],[23, 29],[11, 43, 38, 48, 6, 1],[0, 4, 5, 33, 42, 31, 41],[17, 13, 39, 14, 26],[16, 7, 47, 15, 37, 25],[2, 46, 28, 44, 49, 18],[3, 32, 10]
10111100111000000010101010011011111110001110101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000011000111111101010101100100000001110001010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[7, 0, 8, 1, 8, 8, 0, 0, 7, 1, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 7, 0, 5, 0, 0, 3, 7, 0, 5, 5, 8, 3, 5, 7, 8, 0, 0, 0, 7, 5, 8, 0, 1, 0, 3, 0, 0, 7],[],[],[],[],[0, 4, 0, 0, 0, 0, 9, 10, 0, 0, 0, 10, 6, 6, 10, 9, 6, 9, 0, 6, 0, 9, 0, 9, 0, 2, 4, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 4, 6, 4, 0, 0, 0, 6, 0, 9, 0, 6, 9, 0],[],[],[],[][18, 3, 9, 44],[25],[20, 10, 33, 27, 46],[26, 1, 37, 39],[41, 30, 24, 34, 31],[19, 16, 29, 12, 13, 43, 38, 47],[0, 40, 22, 35, 49, 28, 8],[4, 2, 36, 42, 5, 32],[17, 21, 6, 23, 48, 15, 45],[11, 7, 14]
10111100111000000010101010011011111110001110101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000011000111111101010101100100000001110001010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[6, 0, 6, 7, 7, 9, 0, 0, 7, 6, 7, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 6, 0, 4, 0, 0, 9, 9, 0, 6, 9, 4, 9, 4, 7, 2, 0, 0, 0, 9, 4, 7, 0, 9, 0, 2, 0, 0, 2],[],[],[],[],[0, 5, 0, 0, 0, 0, 1, 3, 0, 0, 0, 5, 5, 8, 10, 5, 8, 1, 0, 5, 0, 10, 0, 5, 0, 1, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 8, 3, 0, 0, 0, 10, 0, 10, 0, 3, 5, 0],[],[],[],[][36, 0, 8, 42, 34, 28],[1, 39, 26],[13, 17, 15],[33, 10, 3, 40, 35],[25, 14, 43, 7, 23],[21, 12, 48, 38, 6, 16, 45],[5, 44, 20, 49, 4],[27, 30, 22, 31, 46, 2, 41],[37, 19, 11, 29, 47],[18, 24, 32, 9]
10111100111000000010101010011011111110001110101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000011000111111101010101100100000001110001010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[4, 0, 5, 9, 1, 4, 0, 0, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 9, 0, 4, 0, 0, 5, 1, 0, 5, 5, 1, 1, 9, 5, 5, 0, 0, 0, 1, 5, 1, 0, 4, 0, 9, 0, 0, 7],[],[],[],[],[0, 8, 0, 0, 0, 0, 6, 6, 0, 0, 0, 6, 8, 2, 2, 8, 8, 6, 0, 2, 0, 6, 0, 3, 0, 6, 3, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 8, 10, 3, 0, 0, 0, 6, 0, 6, 0, 10, 10, 0],[],[],[],[][43, 45, 12, 38, 7, 19, 14],[25, 23, 15],[10, 33, 18, 24],[21, 6, 37],[46, 0, 30, 3, 5],[41, 44, 49, 9, 27],[4, 8, 32, 20, 28, 31, 35, 2],[40, 22, 36, 34, 42],[13, 1, 39, 48, 47, 11, 17],[26, 16, 29]
10111100111000000010101010011011111110001110101001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000011000111111101010101100100000001110001010110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[7, 0, 8, 6, 6, 9, 0, 0, 7, 8, 6, 0, 0, 0, 0, 0, 0, 0, 9, 0, 7, 0, 7, 0, 7, 0, 0, 9, 9, 0, 6, 7, 7, 8, 8, 6, 8, 0, 0, 0, 8, 6, 9, 0, 2, 0, 7, 0, 0, 9],[],[],[],[],[0, 1, 0, 0, 0, 0, 5, 4, 0, 0, 0, 4, 4, 10, 5, 3, 5, 1, 0, 3, 0, 10, 0, 10, 0, 5, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1, 0, 0, 0, 3, 0, 3, 0, 10, 1, 0],[],[],[],[][39, 37, 48, 26, 17, 1],[44],[45, 43, 15, 19],[29, 12, 7, 11, 38],[25, 14, 6, 16],[4, 10, 41, 3, 30, 35],[31, 20, 0, 22, 46, 8, 24, 32],[36, 33, 40, 9, 34, 2],[28, 42, 5, 49, 27, 18],[13, 21, 23, 47]
