01100110000100101011001010100101101111100011011100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10011001011011010100110101011010010000011100100011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 9, 10, 0, 0, 4, 9, 0, 0, 0, 0, 7, 0, 0, 4, 0, 9, 0, 9, 5, 0, 0, 5, 0, 5, 0, 7, 0, 0, 10, 0, 5, 9, 0, 4, 10, 7, 10, 10, 0, 0, 0, 9, 10, 0, 5, 10, 5, 0, 0],[],[],[],[],[],[],[6, 0, 0, 2, 3, 0, 0, 8, 0, 1, 3, 0, 2, 8, 0, 6, 0, 6, 0, 0, 6, 1, 0, 2, 0, 8, 0, 8, 2, 0, 1, 0, 0, 8, 0, 0, 0, 0, 0, 6, 2, 1, 0, 0, 3, 0, 0, 0, 1, 3],[],[][30, 9, 48, 21, 41],[3, 40, 28, 23, 12],[10, 49, 4, 44],[34, 5, 14],[19, 47, 31, 22, 24, 45],[17, 15, 39, 0, 20],[36, 11, 26],[25, 13, 27, 7, 33],[16, 42, 18, 32, 1, 6],[2, 43, 37, 38, 35, 46, 29]
01100110000100101011001010100101101111100011011100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10011001011011010100110101011010010000011100100011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 2, 9, 0, 0, 9, 8, 0, 0, 0, 0, 6, 0, 0, 2, 0, 6, 0, 6, 6, 0, 0, 4, 0, 2, 0, 4, 0, 0, 8, 0, 4, 2, 0, 6, 2, 6, 8, 8, 0, 0, 0, 9, 4, 0, 6, 9, 8, 0, 0],[],[],[],[],[],[],[1, 0, 0, 7, 1, 0, 0, 7, 0, 1, 1, 0, 1, 3, 0, 10, 0, 3, 0, 0, 7, 7, 0, 5, 0, 5, 0, 10, 5, 0, 5, 0, 0, 10, 0, 0, 0, 0, 0, 1, 10, 3, 0, 0, 7, 0, 0, 0, 5, 1],[],[][39, 49, 4, 9, 0, 12, 10],[32, 24, 1, 35, 14],[41, 17, 13],[43, 31, 22, 26],[48, 30, 23, 25, 28],[16, 36, 45, 18, 11, 19, 34],[3, 21, 7, 20, 44],[6, 29, 47, 38, 37],[46, 5, 2, 42],[33, 15, 27, 40]
01100110000100101011001010100101101111100011011100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10011001011011010100110101011010010000011100100011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 6, 6, 0, 0, 6, 4, 0, 0, 0, 0, 8, 0, 0, 10, 0, 3, 0, 3, 8, 0, 0, 6, 0, 6, 0, 6, 0, 0, 10, 0, 10, 10, 0, 10, 8, 8, 6, 3, 0, 0, 0, 3, 8, 0, 6, 3, 4, 0, 0],[],[],[],[],[],[],[7, 0, 0, 5, 1, 0, 0, 1, 0, 1, 2, 0, 9, 2, 0, 1, 0, 7, 0, 0, 9, 5, 0, 2, 0, 9, 0, 5, 7, 0, 5, 0, 0, 7, 0, 0, 0, 0, 0, 9, 2, 2, 0, 0, 5, 0, 0, 0, 9, 7],[],[][4, 15, 7, 9],[40, 13, 41, 23, 10],[18, 42, 46, 38, 16],[6, 47],[30, 3, 27, 44, 21],[2, 45, 24, 26, 1, 37, 22, 5],[28, 0, 33, 17, 49],[35, 11, 36, 19, 43],[20, 12, 48, 25, 39],[34, 31, 14, 32, 29]
01100110000100101011001010100101101111100011011100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10011001011011010100110101011010010000011100100011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 4, 8, 0, 0, 6, 6, 0, 0, 0, 0, 6, 0, 0, 8, 0, 4, 0, 3, 10, 0, 0, 10, 0, 6, 0, 6, 0, 0, 10, 0, 3, 10, 0, 6, 3, 4, 10, 8, 0, 0, 0, 4, 6, 0, 8, 8, 6, 0, 0],[],[],[],[],[],[],[7, 0, 0, 1, 7, 0, 0, 7, 0, 2, 9, 0, 1, 5, 0, 9, 0, 2, 0, 0, 1, 7, 0, 5, 0, 9, 0, 1, 2, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 2, 5, 2, 0, 0, 5, 0, 0, 0, 7, 5],[],[][46, 22, 19, 47],[17, 4, 48, 49, 13],[3, 44, 39, 30],[45, 1, 16, 38, 18],[6, 42, 26, 43, 35],[29, 14, 32, 11, 36, 31],[25, 10, 33, 0, 9],[27, 15, 40, 20, 21],[24, 2, 37, 5, 34],[7, 23, 28, 41, 12]
01100110000100101011001010100101101111100011011100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10011001011011010100110101011010010000011100100011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 2, 7, 0, 0, 6, 6, 0, 0, 0, 0, 6, 0, 0, 6, 0, 7, 0, 5, 2, 0, 0, 7, 0, 3, 0, 2, 0, 0, 3, 0, 6, 6, 0, 5, 5, 7, 3, 5, 0, 0, 0, 7, 3, 0, 5, 7, 5, 0, 0],[],[],[],[],[],[],[10, 0, 0, 9, 9, 0, 0, 8, 0, 8, 1, 0, 8, 8, 0, 1, 0, 1, 0, 0, 1, 10, 0, 8, 0, 9, 0, 4, 8, 0, 10, 0, 0, 4, 0, 0, 0, 0, 0, 8, 9, 9, 0, 0, 1, 0, 0, 0, 4, 10],[],[][7, 33, 3, 9, 39, 27],[47, 38, 24, 18],[32, 22, 5, 29, 46, 16],[14, 1, 34, 43],[20, 41, 44, 0, 21, 49],[36, 45, 2, 31, 26, 11],[15, 48, 10, 13],[23, 12, 17, 4],[42, 6, 37, 19, 35],[28, 40, 25, 30]
01100110000100101011001010100101101111100011011100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10011001011011010100110101011010010000011100100011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 3, 1, 0, 0, 5, 9, 0, 0, 0, 0, 9, 0, 0, 5, 0, 4, 0, 1, 9, 0, 0, 1, 0, 1, 0, 4, 0, 0, 3, 0, 3, 9, 0, 4, 5, 1, 5, 3, 0, 0, 0, 5, 5, 0, 3, 1, 4, 0, 0],[],[],[],[],[],[],[2, 0, 0, 8, 7, 0, 0, 6, 0, 2, 7, 0, 8, 6, 0, 8, 0, 6, 0, 0, 6, 10, 0, 10, 0, 8, 0, 10, 6, 0, 2, 0, 0, 10, 0, 0, 0, 0, 0, 2, 7, 2, 0, 0, 8, 0, 0, 0, 6, 7],[],[][2, 24, 18, 46, 36, 22],[9, 41, 0, 30, 39],[45, 31, 38, 29, 1],[26, 34, 47, 16],[14, 42, 43, 37, 5, 35],[28, 17, 20, 48, 7, 13],[4, 10, 40, 49],[44, 15, 12, 3, 25],[32, 6, 19, 11],[33, 21, 23, 27]
01100110000100101011001010100101101111100011011100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10011001011011010100110101011010010000011100100011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 6, 7, 0, 0, 7, 7, 0, 0, 0, 0, 2, 0, 0, 3, 0, 3, 0, 3, 3, 0, 0, 10, 0, 6, 0, 6, 0, 0, 7, 0, 2, 2, 0, 6, 7, 10, 2, 6, 0, 0, 0, 10, 6, 0, 10, 6, 2, 0, 0],[],[],[],[],[],[],[9, 0, 0, 8, 8, 0, 0, 5, 0, 1, 4, 0, 8, 1, 0, 5, 0, 1, 0, 0, 9, 1, 0, 5, 0, 9, 0, 4, 1, 0, 5, 0, 0, 4, 0, 0, 0, 0, 0, 8, 8, 4, 0, 0, 8, 0, 0, 0, 1, 9],[],[][9, 48, 13, 28, 21, 17],[32, 11, 31, 47, 37],[19, 18, 14, 16],[41, 33, 27, 10],[30, 15, 23, 7],[1, 46, 24, 38, 43, 34, 26],[6, 2, 29, 35, 5],[39, 40, 44, 4, 12, 3],[0, 20, 25, 49],[36, 42, 45, 22]
01100110000100101011001010100101101111100011011100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10011001011011010100110101011010010000011100100011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 10, 5, 0, 0, 8, 5, 0, 0, 0, 0, 4, 0, 0, 10, 0, 4, 0, 5, 8, 0, 0, 10, 0, 10, 0, 4, 0, 0, 8, 0, 5, 9, 0, 10, 4, 9, 8, 10, 0, 0, 0, 9, 8, 0, 5, 9, 8, 0, 0],[],[],[],[],[],[],[1, 0, 0, 2, 3, 0, 0, 7, 0, 3, 6, 0, 6, 1, 0, 7, 0, 1, 0, 0, 2, 2, 0, 7, 0, 6, 0, 1, 2, 0, 3, 0, 0, 2, 0, 0, 0, 0, 0, 6, 6, 1, 0, 0, 1, 0, 0, 0, 6, 6],[],[][27, 13, 44, 41, 17, 0],[28, 20, 33, 21, 3],[4, 30, 9],[35, 16, 26, 11],[6, 18, 45, 31, 2],[10, 12, 48, 49, 25, 39, 40],[15, 23, 7],[29, 47, 37, 5, 43, 19],[42, 46, 32, 36],[34, 38, 22, 24, 14, 1]
01100110000100101011001010100101101111100011011100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10011001011011010100110101011010010000011100100011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 4, 5, 0, 0, 5, 5, 0, 0, 0, 0, 7, 0, 0, 10, 0, 5, 0, 6, 6, 0, 0, 7, 0, 6, 0, 10, 0, 0, 10, 0, 4, 7, 0, 10, 4, 6, 6, 7, 0, 0, 0, 5, 7, 0, 10, 6, 7, 0, 0],[],[],[],[],[],[],[8, 0, 0, 9, 3, 0, 0, 2, 0, 2, 1, 0, 9, 8, 0, 9, 0, 9, 0, 0, 9, 1, 0, 8, 0, 2, 0, 8, 8, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 9, 2, 3, 0, 0, 1, 0, 0, 0, 1, 3],[],[][44, 30, 10, 48, 21],[25, 40, 7, 9],[33, 41, 4, 49],[31, 35, 1],[2, 6, 5, 42, 16],[24, 19, 37, 36, 46, 18],[38, 43, 22, 47, 11, 32],[0, 27, 28, 23, 13],[3, 20, 12, 39, 15, 17],[26, 29, 14, 34, 45]
01100110000100101011001010100101101111100011011100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10011001011011010100110101011010010000011100100011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 6, 4, 0, 0, 6, 6, 0, 0, 0, 0, 8, 0, 0, 6, 0, 8, 0, 6, 1, 0, 0, 4, 0, 6, 0, 8, 0, 0, 6, 0, 3, 4, 0, 6, 1, 1, 8, 4, 0, 0, 0, 6, 8, 0, 3, 3, 3, 0, 0],[],[],[],[],[],[],[5, 0, 0, 7, 9, 0, 0, 9, 0, 2, 10, 0, 7, 2, 0, 5, 0, 10, 0, 0, 10, 5, 0, 10, 0, 9, 0, 7, 7, 0, 2, 0, 0, 7, 0, 0, 0, 0, 0, 9, 9, 7, 0, 0, 5, 0, 0, 0, 5, 2],[],[][19, 35, 36],[49, 13, 30, 9],[45, 46, 31, 47],[2, 22, 38, 32],[48, 0, 21, 15, 44],[5, 34, 14, 42, 18, 24, 1, 6, 29],[12, 33, 27, 3, 28, 41],[11, 26, 37, 43, 16],[7, 40, 39, 4, 25],[23, 10, 17, 20]
