00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100000100100011001001000010000011010100100000,00000000001010000000000110100000011000101001001001,00101011010001010100010000010101100000000010000010,10010000100000001000100000001000000100000000010100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 6, 0, 0, 0, 10, 0, 0, 0, 0, 0, 10, 0, 0, 1, 0, 0, 0, 6, 1, 0, 0, 10, 0, 0, 10, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 10, 1, 0, 1, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 0, 2, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0, 2, 0, 2, 0, 0, 7, 0, 0, 2, 0, 0, 2],[0, 0, 3, 0, 3, 0, 9, 3, 0, 9, 0, 0, 0, 9, 0, 9, 0, 3, 0, 0, 0, 9, 0, 0, 0, 0, 0, 9, 0, 9, 0, 3, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 9, 0],[5, 0, 0, 4, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 5, 0, 0],[],[][14, 44, 37, 19, 39],[46, 38, 26, 24, 10, 40, 49],[7, 17, 2, 4, 42, 31],[28, 16, 3],[0, 47, 8, 20],[41, 1, 18, 30],[12, 43, 23, 33, 34],[35, 45],[29, 48, 13, 21, 27, 6, 9, 15, 32],[22, 25, 5, 11, 36]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100000100100011001001000010000011010100100000,00000000001010000000000110100000011000101001001001,00101011010001010100010000010101100000000010000010,10010000100000001000100000001000000100000000010100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 9, 0, 0, 0, 9, 0, 0, 0, 0, 0, 9, 0, 0, 9, 0, 0, 0, 2, 9, 0, 0, 9, 0, 0, 9, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 2, 9, 0, 2, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 8, 0, 0, 0, 0, 0, 0, 8, 3, 0, 0, 0, 8, 0, 8, 0, 0, 3, 0, 0, 3, 0, 0, 3],[0, 0, 1, 0, 1, 0, 4, 1, 0, 6, 0, 0, 0, 6, 0, 6, 0, 6, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 0, 6, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6, 0],[5, 0, 0, 5, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 10, 0, 0],[],[][7, 27, 2, 31, 4, 42],[18, 44, 41, 39, 36],[23, 12, 10, 24, 49, 46, 34, 43],[32, 6, 21],[3, 0, 28, 35],[13, 17, 29, 9, 15, 48],[45, 20, 16, 8],[38, 33, 40, 26],[14, 30, 11, 1, 22, 37, 5, 19, 25],[47]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100000100100011001001000010000011010100100000,00000000001010000000000110100000011000101001001001,00101011010001010100010000010101100000000010000010,10010000100000001000100000001000000100000000010100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7, 0, 0, 7, 0, 0, 0, 1, 5, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 7, 0, 1, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 6, 0, 0, 6, 0, 0, 2, 0, 0, 6],[0, 0, 9, 0, 9, 0, 9, 3, 0, 3, 0, 0, 0, 9, 0, 3, 0, 9, 0, 0, 0, 9, 0, 0, 0, 0, 0, 3, 0, 3, 0, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 9, 0],[8, 0, 0, 8, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 4, 0, 0],[],[][22, 39, 41, 25, 30, 36, 18],[38, 10, 12, 26, 46, 33, 34],[42, 29, 7, 27, 15, 9],[16, 20, 47],[44, 19, 1],[24, 49, 40, 23, 43],[11, 14, 5, 37],[3, 0, 45],[32, 4, 31, 6, 2, 17, 21, 48, 13],[28, 35, 8]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100000100100011001001000010000011010100100000,00000000001010000000000110100000011000101001001001,00101011010001010100010000010101100000000010000010,10010000100000001000100000001000000100000000010100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 2, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 0, 0, 7, 0, 0, 0, 6, 7, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6, 2, 0, 2, 0, 6, 0, 0, 2, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 0, 4, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 10, 0, 8, 0, 0, 10, 0, 0, 8, 0, 0, 10],[0, 0, 9, 0, 9, 0, 1, 9, 0, 1, 0, 0, 0, 9, 0, 9, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 9, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 9, 0],[5, 0, 0, 5, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 5, 0, 0],[],[][21, 9, 6, 31, 32, 27, 17],[44, 37, 1, 11, 25, 22, 39],[16, 8, 35, 45],[33, 34, 24, 26],[3, 20, 0, 47, 28],[36, 18, 41, 30],[5, 19, 14],[12, 46, 23, 40],[42, 13, 15, 2, 7, 4, 48, 29],[43, 10, 49, 38]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100000100100011001001000010000011010100100000,00000000001010000000000110100000011000101001001001,00101011010001010100010000010101100000000010000010,10010000100000001000100000001000000100000000010100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 10, 0, 0, 0, 9, 0, 0, 0, 0, 0, 4, 0, 0, 9, 0, 0, 0, 4, 10, 0, 0, 9, 0, 0, 4, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 9, 10, 0, 10, 0, 9, 0, 0, 9, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 0, 1, 0, 0, 0, 0, 0, 0, 1, 7, 0, 0, 0, 1, 0, 7, 0, 0, 7, 0, 0, 1, 0, 0, 1],[0, 0, 3, 0, 3, 0, 8, 3, 0, 8, 0, 0, 0, 8, 0, 3, 0, 8, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6, 0, 3, 0, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 6, 0],[2, 0, 0, 2, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0],[],[][26, 10, 49, 23, 46, 38, 12, 33],[47, 0, 3, 45, 16],[7, 2, 15, 4, 42, 29],[18, 25, 11],[28, 20, 8, 35],[21, 48, 32, 27, 31],[34, 24, 40, 43],[6, 9, 13, 17],[14, 30, 41, 22, 5, 36, 44],[19, 37, 39, 1]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100000100100011001001000010000011010100100000,00000000001010000000000110100000011000101001001001,00101011010001010100010000010101100000000010000010,10010000100000001000100000001000000100000000010100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 9, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 9, 10, 0, 0, 6, 0, 0, 9, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 10, 9, 0, 10, 0, 9, 0, 0, 9, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 8, 0, 0, 0, 0, 0, 0, 8, 7, 0, 0, 0, 4, 0, 8, 0, 0, 4, 0, 0, 7, 0, 0, 4],[0, 0, 2, 0, 2, 0, 3, 2, 0, 3, 0, 0, 0, 3, 0, 3, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0],[5, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0],[],[][45, 35, 3, 20],[21, 4, 31, 27, 29, 17, 7, 2],[48, 42, 13, 15, 32, 6, 9],[49, 38, 43, 12],[47, 0, 16, 28, 8],[30, 11, 14, 5, 22],[34, 46, 23, 10],[33, 40, 26, 24],[37, 25, 44, 41, 18, 1],[39, 19, 36]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100000100100011001001000010000011010100100000,00000000001010000000000110100000011000101001001001,00101011010001010100010000010101100000000010000010,10010000100000001000100000001000000100000000010100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 9, 0, 0, 0, 2, 0, 0, 0, 0, 0, 9, 0, 0, 2, 0, 0, 0, 2, 2, 0, 0, 9, 0, 0, 9, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 9, 0, 9, 0, 9, 0, 0, 9, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 0, 5, 0, 0, 0, 0, 0, 0, 5, 7, 0, 0, 0, 7, 0, 10, 0, 0, 7, 0, 0, 5, 0, 0, 5],[0, 0, 6, 0, 6, 0, 8, 1, 0, 8, 0, 0, 0, 1, 0, 6, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 6, 0, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 8, 0],[3, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0],[],[][34, 26, 23, 24, 46],[8, 47, 3, 0, 20, 45],[32, 13, 4, 6, 9, 31, 42],[16, 28, 35],[19, 37, 14, 1],[5, 22, 25, 41, 11, 18],[39, 30, 44, 36],[49, 33, 10, 43],[21, 17, 29, 48, 7, 2, 27, 15],[38, 40, 12]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100000100100011001001000010000011010100100000,00000000001010000000000110100000011000101001001001,00101011010001010100010000010101100000000010000010,10010000100000001000100000001000000100000000010100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 0, 0, 6, 6, 0, 0, 5, 0, 0, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 5, 0, 1, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 0, 9, 0, 0, 0, 0, 0, 0, 4, 9, 0, 0, 0, 9, 0, 4, 0, 0, 4, 0, 0, 9, 0, 0, 9],[0, 0, 3, 0, 2, 0, 3, 3, 0, 2, 0, 0, 0, 2, 0, 2, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 3, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0],[7, 0, 0, 8, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 8, 0, 0],[],[][30, 36, 11, 1, 44, 39],[13, 4, 17, 27, 32, 15, 31, 9],[48, 21, 42, 29, 7, 2, 6],[43, 40, 23, 33],[37, 5, 22, 25],[14, 18, 19, 41],[20, 8, 0],[3, 47, 16],[38, 12, 26, 24, 49, 46, 34, 10],[45, 28, 35]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100000100100011001001000010000011010100100000,00000000001010000000000110100000011000101001001001,00101011010001010100010000010101100000000010000010,10010000100000001000100000001000000100000000010100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 8, 0, 0, 0, 8, 0, 0, 0, 0, 0, 9, 0, 0, 9, 0, 0, 0, 5, 9, 0, 0, 8, 0, 0, 9, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 9, 9, 0, 9, 0, 9, 0, 0, 9, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 6, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 6, 0, 0, 1],[0, 0, 7, 0, 4, 0, 2, 4, 0, 4, 0, 0, 0, 4, 0, 4, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 7, 0, 7, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 7, 0],[3, 0, 0, 3, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 10, 0, 0],[],[][43, 10, 40, 12, 34, 38, 33, 49],[42, 21, 27, 6],[45, 35, 16, 0, 3],[13, 4, 9, 15, 32, 7, 17],[18],[26, 23, 24, 46],[48, 31, 29, 2],[22, 1, 5],[44, 14, 39, 25, 19, 30, 37, 41, 36, 11],[20, 47, 8, 28]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01000100000100100011001001000010000011010100100000,00000000001010000000000110100000011000101001001001,00101011010001010100010000010101100000000010000010,10010000100000001000100000001000000100000000010100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 9, 0, 0, 0, 9, 0, 0, 0, 0, 0, 9, 0, 0, 3, 0, 0, 0, 3, 9, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 9, 9, 0, 3, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 10, 0, 0, 0, 2, 0, 2, 0, 0, 10, 0, 0, 10, 0, 0, 2],[0, 0, 1, 0, 4, 0, 6, 6, 0, 6, 0, 0, 0, 6, 0, 4, 0, 4, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 0, 1, 0, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6, 0],[5, 0, 0, 7, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 5, 0, 0],[],[][29, 27, 2, 42],[38, 24, 26, 33, 40, 12, 49, 23],[14, 41, 39, 25, 22, 18, 44],[31, 4, 17, 15],[35, 8, 47, 0],[6, 9, 13, 21, 48, 7, 32],[28, 3, 45],[16, 20],[11, 19, 37, 5, 36, 1, 30],[46, 34, 10, 43]
