00000000000000000000000000000000000000000000000000,11101111110111011110110100111011001001001100001111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000001000100001001011000100110110110011110000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[7, 1, 1, 0, 5, 5, 1, 3, 5, 3, 0, 5, 7, 7, 0, 7, 5, 8, 3, 0, 8, 5, 0, 5, 0, 0, 3, 1, 3, 0, 7, 7, 0, 0, 1, 0, 0, 1, 0, 0, 8, 8, 0, 0, 0, 0, 1, 7, 1, 3],[],[],[],[],[],[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 10, 0, 0, 0, 0, 2, 0, 0, 2, 0, 2, 4, 0, 0, 0, 6, 0, 0, 9, 6, 0, 6, 6, 0, 9, 9, 0, 0, 4, 2, 2, 4, 0, 0, 0, 0],[],[][46, 1, 48, 6, 27, 37, 2, 34],[22, 44, 43, 24, 19],[28, 18, 9, 49, 26, 7],[42, 25, 45, 3],[21, 4, 11, 16, 5, 23, 8],[29, 10, 35, 33, 36],[13, 31, 0, 30, 47, 15, 12],[41, 17, 20, 40],[32, 38, 39],[14]
00000000000000000000000000000000000000000000000000,11101111110111011110110100111011001001001100001111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000001000100001001011000100110110110011110000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[7, 4, 4, 0, 7, 2, 7, 3, 3, 2, 0, 3, 7, 3, 0, 3, 7, 1, 1, 0, 7, 3, 0, 1, 0, 0, 4, 4, 3, 0, 1, 2, 0, 0, 3, 0, 0, 1, 0, 0, 7, 2, 0, 0, 0, 0, 4, 2, 1, 1],[],[],[],[],[],[0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 9, 0, 0, 0, 0, 8, 0, 0, 8, 0, 6, 10, 0, 0, 0, 6, 0, 0, 9, 5, 0, 5, 8, 0, 5, 8, 0, 0, 5, 9, 6, 8, 0, 0, 0, 0],[],[][30, 17, 37, 48, 23, 49, 18],[47, 31, 9, 5, 41],[28, 7, 11, 8, 15, 21, 34, 13],[27, 1, 26, 2, 46],[38, 42, 33, 35],[24, 29, 44, 3],[0, 12, 16, 40, 20, 4, 6],[36, 19, 45, 22, 39],[43, 10, 32, 14],[25]
00000000000000000000000000000000000000000000000000,11101111110111011110110100111011001001001100001111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000001000100001001011000100110110110011110000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[3, 7, 2, 0, 7, 2, 1, 1, 7, 4, 0, 4, 7, 2, 0, 7, 4, 1, 2, 0, 1, 2, 0, 7, 0, 0, 1, 2, 3, 0, 7, 3, 0, 0, 4, 0, 0, 7, 0, 0, 1, 3, 0, 0, 0, 0, 1, 7, 7, 3],[],[],[],[],[],[0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 8, 0, 0, 0, 0, 6, 0, 0, 5, 0, 10, 9, 0, 0, 0, 8, 0, 0, 8, 9, 0, 10, 5, 0, 5, 10, 0, 0, 10, 8, 6, 6, 0, 0, 0, 0],[],[][46, 40, 6, 20, 17, 26, 7],[21, 27, 13, 2, 5, 18],[49, 41, 0, 31, 28],[16, 11, 9, 34],[22, 36, 38],[44, 19, 45],[37, 4, 1, 47, 48, 12, 23, 8, 30, 15],[14, 29, 43, 32, 3],[10, 25, 33],[35, 24, 42, 39]
00000000000000000000000000000000000000000000000000,11101111110111011110110100111011001001001100001111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000001000100001001011000100110110110011110000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[4, 2, 1, 0, 8, 8, 1, 2, 3, 3, 0, 2, 1, 1, 0, 8, 4, 3, 3, 0, 8, 8, 0, 1, 0, 0, 8, 4, 1, 0, 8, 1, 0, 0, 1, 0, 0, 8, 0, 0, 2, 4, 0, 0, 0, 0, 3, 4, 3, 3],[],[],[],[],[],[0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 6, 0, 6, 10, 0, 0, 0, 7, 0, 0, 7, 9, 0, 5, 6, 0, 5, 7, 0, 0, 5, 7, 9, 7, 0, 0, 0, 0],[],[][6, 28, 13, 34, 2, 31, 12, 23],[1, 7, 11, 40],[18, 48, 9, 46, 8, 49, 17],[41, 0, 16, 27, 47],[42, 38, 35],[24, 3, 22, 36],[43, 19, 45, 32, 39, 29, 14],[21, 4, 37, 5, 20, 15, 30, 26],[44, 33],[25, 10]
00000000000000000000000000000000000000000000000000,11101111110111011110110100111011001001001100001111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000001000100001001011000100110110110011110000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[4, 3, 4, 0, 8, 1, 3, 4, 8, 7, 0, 4, 1, 1, 0, 7, 8, 8, 3, 0, 1, 1, 0, 1, 0, 0, 3, 1, 8, 0, 3, 1, 0, 0, 1, 0, 0, 7, 0, 0, 3, 7, 0, 0, 0, 0, 7, 4, 8, 1],[],[],[],[],[],[0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 10, 0, 0, 0, 0, 6, 0, 0, 10, 0, 5, 2, 0, 0, 0, 6, 0, 0, 6, 10, 0, 6, 2, 0, 9, 9, 0, 0, 9, 5, 10, 2, 0, 0, 0, 0],[],[][27, 13, 5, 12, 31, 34, 21, 20, 49, 23],[36, 25, 45],[6, 40, 1, 18, 26, 30],[7, 11, 0, 2, 47],[43, 24, 3],[10, 35, 19, 32, 29],[15, 37, 9, 46, 41],[17, 48, 16, 8, 4, 28],[42, 38, 39],[33, 14, 22, 44]
00000000000000000000000000000000000000000000000000,11101111110111011110110100111011001001001100001111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000001000100001001011000100110110110011110000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[8, 7, 1, 0, 8, 4, 1, 7, 4, 2, 0, 2, 8, 8, 0, 1, 1, 7, 1, 0, 8, 8, 0, 7, 0, 0, 7, 7, 4, 0, 1, 1, 0, 0, 7, 0, 0, 1, 0, 0, 4, 2, 0, 0, 0, 0, 2, 8, 8, 1],[],[],[],[],[],[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 9, 0, 0, 0, 0, 6, 0, 0, 9, 0, 6, 10, 0, 0, 0, 9, 0, 0, 5, 10, 0, 5, 6, 0, 5, 10, 0, 0, 3, 6, 9, 3, 0, 0, 0, 0],[],[][30, 15, 37, 16, 18, 31, 6, 2, 49],[46, 11, 9, 41],[45, 3, 42, 10],[40, 5, 8, 28],[32, 35, 38],[36, 24, 43, 19],[26, 23, 34, 17, 27, 7, 1],[47, 20, 48, 12, 4, 21, 0, 13],[22, 44, 29, 14],[25, 33, 39]
00000000000000000000000000000000000000000000000000,11101111110111011110110100111011001001001100001111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000001000100001001011000100110110110011110000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[6, 4, 7, 0, 4, 7, 7, 6, 8, 8, 0, 7, 7, 3, 0, 3, 3, 8, 8, 0, 7, 4, 0, 7, 0, 0, 8, 6, 3, 0, 4, 4, 0, 0, 8, 0, 0, 7, 0, 0, 7, 3, 0, 0, 0, 0, 3, 4, 8, 6],[],[],[],[],[],[0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 0, 10, 0, 0, 2, 0, 10, 9, 0, 0, 0, 2, 0, 0, 10, 1, 0, 1, 2, 0, 1, 9, 0, 0, 1, 2, 2, 1, 0, 0, 0, 0],[],[][42, 38, 35, 33, 45],[29, 43, 10, 22, 36, 44],[41, 46, 16, 28, 15, 13],[31, 1, 4, 30, 21, 47],[3, 14],[27, 0, 7, 49],[40, 5, 12, 11, 23, 20, 6, 2, 37],[9, 8, 26, 18, 48, 17, 34],[39, 25],[19, 32, 24]
00000000000000000000000000000000000000000000000000,11101111110111011110110100111011001001001100001111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000001000100001001011000100110110110011110000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[7, 8, 4, 0, 1, 4, 8, 1, 1, 7, 0, 4, 3, 7, 0, 4, 7, 1, 3, 0, 8, 3, 0, 1, 0, 0, 3, 1, 8, 0, 1, 7, 0, 0, 1, 0, 0, 3, 0, 0, 7, 7, 0, 0, 0, 0, 8, 1, 3, 8],[],[],[],[],[],[0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 6, 0, 9, 9, 0, 0, 0, 9, 0, 0, 10, 5, 0, 9, 10, 0, 6, 2, 0, 0, 5, 2, 5, 6, 0, 0, 0, 0],[],[][7, 23, 8, 17, 47, 27, 34, 30, 4],[39, 43, 14, 19],[37, 26, 21, 12, 48, 18],[2, 15, 5, 11],[42, 44, 10, 33],[45, 22, 38],[16, 31, 13, 9, 40, 41, 0],[1, 49, 46, 28, 6, 20],[29, 24, 35, 25],[32, 3, 36]
00000000000000000000000000000000000000000000000000,11101111110111011110110100111011001001001100001111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000001000100001001011000100110110110011110000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[1, 4, 4, 0, 5, 4, 1, 1, 5, 4, 0, 7, 7, 7, 0, 7, 5, 3, 3, 0, 1, 4, 0, 4, 0, 0, 1, 5, 1, 0, 7, 3, 0, 0, 7, 0, 0, 7, 0, 0, 1, 7, 0, 0, 0, 0, 3, 5, 5, 1],[],[],[],[],[],[0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 10, 0, 0, 6, 0, 6, 8, 0, 0, 0, 2, 0, 0, 6, 9, 0, 6, 8, 0, 2, 9, 0, 0, 8, 10, 6, 2, 0, 0, 0, 0],[],[][26, 28, 6, 0, 20, 40, 7, 49],[45, 10, 38, 29, 14],[31, 17, 46, 18],[21, 2, 23, 1, 5, 9],[16, 8, 48, 47, 27, 4],[24, 35, 32, 22, 44],[34, 41, 12, 11, 13, 15, 30, 37],[3, 25, 36, 42],[33, 39],[43, 19]
00000000000000000000000000000000000000000000000000,11101111110111011110110100111011001001001100001111,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000001000100001001011000100110110110011110000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[7, 10, 3, 0, 7, 10, 7, 7, 3, 10, 0, 1, 8, 3, 0, 1, 3, 1, 7, 0, 7, 3, 0, 3, 0, 0, 3, 7, 8, 0, 7, 1, 0, 0, 8, 0, 0, 1, 0, 0, 8, 1, 0, 0, 0, 0, 7, 1, 7, 8],[],[],[],[],[],[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 6, 0, 0, 0, 0, 9, 0, 0, 5, 0, 4, 5, 0, 0, 0, 4, 0, 0, 5, 4, 0, 4, 6, 0, 6, 2, 0, 0, 9, 6, 9, 2, 0, 0, 0, 0],[],[][15, 47, 17, 31, 11, 41, 37],[45, 39],[13, 8, 16, 2, 23, 26, 21],[10, 35, 29, 33, 24, 3],[22, 32, 25],[38, 36, 14, 43],[0, 7, 18, 46, 48, 30, 6, 20, 4, 27],[34, 49, 12, 40, 28],[19, 44, 42],[1, 5, 9]
