00001000111100000110000000001000000110100101010001,11110111000011111001111111110111111001011010101110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 1, 0, 0, 0, 4, 2, 1, 7, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 2, 10, 0, 4, 0, 0, 1, 0, 4, 0, 7, 0, 0, 0, 10],[3, 8, 5, 8, 0, 3, 9, 5, 0, 0, 0, 0, 3, 5, 9, 6, 5, 0, 0, 5, 6, 5, 3, 3, 9, 6, 8, 3, 0, 8, 5, 5, 6, 6, 9, 0, 0, 6, 0, 9, 9, 0, 5, 0, 3, 0, 6, 8, 8, 0],[],[],[],[],[],[],[],[][17, 18, 10, 41, 4],[35, 9],[23, 22, 12, 0, 27, 5, 44],[38, 43, 8],[42, 2, 19, 30, 21, 31, 16, 7, 13],[46, 32, 33, 37, 25, 15, 20],[11, 28, 45],[47, 48, 1, 29, 3, 26],[24, 14, 40, 6, 34, 39],[36, 49]
00001000111100000110000000001000000110100101010001,11110111000011111001111111110111111001011010101110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 4, 0, 0, 0, 6, 2, 8, 1, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 8, 0, 8, 0, 0, 4, 0, 6, 0, 6, 0, 0, 0, 4],[3, 5, 7, 5, 0, 7, 10, 10, 0, 0, 0, 0, 10, 5, 10, 10, 7, 0, 0, 9, 9, 7, 9, 3, 9, 9, 7, 9, 0, 7, 5, 10, 5, 9, 5, 0, 0, 10, 0, 3, 3, 0, 5, 0, 5, 0, 7, 7, 9, 0],[],[],[],[],[],[],[],[][35, 11, 18],[9],[39, 40, 23, 0],[41, 17, 49, 4],[1, 30, 34, 13, 44, 42, 3, 32],[28, 45, 8, 43],[21, 16, 47, 5, 26, 29, 2, 46],[10, 36, 38],[33, 48, 24, 19, 20, 22, 27, 25],[37, 7, 15, 12, 31, 14, 6]
00001000111100000110000000001000000110100101010001,11110111000011111001111111110111111001011010101110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 4, 0, 0, 0, 10, 1, 4, 2, 0, 0, 0, 0, 0, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 7, 7, 0, 10, 0, 0, 2, 0, 10, 0, 4, 0, 0, 0, 10],[3, 8, 5, 9, 0, 8, 9, 6, 0, 0, 0, 0, 6, 6, 5, 9, 6, 0, 0, 3, 3, 6, 3, 3, 5, 3, 5, 9, 0, 6, 9, 5, 5, 6, 3, 0, 0, 8, 0, 3, 8, 0, 8, 0, 5, 0, 9, 6, 8, 0],[],[],[],[],[],[],[],[][17, 9],[41, 11],[19, 22, 34, 39, 23, 20, 25, 0],[4, 10, 45],[2, 14, 32, 31, 26, 24, 44],[12, 13, 47, 7, 21, 29, 33, 16],[35, 18, 36],[37, 40, 42, 1, 5, 48],[6, 3, 15, 46, 27, 30],[43, 49, 28, 38, 8]
00001000111100000110000000001000000110100101010001,11110111000011111001111111110111111001011010101110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 2, 0, 0, 0, 10, 10, 4, 2, 0, 0, 0, 0, 0, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 10, 0, 4, 0, 0, 7, 0, 2, 0, 10, 0, 0, 0, 1],[5, 6, 3, 6, 0, 3, 6, 6, 0, 0, 0, 0, 3, 5, 5, 9, 9, 0, 0, 3, 8, 3, 9, 9, 5, 3, 6, 5, 0, 9, 8, 9, 3, 9, 3, 0, 0, 8, 0, 9, 8, 0, 6, 0, 6, 0, 8, 5, 8, 0],[],[],[],[],[],[],[],[][28, 49, 35],[4, 43, 11],[32, 19, 12, 21, 5, 2, 34, 25],[10, 38],[0, 27, 14, 24, 13, 47],[26, 3, 42, 6, 1, 44, 7],[41, 17],[48, 40, 20, 46, 37, 30],[15, 22, 39, 29, 23, 31, 33, 16],[36, 8, 9, 45, 18]
00001000111100000110000000001000000110100101010001,11110111000011111001111111110111111001011010101110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 4, 0, 0, 0, 6, 6, 6, 10, 0, 0, 0, 0, 0, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 4, 0, 2, 0, 0, 6, 0, 1, 0, 10, 0, 0, 0, 6],[5, 3, 3, 8, 0, 8, 3, 8, 0, 0, 0, 0, 9, 3, 9, 7, 8, 0, 0, 7, 7, 9, 5, 5, 9, 3, 5, 9, 0, 7, 7, 9, 9, 5, 7, 0, 0, 3, 0, 8, 7, 0, 9, 0, 3, 0, 3, 8, 9, 0],[],[],[],[],[],[],[],[][35, 43],[38],[2, 1, 6, 25, 46, 37, 44, 13],[18, 36, 4],[26, 23, 22, 33, 0],[41, 49, 8, 10, 9],[15, 29, 20, 34, 40, 19, 30],[3, 39, 5, 16, 47, 7],[48, 42, 14, 32, 31, 24, 12, 27, 21],[45, 17, 28, 11]
00001000111100000110000000001000000110100101010001,11110111000011111001111111110111111001011010101110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 4, 0, 0, 0, 4, 6, 2, 3, 0, 0, 0, 0, 0, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 2, 0, 0, 6, 0, 3, 0, 1, 0, 0, 0, 3],[5, 5, 7, 7, 0, 5, 10, 7, 0, 0, 0, 0, 9, 7, 5, 9, 7, 0, 0, 8, 8, 5, 5, 9, 8, 9, 8, 9, 0, 10, 10, 10, 10, 7, 8, 0, 0, 8, 0, 9, 10, 0, 10, 0, 5, 0, 5, 9, 9, 0],[],[],[],[],[],[],[],[][28, 36, 45],[10, 38],[43, 35, 11, 17, 49],[4, 8],[5, 44, 1, 21, 22, 14, 46, 0],[41, 18, 9],[7, 2, 3, 13, 16, 33],[24, 19, 20, 34, 26, 37],[15, 47, 12, 48, 23, 25, 39, 27],[31, 32, 42, 6, 40, 29, 30]
00001000111100000110000000001000000110100101010001,11110111000011111001111111110111111001011010101110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 2, 0, 0, 0, 6, 10, 7, 2, 0, 0, 0, 0, 0, 6, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 6, 0, 1, 0, 0, 2, 0, 1, 0, 10, 0, 0, 0, 10],[9, 8, 4, 4, 0, 9, 4, 3, 0, 0, 0, 0, 3, 9, 8, 9, 4, 0, 0, 4, 3, 3, 3, 9, 5, 9, 8, 8, 0, 8, 9, 3, 5, 8, 5, 0, 0, 3, 0, 5, 4, 0, 5, 0, 4, 0, 5, 4, 9, 0],[],[],[],[],[],[],[],[][45, 36, 10],[41, 28, 9],[18, 49, 38],[4, 11, 8],[37, 1, 30, 21, 48, 27, 26, 0],[24, 31, 23, 34, 3, 13],[17, 43, 35],[25, 44, 33, 7, 40, 12, 29, 39, 16],[42, 2, 14, 32, 15, 47, 46],[5, 19, 20, 22, 6]
00001000111100000110000000001000000110100101010001,11110111000011111001111111110111111001011010101110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 7, 0, 0, 0, 4, 3, 7, 1, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 4, 0, 3, 0, 0, 7, 0, 2, 0, 2, 0, 0, 0, 4],[9, 9, 5, 9, 0, 5, 8, 10, 0, 0, 0, 0, 6, 8, 6, 5, 5, 0, 0, 9, 9, 5, 8, 5, 10, 10, 6, 9, 0, 5, 6, 5, 6, 6, 8, 0, 0, 10, 0, 10, 9, 0, 10, 0, 5, 0, 8, 5, 10, 0],[],[],[],[],[],[],[],[][17, 11, 35],[43, 45],[28, 38, 9],[18, 49, 8, 36],[44, 47, 21, 15, 31, 5, 16, 23, 2, 29],[12, 33, 14, 26, 32, 30],[4, 41, 10],[6, 22, 34, 46, 13],[1, 40, 20, 27, 0, 19, 3],[7, 39, 42, 25, 37, 48, 24]
00001000111100000110000000001000000110100101010001,11110111000011111001111111110111111001011010101110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 4, 0, 0, 0, 10, 1, 7, 2, 0, 0, 0, 0, 0, 4, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 7, 0, 4, 0, 0, 2, 0, 4, 0, 7, 0, 0, 0, 1],[3, 6, 8, 6, 0, 5, 9, 8, 0, 0, 0, 0, 6, 6, 9, 3, 3, 0, 0, 3, 8, 5, 9, 3, 5, 3, 8, 6, 0, 3, 8, 9, 9, 3, 5, 0, 0, 5, 0, 9, 9, 0, 5, 0, 8, 0, 9, 8, 3, 0],[],[],[],[],[],[],[],[][9, 49],[11, 41],[25, 0, 16, 33, 48, 15, 23, 29, 19],[43, 4, 38, 17],[24, 34, 42, 37, 5, 21],[3, 1, 27, 12, 13],[36, 45, 10],[7, 2, 20, 30, 26, 47, 44],[6, 40, 39, 22, 14, 32, 46, 31],[35, 18, 28, 8]
00001000111100000110000000001000000110100101010001,11110111000011111001111111110111111001011010101110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 0, 7, 0, 0, 0, 1, 4, 2, 6, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 1, 0, 2, 0, 0, 6, 0, 6, 0, 1, 0, 0, 0, 2],[8, 3, 8, 10, 0, 10, 5, 5, 0, 0, 0, 0, 9, 9, 3, 10, 3, 0, 0, 3, 3, 8, 10, 5, 5, 9, 9, 5, 0, 3, 9, 5, 9, 3, 8, 0, 0, 9, 0, 10, 8, 0, 5, 0, 3, 0, 8, 9, 8, 0],[],[],[],[],[],[],[],[][45, 36, 28, 8],[10, 49, 38, 17],[16, 19, 1, 29, 14, 20, 44, 33],[18, 9],[7, 27, 6, 42, 31, 23, 24],[35, 41, 43, 11],[4],[0, 40, 34, 2, 21, 48, 46],[12, 47, 13, 37, 25, 26, 30, 32],[3, 15, 39, 22, 5]
