00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000010010001010111011001000100110100000110110100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01111101101110101100100110111011001011111001001011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[4, 0, 0, 0, 0, 0, 6, 0, 0, 9, 0, 0, 0, 9, 0, 7, 0, 4, 6, 7, 0, 10, 10, 0, 0, 4, 0, 0, 0, 6, 0, 0, 7, 7, 0, 10, 0, 0, 0, 0, 0, 4, 9, 0, 6, 6, 0, 7, 0, 0],[],[],[],[0, 3, 5, 8, 1, 3, 0, 1, 8, 0, 2, 5, 5, 0, 2, 0, 2, 8, 0, 0, 2, 0, 0, 2, 5, 0, 3, 5, 2, 0, 8, 2, 0, 0, 1, 0, 3, 1, 8, 3, 3, 0, 0, 1, 0, 0, 8, 0, 8, 2],[],[],[][37, 34, 4, 43, 7],[20, 14, 10, 23, 16, 31, 49, 28],[26, 39, 1, 5, 36, 40],[25, 41, 0, 17],[11, 2, 24, 27, 12],[45, 29, 44, 18, 6],[47, 19, 33, 32, 15],[48, 8, 3, 46, 17, 30, 38],[9, 13, 42],[21, 22, 35]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000010010001010111011001000100110100000110110100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01111101101110101100100110111011001011111001001011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[8, 0, 0, 0, 0, 0, 9, 0, 0, 2, 0, 0, 0, 5, 0, 5, 0, 8, 9, 5, 0, 8, 10, 0, 0, 2, 0, 0, 0, 2, 0, 0, 10, 10, 0, 5, 0, 0, 0, 0, 0, 8, 5, 0, 2, 9, 0, 10, 0, 0],[],[],[],[0, 6, 1, 6, 1, 7, 0, 6, 1, 0, 4, 4, 1, 0, 3, 0, 4, 3, 0, 0, 6, 0, 0, 7, 7, 0, 3, 1, 4, 0, 3, 4, 0, 0, 3, 0, 4, 4, 6, 3, 3, 0, 0, 6, 0, 0, 6, 0, 3, 1],[],[],[][4, 12, 49, 27, 8, 2],[44, 25, 29, 9],[30, 17, 40, 14, 26, 39, 34, 48],[37, 36, 28, 11, 10, 16, 31],[42, 13, 15, 19, 35],[38, 3, 46, 7, 20, 43, 1],[24, 23, 5],[0, 21, 17, 41],[45, 6, 18],[22, 47, 33, 32]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000010010001010111011001000100110100000110110100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01111101101110101100100110111011001011111001001011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[2, 0, 0, 0, 0, 0, 2, 0, 0, 4, 0, 0, 0, 5, 0, 4, 0, 9, 4, 10, 0, 10, 4, 0, 0, 9, 0, 0, 0, 2, 0, 0, 5, 4, 0, 2, 0, 0, 0, 0, 0, 5, 10, 0, 2, 9, 0, 5, 0, 0],[],[],[],[0, 3, 7, 3, 6, 3, 0, 3, 3, 0, 7, 3, 1, 0, 1, 0, 8, 7, 0, 0, 8, 0, 0, 8, 1, 0, 3, 3, 8, 0, 7, 8, 0, 0, 7, 0, 7, 8, 3, 1, 8, 0, 0, 6, 0, 0, 6, 0, 6, 6],[],[],[][24, 14, 12, 39],[35, 6, 29, 0, 44],[27, 1, 5, 11, 38, 26, 8, 7, 3],[18, 33, 22, 9, 15],[47, 13, 41, 32],[4, 48, 46, 43, 49],[2, 34, 30, 17, 36, 10],[23, 37, 28, 20, 40, 16, 31],[17, 45, 25],[19, 21, 42]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000010010001010111011001000100110100000110110100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01111101101110101100100110111011001011111001001011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[1, 0, 0, 0, 0, 0, 2, 0, 0, 9, 0, 0, 0, 2, 0, 4, 0, 4, 1, 7, 0, 7, 7, 0, 0, 9, 0, 0, 0, 7, 0, 0, 9, 1, 0, 4, 0, 0, 0, 0, 0, 7, 2, 0, 1, 2, 0, 1, 0, 0],[],[],[],[0, 5, 10, 10, 8, 6, 0, 8, 3, 0, 3, 6, 6, 0, 6, 0, 3, 6, 0, 0, 8, 0, 0, 10, 8, 0, 3, 5, 5, 0, 8, 3, 0, 0, 3, 0, 3, 3, 3, 3, 6, 0, 0, 5, 0, 0, 5, 0, 5, 6],[],[],[][18, 0, 33, 44, 47],[6, 13, 42, 45],[16, 39, 8, 31, 38, 10, 36, 26, 34, 37],[15, 35, 17],[46, 43, 27, 28, 1, 48],[11, 17, 12, 49, 5, 40, 14],[19, 41, 29, 21, 22],[30, 20, 7, 24, 4],[9, 32, 25],[23, 3, 2]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000010010001010111011001000100110100000110110100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01111101101110101100100110111011001011111001001011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[8, 0, 0, 0, 0, 0, 9, 0, 0, 4, 0, 0, 0, 2, 0, 10, 0, 4, 10, 2, 0, 4, 4, 0, 0, 9, 0, 0, 0, 8, 0, 0, 9, 4, 0, 2, 0, 0, 0, 0, 0, 8, 4, 0, 9, 10, 0, 8, 0, 0],[],[],[],[0, 1, 7, 3, 7, 7, 0, 5, 6, 0, 1, 6, 6, 0, 1, 0, 1, 5, 0, 0, 3, 0, 0, 5, 1, 0, 7, 3, 5, 0, 7, 7, 0, 0, 6, 0, 7, 3, 5, 3, 3, 0, 0, 3, 0, 0, 6, 0, 3, 3],[],[],[][16, 1, 10, 24, 14],[13, 19, 35],[20, 43, 49, 27, 40, 39, 37, 48, 3],[9, 33, 21, 22, 42, 17],[38, 28, 23, 7, 17],[34, 11, 12, 46, 8],[36, 30, 26, 4, 5, 31, 2],[0, 47, 29, 41],[44, 32, 25, 6],[18, 45, 15]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000010010001010111011001000100110100000110110100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01111101101110101100100110111011001011111001001011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[2, 0, 0, 0, 0, 0, 9, 0, 0, 6, 0, 0, 0, 2, 0, 6, 0, 6, 2, 4, 0, 10, 9, 0, 0, 6, 0, 0, 0, 6, 0, 0, 10, 2, 0, 9, 0, 0, 0, 0, 0, 10, 6, 0, 4, 4, 0, 2, 0, 0],[],[],[],[0, 3, 1, 8, 7, 8, 0, 1, 8, 0, 1, 5, 1, 0, 5, 0, 3, 1, 0, 0, 8, 0, 0, 8, 3, 0, 5, 7, 3, 0, 3, 5, 0, 0, 5, 0, 7, 5, 7, 3, 7, 0, 0, 1, 0, 0, 5, 0, 5, 7],[],[],[][2, 7, 43, 12, 17, 10],[33, 0, 47, 18, 13],[24, 28, 1, 16, 30, 39],[44, 19, 45],[37, 34, 48, 26, 46, 14, 11, 31],[25, 17, 42, 29, 15, 9],[4, 38, 40, 49, 36, 27],[5, 23, 20, 3, 8],[22, 35, 6],[21, 32, 41]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000010010001010111011001000100110100000110110100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01111101101110101100100110111011001011111001001011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[8, 0, 0, 0, 0, 0, 8, 0, 0, 9, 0, 0, 0, 7, 0, 5, 0, 5, 7, 8, 0, 5, 10, 0, 0, 7, 0, 0, 0, 5, 0, 0, 9, 7, 0, 10, 0, 0, 0, 0, 0, 8, 5, 0, 5, 10, 0, 9, 0, 0],[],[],[],[0, 4, 3, 1, 3, 6, 0, 3, 1, 0, 4, 6, 3, 0, 2, 0, 3, 2, 0, 0, 6, 0, 0, 4, 2, 0, 3, 1, 4, 0, 4, 1, 0, 0, 6, 0, 4, 1, 6, 2, 4, 0, 0, 1, 0, 0, 3, 0, 3, 4],[],[],[][8, 27, 43, 3, 37, 31],[24, 39, 14, 17],[16, 48, 4, 26, 46, 12, 7, 2],[30, 36, 40, 49, 23, 28, 10, 1],[42, 17, 44, 21, 29, 15],[5, 34, 11, 20, 38],[18, 33, 13, 25],[41, 0, 19, 6],[32, 47, 9],[45, 35, 22]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000010010001010111011001000100110100000110110100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01111101101110101100100110111011001011111001001011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[9, 0, 0, 0, 0, 0, 10, 0, 0, 10, 0, 0, 0, 2, 0, 7, 0, 7, 7, 2, 0, 7, 2, 0, 0, 2, 0, 0, 0, 4, 0, 0, 9, 7, 0, 9, 0, 0, 0, 0, 0, 10, 4, 0, 4, 9, 0, 4, 0, 0],[],[],[],[0, 3, 5, 3, 3, 1, 0, 3, 6, 0, 1, 6, 1, 0, 5, 0, 3, 5, 0, 0, 8, 0, 0, 6, 1, 0, 5, 5, 8, 0, 8, 3, 0, 0, 3, 0, 3, 3, 8, 6, 6, 0, 0, 6, 0, 0, 1, 0, 3, 3],[],[],[][16, 5, 24, 11, 17, 30, 43],[33, 47, 17, 41],[28, 38, 8, 34, 36, 3, 31, 48],[9, 18, 0, 42],[19, 25, 13, 22],[1, 39, 14, 46, 12, 23],[26, 2, 27, 20, 10],[45, 15, 32, 21, 44],[6, 29, 35],[4, 7, 49, 40, 37]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000010010001010111011001000100110100000110110100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01111101101110101100100110111011001011111001001011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[10, 0, 0, 0, 0, 0, 4, 0, 0, 10, 0, 0, 0, 4, 0, 2, 0, 8, 8, 4, 0, 9, 4, 0, 0, 9, 0, 0, 0, 8, 0, 0, 10, 2, 0, 10, 0, 0, 0, 0, 0, 8, 8, 0, 2, 9, 0, 2, 0, 0],[],[],[],[0, 1, 3, 7, 6, 5, 0, 7, 3, 0, 5, 5, 5, 0, 3, 0, 6, 7, 0, 0, 7, 0, 0, 7, 1, 0, 6, 5, 6, 0, 1, 3, 0, 0, 5, 0, 7, 6, 6, 3, 3, 0, 0, 1, 0, 0, 6, 0, 1, 3],[],[],[][48, 30, 43, 1, 24],[44, 47, 33, 15],[39, 2, 14, 40, 49, 8, 31],[6, 22, 13, 19],[11, 5, 10, 34, 27, 12],[37, 38, 46, 28, 26, 4, 16],[36, 7, 23, 20, 17, 3],[41, 29, 18, 17, 42],[25, 45, 21],[35, 32, 9, 0]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000010010001010111011001000100110100000110110100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01111101101110101100100110111011001011111001001011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[],[9, 0, 0, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 2, 0, 1, 0, 9, 6, 4, 0, 9, 6, 0, 0, 1, 0, 0, 0, 1, 0, 0, 4, 2, 0, 4, 0, 0, 0, 0, 0, 1, 6, 0, 2, 2, 0, 4, 0, 0],[],[],[],[0, 7, 10, 5, 8, 3, 0, 8, 5, 0, 5, 7, 3, 0, 3, 0, 5, 10, 0, 0, 3, 0, 0, 3, 10, 0, 7, 10, 10, 0, 7, 8, 0, 0, 8, 0, 10, 8, 10, 5, 3, 0, 0, 3, 0, 0, 7, 0, 7, 5],[],[],[][29, 15, 25, 9, 41],[44, 33, 13, 45],[20, 12, 43, 23, 5, 40, 14],[32, 35, 47, 19],[39, 8, 49, 3, 10, 16],[6, 42, 22, 18],[11, 48, 1, 30, 46, 26],[7, 34, 37, 4, 31],[21, 0, 17],[2, 38, 28, 27, 17, 36, 24]
