00000000000000000000000000000000000000000000000000,10011000000100111000000100001011111011011011111111,01100111111011000111111011110100000100100100000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[9, 0, 0, 10, 2, 0, 0, 0, 0, 0, 0, 10, 0, 0, 4, 4, 7, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 2, 0, 10, 4, 9, 7, 10, 0, 7, 7, 0, 2, 4, 0, 2, 10, 10, 2, 2, 4, 10, 4],[0, 3, 6, 0, 0, 1, 8, 5, 3, 5, 5, 0, 8, 3, 0, 0, 0, 8, 6, 1, 5, 6, 1, 0, 8, 5, 6, 8, 0, 5, 0, 0, 0, 0, 0, 8, 0, 0, 3, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[],[],[],[][22, 5, 19],[28, 39, 46, 45, 42, 4],[8, 13, 1, 38],[40, 15, 31, 14, 47, 49],[29, 10, 9, 25, 20, 7, 41],[18, 21, 26, 2],[36, 33, 16, 23, 37],[12, 24, 17, 6, 35, 27],[0, 32],[34, 44, 11, 48, 43, 3, 30]
00000000000000000000000000000000000000000000000000,10011000000100111000000100001011111011011011111111,01100111111011000111111011110100000100100100000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[8, 0, 0, 8, 8, 0, 0, 0, 0, 0, 0, 4, 0, 0, 8, 7, 7, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 8, 0, 10, 10, 4, 8, 1, 0, 10, 4, 0, 10, 7, 0, 7, 7, 7, 4, 7, 8, 10, 10],[0, 6, 2, 0, 0, 9, 5, 6, 5, 5, 3, 0, 2, 2, 0, 0, 0, 6, 9, 3, 5, 9, 6, 0, 3, 2, 3, 2, 0, 2, 0, 0, 0, 0, 0, 9, 0, 0, 5, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[],[],[],[][34],[29, 12, 27, 25, 41, 13, 2],[26, 10, 24, 19],[32, 37, 11, 45],[9, 6, 38, 8, 20],[7, 22, 17, 1],[15, 42, 46, 40, 44, 43, 16],[23, 4, 14, 47, 28, 3, 0, 33],[18, 21, 35, 5],[36, 30, 49, 48, 31, 39]
00000000000000000000000000000000000000000000000000,10011000000100111000000100001011111011011011111111,01100111111011000111111011110100000100100100000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[10, 0, 0, 10, 5, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 2, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 10, 0, 10, 5, 3, 10, 4, 0, 4, 10, 0, 4, 10, 0, 5, 5, 3, 2, 4, 4, 10, 10],[0, 9, 8, 0, 0, 8, 8, 7, 1, 7, 7, 0, 6, 7, 0, 0, 0, 7, 7, 7, 8, 6, 8, 0, 9, 9, 9, 1, 0, 8, 0, 0, 0, 0, 0, 9, 0, 0, 7, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[],[],[],[][41, 27, 8],[45, 11, 15, 16],[44, 23, 32],[39, 14, 47, 36, 46, 34],[42, 31, 43, 4],[21, 12],[7, 13, 38, 10, 17, 9, 19, 18],[5, 2, 6, 29, 22, 20],[25, 24, 1, 35, 26],[28, 37, 3, 33, 48, 0, 30, 40, 49]
00000000000000000000000000000000000000000000000000,10011000000100111000000100001011111011011011111111,01100111111011000111111011110100000100100100000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[8, 0, 0, 8, 8, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 8, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 5, 2, 3, 2, 2, 0, 5, 3, 0, 8, 2, 0, 3, 5, 8, 2, 8, 3, 1, 3],[0, 4, 6, 0, 0, 7, 4, 9, 7, 7, 6, 0, 7, 10, 0, 0, 0, 10, 6, 10, 9, 10, 4, 0, 9, 4, 10, 10, 0, 7, 0, 0, 0, 0, 0, 7, 0, 0, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[],[],[],[][28, 48, 16],[14, 33, 40, 31, 11, 23, 45, 34],[47, 49, 32, 37, 42],[22, 1, 41, 6, 25],[30, 36, 43],[2, 10, 18],[38, 9, 12, 5, 35, 29, 8],[0, 44, 46, 4, 15, 3, 39],[20, 7, 24],[27, 17, 13, 26, 21, 19]
00000000000000000000000000000000000000000000000000,10011000000100111000000100001011111011011011111111,01100111111011000111111011110100000100100100000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[2, 0, 0, 4, 5, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 4, 2, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 2, 0, 5, 2, 3, 2, 5, 0, 5, 8, 0, 4, 2, 0, 8, 4, 8, 4, 8, 8, 5, 8],[0, 7, 9, 0, 0, 7, 10, 10, 9, 10, 7, 0, 1, 10, 0, 0, 0, 1, 7, 1, 1, 7, 6, 0, 6, 7, 10, 10, 0, 7, 0, 0, 0, 0, 0, 10, 0, 0, 9, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[],[],[],[][19, 20, 12, 17],[31, 0, 28, 33, 40, 16],[14, 11, 32],[15, 39, 45, 3, 43],[36, 30, 34, 48, 4],[24, 41, 22],[29, 21, 18, 10, 5, 25, 1],[46, 42, 47, 44, 23, 37, 49],[38, 8, 2],[35, 7, 13, 26, 6, 9, 27]
00000000000000000000000000000000000000000000000000,10011000000100111000000100001011111011011011111111,01100111111011000111111011110100000100100100000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[8, 0, 0, 10, 8, 0, 0, 0, 0, 0, 0, 1, 0, 0, 6, 6, 8, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 0, 10, 10, 10, 1, 1, 0, 5, 8, 0, 8, 5, 0, 5, 5, 8, 1, 5, 8, 8, 10],[0, 2, 9, 0, 0, 7, 4, 7, 4, 9, 3, 0, 4, 2, 0, 0, 0, 2, 7, 4, 2, 7, 7, 0, 4, 2, 3, 2, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 9, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[],[],[],[][33, 45, 28, 11, 34],[17, 20, 13, 27, 25, 1],[10, 29, 26, 35],[6, 8, 19, 24, 12],[36, 46, 42, 40, 43],[15, 23, 14],[22, 7, 21, 5, 18],[37, 39, 4, 47, 48, 16, 44, 0],[38, 9, 41, 2],[31, 32, 30, 3, 49]
00000000000000000000000000000000000000000000000000,10011000000100111000000100001011111011011011111111,01100111111011000111111011110100000100100100000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[8, 0, 0, 2, 8, 0, 0, 0, 0, 0, 0, 7, 0, 0, 2, 7, 1, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 8, 0, 7, 8, 7, 9, 8, 0, 9, 7, 0, 8, 2, 0, 1, 2, 9, 2, 2, 1, 7, 2],[0, 6, 4, 0, 0, 10, 4, 3, 3, 3, 10, 0, 10, 4, 0, 0, 0, 10, 5, 10, 10, 10, 5, 0, 4, 4, 6, 6, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[],[],[],[][42, 47, 16],[49, 46, 3, 40, 45, 14, 43],[8, 7, 9],[2, 41, 24, 38, 25, 6, 13],[22, 18, 29, 35],[26, 1, 27],[15, 30, 11, 23, 37, 32, 48],[34, 31, 0, 39, 28, 4],[36, 33, 44],[5, 17, 10, 12, 20, 19, 21]
00000000000000000000000000000000000000000000000000,10011000000100111000000100001011111011011011111111,01100111111011000111111011110100000100100100000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[7, 0, 0, 9, 8, 0, 0, 0, 0, 0, 0, 7, 0, 0, 7, 2, 7, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 8, 0, 4, 4, 2, 4, 2, 0, 2, 9, 0, 2, 7, 0, 9, 2, 4, 8, 8, 4, 7, 2],[0, 10, 10, 0, 0, 6, 10, 1, 6, 10, 1, 0, 1, 10, 0, 0, 0, 1, 10, 3, 5, 3, 5, 0, 5, 5, 5, 10, 0, 5, 0, 0, 0, 0, 0, 6, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[],[],[],[][7, 10, 17, 12],[43, 34, 39, 32, 36, 49, 15],[21, 19, 38, 41],[44, 31, 33, 30, 47],[22, 20, 25, 24, 26, 29],[5, 35, 8],[11, 23, 0, 48, 16, 14, 40],[4, 28, 45, 46],[42, 37, 3],[18, 2, 13, 6, 1, 9, 27]
00000000000000000000000000000000000000000000000000,10011000000100111000000100001011111011011011111111,01100111111011000111111011110100000100100100000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[5, 0, 0, 10, 5, 0, 0, 0, 0, 0, 0, 5, 0, 0, 6, 8, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 8, 0, 10, 4, 6, 5, 8, 0, 10, 8, 0, 4, 8, 0, 10, 6, 6, 10, 8, 8, 4, 8],[0, 2, 3, 0, 0, 3, 1, 9, 2, 9, 7, 0, 2, 3, 0, 0, 0, 7, 2, 2, 2, 7, 7, 0, 7, 7, 1, 2, 0, 1, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[],[],[],[][6, 26, 29, 38],[1, 12, 27, 20, 18, 8, 19],[2, 5, 13],[39, 16, 48, 31, 23],[33, 0, 4, 11],[44, 32, 43, 14],[22, 21, 25, 24, 17, 10, 41],[15, 34, 40, 28, 46, 49, 47, 37],[9, 35, 7],[36, 42, 30, 3, 45]
00000000000000000000000000000000000000000000000000,10011000000100111000000100001011111011011011111111,01100111111011000111111011110100000100100100000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[10, 0, 0, 10, 3, 0, 0, 0, 0, 0, 0, 10, 0, 0, 10, 9, 10, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 4, 0, 7, 9, 7, 4, 4, 0, 7, 4, 0, 7, 4, 0, 9, 3, 10, 9, 3, 7, 4, 7],[0, 6, 6, 0, 0, 2, 8, 2, 8, 5, 5, 0, 8, 8, 0, 0, 0, 1, 2, 6, 5, 2, 1, 0, 8, 5, 6, 2, 0, 8, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[],[],[],[][32, 37, 34, 44, 15],[25, 20, 5, 18, 22, 35],[30, 42, 49],[31, 14, 16, 43],[21, 19, 41, 6, 1, 24],[8, 29, 13],[39, 11, 45, 28, 36, 48, 40],[47, 33, 0, 4, 23, 46, 3],[10, 9, 26],[38, 12, 17, 27, 2, 7]
