00000000000000000000000000000000000000000000000000,00001000100001100100000000110000000100000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01100100000000000010000010000011001010000011100100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010011011110011001111101001100110001111100011011,[],[0, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 3, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 9, 9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 9, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 2, 9, 0, 0, 2, 0, 0],[],[],[],[6, 0, 0, 7, 0, 0, 4, 8, 0, 6, 6, 4, 4, 0, 0, 8, 8, 0, 0, 4, 4, 4, 7, 8, 0, 7, 0, 0, 4, 7, 0, 0, 6, 8, 0, 0, 0, 8, 8, 6, 6, 8, 0, 0, 0, 7, 8, 0, 8, 4][36, 5, 24, 42, 30],[47, 18, 34, 43],[27, 13],[12, 19, 20, 49, 21, 6, 11, 28],[26, 8, 35, 4],[0, 9, 40, 39, 10, 32],[3, 25, 22, 29, 45],[15, 7, 16, 37, 48, 41, 46, 23, 33, 38],[31, 2, 1, 44],[14, 17]
00000000000000000000000000000000000000000000000000,00001000100001100100000000110000000100000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01100100000000000010000010000011001010000011100100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010011011110011001111101001100110001111100011011,[],[0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 4, 4, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 5, 7, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 5, 5, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 7, 10, 7, 0, 0, 10, 0, 0],[],[],[],[6, 0, 0, 8, 0, 0, 6, 2, 0, 1, 1, 2, 1, 0, 0, 1, 8, 0, 0, 2, 1, 8, 2, 1, 0, 1, 0, 0, 6, 8, 0, 0, 8, 2, 0, 0, 0, 8, 8, 2, 6, 6, 0, 0, 0, 6, 2, 0, 6, 2][20, 10, 15, 9, 23, 25, 12],[7, 19, 39, 22, 49, 46, 11, 33],[26],[4, 8, 13, 14, 27],[30, 1, 31],[28, 0, 41, 45, 6, 48, 40],[36, 42, 44, 34, 2, 5],[21, 3, 37, 16, 38, 29, 32],[35, 17],[24, 18, 43, 47]
00000000000000000000000000000000000000000000000000,00001000100001100100000000110000000100000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01100100000000000010000010000011001010000011100100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010011011110011001111101001100110001111100011011,[],[0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 3, 3, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 5, 7, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 5, 5, 0, 0, 5, 0, 2, 0, 0, 0, 0, 0, 7, 2, 7, 0, 0, 7, 0, 0],[],[],[],[6, 0, 0, 9, 0, 0, 1, 8, 0, 1, 8, 6, 8, 0, 0, 6, 1, 0, 0, 1, 9, 8, 8, 6, 0, 9, 0, 0, 8, 6, 0, 0, 1, 8, 0, 0, 0, 1, 6, 9, 8, 6, 0, 0, 0, 1, 9, 0, 9, 6][37, 19, 16, 32, 6, 45, 9],[43, 36, 24, 5],[14, 13, 27],[4, 8],[31, 18, 1, 34, 30],[0, 38, 29, 49, 41, 23, 11, 15],[42, 47, 44, 2],[21, 33, 7, 40, 10, 22, 12, 28],[46, 20, 39, 3, 25, 48],[17, 26, 35]
00000000000000000000000000000000000000000000000000,00001000100001100100000000110000000100000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01100100000000000010000010000011001010000011100100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010011011110011001111101001100110001111100011011,[],[0, 0, 0, 0, 10, 0, 0, 0, 8, 0, 0, 0, 0, 10, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 2, 5, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 5, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 5, 1, 1, 0, 0, 1, 0, 0],[],[],[],[9, 0, 0, 4, 0, 0, 9, 7, 0, 6, 7, 9, 6, 0, 0, 4, 4, 0, 0, 7, 9, 7, 6, 9, 0, 7, 0, 0, 9, 4, 0, 0, 6, 6, 0, 0, 0, 7, 9, 4, 6, 6, 0, 0, 0, 4, 7, 0, 6, 7][47, 30, 43, 44, 18],[1, 5],[35],[16, 29, 39, 15, 45, 3],[2, 34, 31, 36, 24, 42],[32, 41, 22, 40, 33, 48, 9, 12],[19, 7, 10, 46, 37, 25, 49, 21],[17, 8, 26, 14],[23, 0, 28, 11, 6, 38, 20],[4, 27, 13]
00000000000000000000000000000000000000000000000000,00001000100001100100000000110000000100000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01100100000000000010000010000011001010000011100100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010011011110011001111101001100110001111100011011,[],[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 9, 9, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 8, 8, 0, 0, 2, 0, 8, 0, 0, 0, 0, 0, 9, 2, 8, 0, 0, 9, 0, 0],[],[],[],[7, 0, 0, 6, 0, 0, 6, 6, 0, 7, 6, 5, 6, 0, 0, 7, 7, 0, 0, 7, 7, 4, 5, 6, 0, 4, 0, 0, 5, 4, 0, 0, 7, 6, 0, 0, 0, 5, 7, 5, 4, 4, 0, 0, 0, 5, 6, 0, 7, 4][8, 26, 13, 4, 14],[34, 43, 18],[35, 17],[41, 40, 29, 49, 25, 21],[45, 11, 37, 22, 39, 28],[6, 7, 12, 10, 46, 33, 3, 23],[0, 9, 19, 48, 32, 20, 38, 15, 16],[36, 31, 5, 24, 30, 44],[2, 42, 47, 1],[27]
00000000000000000000000000000000000000000000000000,00001000100001100100000000110000000100000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01100100000000000010000010000011001010000011100100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010011011110011001111101001100110001111100011011,[],[0, 0, 0, 0, 9, 0, 0, 0, 7, 0, 0, 0, 0, 10, 9, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 6, 1, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 6, 0, 0, 1, 0, 6, 0, 0, 0, 0, 0, 3, 6, 1, 0, 0, 6, 0, 0],[],[],[],[4, 0, 0, 8, 0, 0, 4, 2, 0, 4, 2, 2, 5, 0, 0, 4, 8, 0, 0, 8, 5, 2, 5, 5, 0, 8, 0, 0, 5, 2, 0, 0, 8, 2, 0, 0, 0, 4, 4, 8, 4, 8, 0, 0, 0, 8, 2, 0, 5, 2][12, 9, 10, 38, 40, 41, 46],[26, 17],[27, 8],[44, 18, 5, 43, 47],[35, 4, 14, 13],[7, 33, 0, 37, 11, 45, 21, 22],[30, 1, 34, 42, 31],[20, 49, 3, 25, 48, 23],[15, 6, 19, 28, 16, 32, 39, 29],[36, 2, 24]
00000000000000000000000000000000000000000000000000,00001000100001100100000000110000000100000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01100100000000000010000010000011001010000011100100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010011011110011001111101001100110001111100011011,[],[0, 0, 0, 0, 9, 0, 0, 0, 5, 0, 0, 0, 0, 9, 10, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 1, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 4, 0, 0, 4, 0, 3, 0, 0, 0, 0, 0, 3, 4, 1, 0, 0, 1, 0, 0],[],[],[],[6, 0, 0, 2, 0, 0, 6, 8, 0, 6, 7, 7, 2, 0, 0, 6, 8, 0, 0, 6, 2, 2, 8, 2, 0, 8, 0, 0, 6, 7, 0, 0, 7, 6, 0, 0, 0, 7, 2, 2, 6, 7, 0, 0, 0, 7, 8, 0, 6, 8][44, 5, 47, 1, 24],[3, 21, 23, 12, 20, 39, 38],[36, 42, 30],[2, 34, 43, 18, 31],[8],[48, 33, 6, 15, 19, 40, 28, 0, 9],[45, 32, 11, 37, 10, 41, 29],[46, 49, 7, 16, 25, 22],[4, 17, 13],[27, 35, 14, 26]
00000000000000000000000000000000000000000000000000,00001000100001100100000000110000000100000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01100100000000000010000010000011001010000011100100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010011011110011001111101001100110001111100011011,[],[0, 0, 0, 0, 3, 0, 0, 0, 4, 0, 0, 0, 0, 4, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 1, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 5, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 5, 2, 1, 0, 0, 1, 0, 0],[],[],[],[8, 0, 0, 8, 0, 0, 7, 7, 0, 8, 7, 9, 9, 0, 0, 7, 6, 0, 0, 8, 6, 8, 8, 8, 0, 8, 0, 0, 6, 7, 0, 0, 6, 6, 0, 0, 0, 9, 9, 6, 9, 6, 0, 0, 0, 7, 9, 0, 7, 6][44, 36, 34, 1, 47, 30],[43, 2, 5],[4, 27],[26, 13, 8],[31, 18, 42, 24],[16, 33, 41, 49, 20, 39, 32, 28],[10, 48, 7, 45, 29, 6, 15],[22, 9, 21, 3, 19, 23, 25, 0],[40, 38, 37, 11, 12, 46],[17, 35, 14]
00000000000000000000000000000000000000000000000000,00001000100001100100000000110000000100000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01100100000000000010000010000011001010000011100100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010011011110011001111101001100110001111100011011,[],[0, 0, 0, 0, 10, 0, 0, 0, 1, 0, 0, 0, 0, 10, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 4, 5, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 9, 5, 0, 0, 5, 0, 4, 0, 0, 0, 0, 0, 9, 4, 4, 0, 0, 9, 0, 0],[],[],[],[7, 0, 0, 6, 0, 0, 6, 6, 0, 8, 7, 6, 7, 0, 0, 7, 8, 0, 0, 6, 8, 8, 2, 8, 0, 7, 0, 0, 7, 2, 0, 0, 7, 8, 0, 0, 0, 8, 6, 8, 7, 2, 0, 0, 0, 2, 2, 0, 8, 6][27, 14, 8, 17, 26],[29, 22, 41, 46, 45],[35],[36, 43, 1, 44],[18, 5, 2, 34, 31, 24],[3, 6, 38, 7, 19, 11, 49],[28, 32, 40, 0, 15, 25, 12, 10],[39, 20, 37, 48, 16, 33, 21, 23, 9],[47, 42, 30],[4, 13]
00000000000000000000000000000000000000000000000000,00001000100001100100000000110000000100000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,01100100000000000010000010000011001010000011100100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10010011011110011001111101001100110001111100011011,[],[0, 0, 0, 0, 9, 0, 0, 0, 5, 0, 0, 0, 0, 5, 5, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],[],[],[],[0, 6, 2, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 2, 6, 0, 0, 10, 0, 6, 0, 0, 0, 0, 0, 6, 10, 2, 0, 0, 6, 0, 0],[],[],[],[4, 0, 0, 4, 0, 0, 4, 7, 0, 8, 4, 7, 4, 0, 0, 7, 1, 0, 0, 8, 8, 1, 8, 8, 0, 1, 0, 0, 4, 7, 0, 0, 8, 8, 0, 0, 0, 7, 7, 1, 1, 8, 0, 0, 0, 8, 7, 0, 1, 8][16, 48, 25, 21, 40, 39],[30, 44, 2],[26, 17],[0, 3, 10, 28, 12, 6],[27, 14, 13, 8],[42, 36, 1, 47, 5, 31],[15, 38, 29, 7, 46, 11, 37],[19, 33, 23, 32, 9, 20, 41, 22, 45, 49],[4, 35],[18, 43, 34, 24]
