00000000000000000000000000000000000000000000000000,01110101001001011010111111011110011110001100111011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001010110110100101010000100001100001110011000100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 5, 9, 3, 0, 3, 0, 9, 0, 0, 3, 0, 0, 3, 0, 3, 2, 0, 1, 0, 3, 9, 2, 3, 2, 5, 0, 2, 1, 5, 5, 0, 0, 1, 1, 5, 3, 0, 0, 0, 2, 1, 0, 0, 2, 2, 9, 0, 9, 9],[],[],[],[],[],[4, 0, 0, 0, 7, 0, 10, 0, 4, 7, 0, 7, 8, 0, 8, 0, 0, 4, 0, 6, 0, 10, 0, 0, 0, 0, 8, 0, 0, 0, 0, 6, 6, 0, 0, 0, 0, 8, 6, 4, 0, 0, 4, 10, 0, 0, 0, 8, 0, 0],[],[][21, 42, 8, 47],[37, 39, 32, 6],[5, 40, 21, 46, 7, 3],[19, 14, 26, 12, 11],[33, 20, 13, 34, 27, 24, 30, 48],[4, 0, 17, 43],[15, 45, 16, 10],[23, 35, 29, 22, 25, 49],[44, 18, 41, 28, 36, 1, 2],[38, 9, 31]
00000000000000000000000000000000000000000000000000,01110101001001011010111111011110011110001100111011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001010110110100101010000100001100001110011000100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 4, 5, 9, 0, 4, 0, 9, 0, 0, 9, 0, 0, 4, 0, 8, 9, 0, 5, 0, 8, 8, 1, 5, 5, 8, 0, 5, 5, 5, 5, 0, 0, 9, 8, 4, 9, 0, 0, 0, 4, 9, 0, 0, 5, 1, 1, 0, 1, 1],[],[],[],[],[],[6, 0, 0, 0, 10, 0, 2, 0, 2, 6, 0, 3, 2, 0, 3, 0, 0, 3, 0, 3, 0, 10, 0, 0, 0, 0, 3, 0, 0, 0, 0, 10, 6, 0, 0, 0, 0, 7, 2, 2, 0, 0, 2, 3, 0, 0, 0, 7, 0, 0],[],[][17, 0, 8],[6, 4, 31, 12, 32, 14],[16, 24, 45, 25, 21, 35],[29, 18, 28, 33, 23],[34, 36, 46, 30, 44, 5, 20],[40, 1, 3, 7, 48, 49],[11, 39, 38],[47, 9, 19, 21, 26],[2, 27, 15, 13, 10, 22, 41],[43, 42, 37]
00000000000000000000000000000000000000000000000000,01110101001001011010111111011110011110001100111011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001010110110100101010000100001100001110011000100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 3, 9, 4, 0, 2, 0, 2, 0, 0, 3, 0, 0, 4, 0, 4, 4, 0, 4, 0, 9, 4, 3, 7, 2, 4, 0, 7, 7, 3, 9, 0, 0, 7, 3, 7, 9, 0, 0, 0, 9, 2, 0, 0, 2, 3, 9, 0, 2, 2],[],[],[],[],[],[8, 0, 0, 0, 5, 0, 1, 0, 5, 10, 0, 6, 1, 0, 6, 0, 0, 5, 0, 1, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 5, 10, 0, 0, 0, 0, 1, 8, 8, 0, 0, 8, 8, 0, 0, 0, 10, 0, 0],[],[][21, 12, 37, 19, 6],[24, 7, 48, 49, 44, 41, 5],[22, 34, 45, 10, 29, 1],[13, 21, 15, 25, 3, 16, 18],[4, 31, 17, 8],[26, 14, 11],[33, 35, 27, 28, 23],[42, 38, 0, 43, 39],[20, 36, 46, 40, 30, 2],[47, 9, 32]
00000000000000000000000000000000000000000000000000,01110101001001011010111111011110011110001100111011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001010110110100101010000100001100001110011000100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 2, 3, 4, 0, 3, 0, 2, 0, 0, 3, 0, 0, 9, 0, 9, 9, 0, 9, 0, 3, 4, 3, 9, 4, 1, 0, 3, 2, 2, 3, 0, 0, 1, 2, 1, 1, 0, 0, 0, 4, 1, 0, 0, 9, 4, 2, 0, 4, 9],[],[],[],[],[],[8, 0, 0, 0, 5, 0, 7, 0, 10, 5, 0, 7, 7, 0, 6, 0, 0, 5, 0, 10, 0, 6, 0, 0, 0, 0, 10, 0, 0, 0, 0, 8, 8, 0, 0, 0, 0, 5, 6, 8, 0, 0, 6, 5, 0, 0, 0, 10, 0, 0],[],[][36, 35, 41, 25, 33],[28, 46, 34, 7, 1, 29],[5, 22, 2, 30, 10, 20, 27],[40, 48, 24, 3, 45, 21],[43, 9, 4, 17, 37],[38, 42, 14, 21],[12, 6, 11],[32, 31, 39, 0],[44, 49, 16, 18, 15, 13, 23],[8, 19, 26, 47]
00000000000000000000000000000000000000000000000000,01110101001001011010111111011110011110001100111011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001010110110100101010000100001100001110011000100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 9, 4, 9, 0, 9, 0, 3, 0, 0, 5, 0, 0, 9, 0, 4, 4, 0, 5, 0, 5, 1, 9, 5, 4, 4, 0, 4, 1, 3, 1, 0, 0, 5, 4, 9, 9, 0, 0, 0, 3, 1, 0, 0, 3, 5, 1, 0, 4, 3],[],[],[],[],[],[8, 0, 0, 0, 2, 0, 6, 0, 2, 7, 0, 10, 7, 0, 8, 0, 0, 2, 0, 10, 0, 8, 0, 0, 0, 0, 6, 0, 0, 0, 0, 6, 6, 0, 0, 0, 0, 2, 7, 8, 0, 0, 2, 8, 0, 0, 0, 10, 0, 0],[],[][41, 28, 46, 21, 30],[37, 17, 42, 8, 4],[7, 49, 44, 40, 29],[48, 24, 16, 34, 2, 15, 27, 25],[45, 33, 23, 20, 10, 18],[6, 32, 31, 26],[12, 38, 9],[43, 39, 21, 14, 0],[13, 35, 5, 36, 1, 3, 22],[11, 19, 47]
00000000000000000000000000000000000000000000000000,01110101001001011010111111011110011110001100111011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001010110110100101010000100001100001110011000100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 2, 9, 9, 0, 9, 0, 5, 0, 0, 9, 0, 0, 2, 0, 9, 1, 0, 4, 0, 2, 5, 1, 1, 5, 2, 0, 4, 1, 5, 5, 0, 0, 5, 4, 1, 9, 0, 0, 0, 5, 4, 0, 0, 4, 2, 5, 0, 9, 5],[],[],[],[],[],[6, 0, 0, 0, 7, 0, 10, 0, 10, 3, 0, 8, 8, 0, 3, 0, 0, 8, 0, 6, 0, 3, 0, 0, 0, 0, 10, 0, 0, 0, 0, 8, 8, 0, 0, 0, 0, 3, 7, 6, 0, 0, 7, 6, 0, 0, 0, 3, 0, 0],[],[][28, 35, 23, 16, 22],[20, 13, 25, 45, 1],[47, 21, 14, 9, 37],[18, 41, 34, 44, 27],[7, 24, 30, 40, 21, 46, 29, 49, 33],[19, 0, 39, 43],[42, 4, 38],[32, 31, 17, 12, 11],[10, 3, 48, 5, 15, 36, 2],[6, 8, 26]
00000000000000000000000000000000000000000000000000,01110101001001011010111111011110011110001100111011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001010110110100101010000100001100001110011000100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 8, 9, 4, 0, 8, 0, 8, 0, 0, 5, 0, 0, 9, 0, 9, 6, 0, 8, 0, 9, 6, 8, 8, 4, 8, 0, 6, 6, 5, 4, 0, 0, 6, 6, 9, 4, 0, 0, 0, 5, 5, 0, 0, 4, 6, 5, 0, 9, 4],[],[],[],[],[],[3, 0, 0, 0, 3, 0, 1, 0, 3, 2, 0, 7, 7, 0, 1, 0, 0, 10, 0, 7, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 1, 2, 2, 0, 0, 1, 3, 0, 0, 0, 2, 0, 0],[],[][6, 42, 21, 37, 14, 31],[9, 39, 26, 38, 47],[43, 8, 0, 4],[24, 30, 3, 44, 49, 36],[46, 40, 41, 10, 29],[34, 28, 27, 21, 33, 45, 16],[11, 12, 19],[1, 7, 25, 23, 22, 5, 18],[48, 13, 35, 2, 20, 15],[32, 17]
00000000000000000000000000000000000000000000000000,01110101001001011010111111011110011110001100111011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001010110110100101010000100001100001110011000100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 5, 5, 3, 0, 6, 0, 6, 0, 0, 6, 0, 0, 4, 0, 3, 6, 0, 4, 0, 9, 3, 9, 3, 5, 5, 0, 9, 5, 6, 5, 0, 0, 9, 9, 9, 4, 0, 0, 0, 3, 3, 0, 0, 4, 4, 6, 0, 3, 6],[],[],[],[],[],[10, 0, 0, 0, 8, 0, 1, 0, 8, 2, 0, 8, 2, 0, 8, 0, 0, 2, 0, 8, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 7, 10, 0, 0, 0, 0, 2, 7, 2, 0, 0, 2, 10, 0, 0, 0, 1, 0, 0],[],[][47, 6, 26, 21],[42, 12, 17, 37, 39, 9],[40, 3, 48, 41, 21, 15, 23],[13, 36, 44, 45, 18],[1, 25, 30, 24, 2, 28],[10, 46, 49, 16, 29, 5, 7],[38, 31],[4, 11, 14, 19, 8],[33, 34, 27, 35, 20, 22],[0, 32, 43]
00000000000000000000000000000000000000000000000000,01110101001001011010111111011110011110001100111011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001010110110100101010000100001100001110011000100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 9, 5, 7, 0, 2, 0, 2, 0, 0, 7, 0, 0, 5, 0, 9, 9, 0, 4, 0, 4, 2, 2, 4, 4, 4, 0, 9, 5, 4, 4, 0, 0, 2, 5, 9, 9, 0, 0, 0, 5, 7, 0, 0, 5, 9, 5, 0, 2, 7],[],[],[],[],[],[8, 0, 0, 0, 10, 0, 10, 0, 8, 6, 0, 3, 3, 0, 1, 0, 0, 8, 0, 3, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 1, 0, 0, 0, 0, 6, 3, 8, 0, 0, 10, 3, 0, 0, 0, 1, 0, 0],[],[][14, 47, 32, 26],[21, 7, 33, 5, 22, 48],[21, 12, 11, 19, 43, 38],[18, 25, 30, 24, 29, 23, 20],[28, 44, 40, 34, 2, 46, 13],[31, 37, 9],[41, 10, 49, 3],[8, 0, 17, 39],[27, 35, 15, 36, 1, 45, 16],[42, 6, 4]
00000000000000000000000000000000000000000000000000,01110101001001011010111111011110011110001100111011,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10001010110110100101010000100001100001110011000100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 5, 5, 3, 0, 2, 0, 2, 0, 0, 3, 0, 0, 9, 0, 2, 1, 0, 5, 0, 9, 1, 2, 1, 3, 9, 0, 5, 2, 3, 3, 0, 0, 9, 5, 9, 9, 0, 0, 0, 3, 2, 0, 0, 1, 1, 2, 0, 9, 9],[],[],[],[],[],[6, 0, 0, 0, 8, 0, 6, 0, 4, 10, 0, 4, 8, 0, 4, 0, 0, 7, 0, 7, 0, 7, 0, 0, 0, 0, 8, 0, 0, 0, 0, 6, 8, 0, 0, 0, 0, 10, 4, 7, 0, 0, 10, 10, 0, 0, 0, 4, 0, 0],[],[][23, 21, 44, 45, 16],[41, 5, 15, 46, 28, 7, 22],[24, 40, 29, 10, 3, 30],[14, 47, 11, 38, 8],[18, 27, 1, 34, 2],[6, 0, 31],[17, 21, 39, 19],[4, 32, 12, 26],[36, 33, 13, 25, 49, 48, 35, 20],[9, 42, 43, 37]
