00000000000000000000000000000000000000000000000000,00001101001000000000000100101011001010100000011110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000010110110000110001011000100000001001001000001,01110000000001111001110000010000110100010110100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 0, 5, 9, 0, 5, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 4, 0, 4, 0, 1, 4, 0, 0, 4, 0, 9, 0, 4, 0, 0, 0, 0, 0, 0, 9, 1, 4, 1, 0],[],[],[],[2, 0, 0, 0, 0, 0, 2, 0, 7, 3, 0, 3, 2, 0, 0, 0, 0, 7, 7, 0, 0, 0, 7, 0, 7, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0, 0, 2],[0, 8, 8, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 10, 10, 0, 0, 8, 6, 6, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 6, 10, 0, 6, 0, 0, 0, 10, 0, 8, 6, 0, 10, 0, 0, 0, 0, 0],[],[],[][46, 30, 48],[49, 29, 37, 6, 0, 12, 43],[11, 40, 25, 9],[26, 34, 38, 31, 28, 47],[7, 10, 4],[35, 20, 21, 27, 32, 42, 13],[22, 8, 18, 17, 24],[1, 19, 41, 2],[23, 36, 45, 5],[39, 33, 15, 44, 14, 16, 3]
00000000000000000000000000000000000000000000000000,00001101001000000000000100101011001010100000011110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000010110110000110001011000100000001001001000001,01110000000001111001110000010000110100010110100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 0, 8, 10, 0, 10, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 3, 0, 3, 0, 10, 3, 0, 0, 5, 0, 3, 0, 5, 0, 0, 0, 0, 0, 0, 10, 8, 10, 8, 0],[],[],[],[9, 0, 0, 0, 0, 0, 9, 0, 9, 7, 0, 9, 7, 0, 0, 0, 0, 9, 7, 0, 0, 0, 2, 0, 7, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 7, 0, 0, 2, 0, 0, 0, 0, 0, 2],[0, 4, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 6, 4, 0, 0, 4, 6, 4, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4, 6, 0, 1, 0, 0, 0, 1, 0, 6, 6, 0, 6, 0, 0, 0, 0, 0],[],[],[][39, 14, 3, 35],[49, 43, 25, 29, 22],[31, 36, 26, 28],[27, 21, 16, 19, 32, 1],[38, 34],[42, 2, 15, 33, 44, 41, 13, 20],[40, 18, 9, 24, 12],[4, 48, 10, 46],[37, 6, 11, 0, 17, 8],[5, 7, 30, 23, 45, 47]
00000000000000000000000000000000000000000000000000,00001101001000000000000100101011001010100000011110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000010110110000110001011000100000001001001000001,01110000000001111001110000010000110100010110100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 0, 6, 10, 0, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 6, 0, 10, 10, 0, 0, 6, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 1, 10, 10, 1, 0],[],[],[],[3, 0, 0, 0, 0, 0, 8, 0, 5, 3, 0, 9, 9, 0, 0, 0, 0, 8, 8, 0, 0, 0, 9, 0, 8, 8, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 9, 0, 0, 3, 0, 0, 0, 0, 0, 3],[0, 4, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 4, 4, 0, 0, 4, 4, 7, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 7, 0, 7, 0, 0, 0, 4, 0, 7, 2, 0, 7, 0, 0, 0, 0, 0],[],[],[][45, 48],[32, 13, 27, 2, 42],[9, 49, 0, 43],[39, 3, 19, 15, 16, 14, 20, 1],[37, 29, 8],[38, 10, 23, 36, 28, 34, 26, 4],[41, 44, 21, 33, 35],[25, 18, 6, 17, 24],[11, 22, 12, 40],[7, 5, 30, 46, 31, 47]
00000000000000000000000000000000000000000000000000,00001101001000000000000100101011001010100000011110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000010110110000110001011000100000001001001000001,01110000000001111001110000010000110100010110100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 0, 9, 5, 0, 5, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 4, 0, 4, 9, 0, 0, 4, 0, 9, 0, 9, 0, 0, 0, 0, 0, 0, 4, 4, 5, 5, 0],[],[],[],[2, 0, 0, 0, 0, 0, 2, 0, 1, 8, 0, 2, 8, 0, 0, 0, 0, 3, 3, 0, 0, 0, 8, 0, 8, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 8, 0, 0, 0, 0, 0, 2],[0, 6, 10, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 10, 0, 0, 7, 6, 7, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 10, 6, 0, 10, 0, 0, 0, 7, 0, 10, 7, 0, 6, 0, 0, 0, 0, 0],[],[],[][8, 37, 29],[0, 11, 6, 49, 40],[25, 17, 18],[30, 46, 28, 10, 34, 45],[23, 26, 47, 7, 48, 5],[44, 1, 33, 20],[21, 42, 19, 15, 39, 13, 3, 14],[43, 9, 22, 24, 12],[4, 38, 31, 36],[27, 2, 41, 16, 35, 32]
00000000000000000000000000000000000000000000000000,00001101001000000000000100101011001010100000011110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000010110110000110001011000100000001001001000001,01110000000001111001110000010000110100010110100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 0, 4, 4, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 8, 0, 1, 0, 3, 8, 0, 0, 3, 0, 4, 0, 8, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 0],[],[],[],[2, 0, 0, 0, 0, 0, 9, 0, 9, 9, 0, 9, 7, 0, 0, 0, 0, 2, 7, 0, 0, 0, 7, 0, 9, 2, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 7, 0, 0, 7, 0, 0, 0, 0, 0, 2],[0, 10, 5, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 5, 10, 0, 0, 6, 6, 10, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 6, 6, 0, 10, 0, 0, 0, 5, 0, 5, 10, 0, 6, 0, 0, 0, 0, 0],[],[],[][7, 28],[17, 25, 0, 49],[30, 34, 45, 10],[4, 46, 36, 47, 48, 5],[39, 27, 2, 13, 41, 15],[44, 19, 20, 32, 33],[29, 18, 43, 22, 12, 40],[38, 31, 23, 26],[8, 11, 24, 9, 6, 37],[14, 16, 42, 21, 3, 1, 35]
00000000000000000000000000000000000000000000000000,00001101001000000000000100101011001010100000011110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000010110110000110001011000100000001001001000001,01110000000001111001110000010000110100010110100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 0, 4, 9, 0, 9, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 9, 0, 4, 0, 9, 9, 0, 0, 4, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 2, 2, 2, 4, 0],[],[],[],[7, 0, 0, 0, 0, 0, 1, 0, 6, 1, 0, 7, 1, 0, 0, 0, 0, 6, 7, 0, 0, 0, 7, 0, 6, 1, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 7],[0, 5, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 5, 5, 0, 0, 10, 3, 5, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 10, 3, 0, 8, 0, 0, 0, 8, 0, 3, 10, 0, 10, 0, 0, 0, 0, 0],[],[],[][6, 9, 12, 25, 43],[46, 36, 45, 47],[20, 41, 33],[4, 34, 28, 38, 23, 48],[21, 1, 16, 15],[29, 37, 17, 24, 8, 40],[49, 22, 0, 11, 18],[2, 13, 3, 39, 35],[30, 5, 26, 10, 31, 7],[19, 32, 14, 27, 42, 44]
00000000000000000000000000000000000000000000000000,00001101001000000000000100101011001010100000011110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000010110110000110001011000100000001001001000001,01110000000001111001110000010000110100010110100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 0, 10, 10, 0, 7, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 8, 0, 8, 0, 8, 7, 0, 0, 10, 0, 7, 0, 8, 0, 0, 0, 0, 0, 0, 10, 8, 10, 7, 0],[],[],[],[3, 0, 0, 0, 0, 0, 9, 0, 5, 1, 0, 1, 5, 0, 0, 0, 0, 9, 9, 0, 0, 0, 9, 0, 5, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 5],[0, 2, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 6, 2, 0, 0, 4, 4, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 6, 0, 6, 0, 0, 0, 4, 0, 6, 2, 0, 2, 0, 0, 0, 0, 0],[],[],[][9, 29, 11, 25],[16, 27, 44, 42, 1, 3],[0, 40, 43],[13, 19, 39, 20, 32, 21],[49, 12, 24, 8],[14, 41, 33, 2, 35, 15],[48, 7, 31, 36],[28, 26, 10, 38, 46, 30],[37, 18, 6, 22, 17],[47, 45, 34, 23, 4, 5]
00000000000000000000000000000000000000000000000000,00001101001000000000000100101011001010100000011110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000010110110000110001011000100000001001001000001,01110000000001111001110000010000110100010110100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 0, 5, 3, 0, 10, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 2, 0, 3, 0, 2, 5, 0, 0, 10, 0, 2, 0, 10, 0, 0, 0, 0, 0, 0, 10, 5, 5, 2, 0],[],[],[],[7, 0, 0, 0, 0, 0, 7, 0, 6, 6, 0, 1, 6, 0, 0, 0, 0, 1, 7, 0, 0, 0, 6, 0, 7, 7, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 0, 7, 0, 0, 0, 0, 0, 1],[0, 9, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 8, 9, 0, 0, 9, 8, 8, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 8, 4, 0, 4, 0, 0, 0, 4, 0, 9, 8, 0, 9, 0, 0, 0, 0, 0],[],[],[][37, 49, 17, 11],[26, 48, 30, 36],[28, 10, 5],[33, 14, 13, 35, 39, 3, 2, 27],[47, 4, 23, 46, 31],[9, 29, 40, 12, 8, 22],[18, 6, 0, 24, 25, 43],[42, 15, 21, 32, 20],[44, 16, 1, 19, 41],[7, 38, 34, 45]
00000000000000000000000000000000000000000000000000,00001101001000000000000100101011001010100000011110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000010110110000110001011000100000001001001000001,01110000000001111001110000010000110100010110100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 0, 6, 6, 0, 2, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 2, 0, 6, 0, 9, 9, 0, 0, 2, 0, 9, 0, 9, 0, 0, 0, 0, 0, 0, 6, 9, 6, 6, 0],[],[],[],[4, 0, 0, 0, 0, 0, 4, 0, 4, 4, 0, 1, 3, 0, 0, 0, 0, 4, 3, 0, 0, 0, 5, 0, 4, 3, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 1, 0, 0, 0, 0, 0, 3],[0, 7, 8, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 8, 10, 0, 0, 8, 8, 8, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 10, 7, 0, 7, 0, 0, 0, 10, 0, 10, 10, 0, 10, 0, 0, 0, 0, 0],[],[],[][11, 43],[7, 34, 26],[12, 25, 49, 18],[6, 29, 9, 8, 0, 24, 17],[22, 40, 37],[5, 48, 47, 45, 28, 23, 4],[35, 14, 33, 1],[27, 19, 21, 15, 2, 20],[10, 46, 38, 31, 36, 30],[3, 42, 16, 39, 13, 41, 32, 44]
00000000000000000000000000000000000000000000000000,00001101001000000000000100101011001010100000011110,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,10000010110110000110001011000100000001001001000001,01110000000001111001110000010000110100010110100000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[],[0, 0, 0, 0, 5, 5, 0, 10, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 10, 0, 10, 0, 5, 10, 0, 0, 5, 0, 10, 0, 3, 0, 0, 0, 0, 0, 0, 3, 10, 3, 5, 0],[],[],[],[4, 0, 0, 0, 0, 0, 8, 0, 4, 4, 0, 9, 4, 0, 0, 0, 0, 9, 8, 0, 0, 0, 8, 0, 8, 4, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 4, 0, 0, 9, 0, 0, 0, 0, 0, 9],[0, 6, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 7, 2, 0, 0, 6, 7, 6, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 6, 7, 0, 1, 0, 0, 0, 1, 0, 7, 7, 0, 2, 0, 0, 0, 0, 0],[],[],[][39, 13, 35, 2],[16, 14, 44],[47, 45, 10, 38],[9, 8, 25, 40, 0, 12],[5, 30, 48, 23, 34, 4],[32, 1, 21, 27, 19],[42, 15, 41, 33, 20, 3],[18, 6, 29, 22, 24],[43, 17, 11, 49, 37],[26, 36, 28, 46, 31, 7]
