00011000000101000000111000000001000010000000000100,10000110000010101011000111111100111001010111110010,00000000000000000000000000000000000000000000000000,01100001111000010100000000000010000100101000001001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 4, 10, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 10, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0],[6, 0, 0, 0, 0, 1, 6, 0, 0, 0, 0, 0, 6, 0, 6, 0, 5, 0, 5, 6, 0, 0, 0, 5, 6, 2, 2, 2, 1, 5, 0, 0, 5, 6, 5, 0, 0, 5, 0, 2, 0, 6, 6, 5, 5, 2, 0, 0, 6, 0],[],[0, 9, 8, 0, 0, 0, 0, 8, 9, 9, 3, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 8, 0, 0, 3, 0, 9, 0, 0, 0, 0, 0, 3, 0, 0, 8],[],[],[],[],[],[][28, 5],[45, 25, 39, 26, 27],[10, 46, 15, 17, 30, 38],[3],[23, 37, 32, 34, 29, 16, 18, 44, 43],[19, 41, 48, 6, 14, 42, 24, 0, 33, 12],[11, 13, 22, 47, 21, 36],[49, 2, 7, 35],[8, 1, 9, 40],[4, 20, 31]
00011000000101000000111000000001000010000000000100,10000110000010101011000111111100111001010111110010,00000000000000000000000000000000000000000000000000,01100001111000010100000000000010000100101000001001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 9, 0, 1, 0, 0, 0, 0, 0, 0, 9, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0],[6, 0, 0, 0, 0, 6, 10, 0, 0, 0, 0, 0, 6, 0, 6, 0, 6, 0, 5, 5, 0, 0, 0, 6, 10, 7, 7, 10, 5, 7, 0, 0, 6, 10, 5, 0, 0, 5, 0, 10, 0, 6, 10, 7, 7, 10, 0, 0, 5, 0],[],[0, 3, 8, 0, 0, 0, 0, 3, 3, 3, 8, 0, 0, 0, 0, 8, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 4, 0, 0, 8, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, 3],[],[],[],[],[],[][4, 13, 21],[22, 3, 31],[9, 49, 1, 17, 30, 7, 8],[35, 40, 46],[18, 19, 34, 37, 28, 48],[12, 32, 14, 16, 0, 23, 5, 41],[26, 43, 44, 25, 29],[15, 38, 2, 10],[36, 47, 11, 20],[42, 39, 6, 27, 24, 33, 45]
00011000000101000000111000000001000010000000000100,10000110000010101011000111111100111001010111110010,00000000000000000000000000000000000000000000000000,01100001111000010100000000000010000100101000001001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 8, 9, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 0, 9, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0],[7, 0, 0, 0, 0, 5, 3, 0, 0, 0, 0, 0, 5, 0, 3, 0, 7, 0, 5, 3, 0, 0, 0, 10, 7, 7, 3, 3, 7, 10, 0, 0, 5, 5, 3, 0, 0, 5, 0, 7, 0, 5, 5, 10, 3, 3, 0, 0, 10, 0],[],[0, 2, 2, 0, 0, 0, 0, 6, 6, 6, 4, 0, 0, 0, 0, 2, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 6, 0, 0, 2, 0, 6, 0, 0, 0, 0, 0, 2, 0, 0, 2],[],[],[],[],[],[][22, 11, 36],[38, 49, 2, 1, 15, 46],[26, 27, 44, 45, 6, 34, 14, 19],[30, 10],[12, 41, 33, 5, 18, 37, 32, 42],[9, 7, 35, 17, 40, 8],[39, 16, 28, 24, 0, 25],[31, 21, 47, 3],[13, 4, 20],[29, 23, 43, 48]
00011000000101000000111000000001000010000000000100,10000110000010101011000111111100111001010111110010,00000000000000000000000000000000000000000000000000,01100001111000010100000000000010000100101000001001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0, 0, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0],[6, 0, 0, 0, 0, 9, 8, 0, 0, 0, 0, 0, 9, 0, 8, 0, 9, 0, 5, 5, 0, 0, 0, 6, 6, 8, 9, 5, 5, 9, 0, 0, 6, 6, 8, 0, 0, 6, 0, 9, 0, 6, 5, 5, 5, 5, 0, 0, 5, 0],[],[0, 10, 10, 0, 0, 0, 0, 7, 7, 3, 3, 0, 0, 0, 0, 3, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 10, 0, 10, 0, 0, 0, 0, 0, 7, 0, 0, 3],[],[],[],[],[],[][47, 20],[13, 3, 4, 21, 36],[15, 30, 49, 35, 10, 9],[11, 22, 31],[18, 19, 43, 27, 45, 44, 28, 42, 48],[33, 0, 24, 23, 32, 37, 41],[46, 8, 7],[25, 34, 14, 6],[26, 29, 5, 12, 16, 39],[40, 2, 17, 1, 38]
00011000000101000000111000000001000010000000000100,10000110000010101011000111111100111001010111110010,00000000000000000000000000000000000000000000000000,01100001111000010100000000000010000100101000001001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 8, 9, 0, 0, 0, 0, 0, 0, 9, 0, 8, 0, 0, 0, 0, 0, 0, 1, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0],[6, 0, 0, 0, 0, 6, 5, 0, 0, 0, 0, 0, 5, 0, 6, 0, 6, 0, 6, 6, 0, 0, 0, 3, 5, 6, 5, 5, 5, 3, 0, 0, 6, 3, 3, 0, 0, 5, 0, 3, 0, 3, 3, 5, 3, 3, 0, 0, 6, 0],[],[0, 7, 2, 0, 0, 0, 0, 7, 10, 4, 4, 0, 0, 0, 0, 10, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 10, 0, 0, 2],[],[],[],[],[],[][13, 21, 47],[36, 20, 11],[24, 43, 45, 37, 5, 12, 39, 19],[10, 8, 40],[42, 33, 25, 29, 34, 44, 28],[23, 16, 32, 14, 26, 27],[9, 46, 49, 2, 30, 35, 1],[4, 22, 3, 31],[0, 48, 41, 6, 18],[7, 17, 38, 15]
00011000000101000000111000000001000010000000000100,10000110000010101011000111111100111001010111110010,00000000000000000000000000000000000000000000000000,01100001111000010100000000000010000100101000001001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 2, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0],[5, 0, 0, 0, 0, 3, 5, 0, 0, 0, 0, 0, 7, 0, 5, 0, 7, 0, 8, 5, 0, 0, 0, 5, 8, 8, 7, 5, 3, 8, 0, 0, 5, 5, 8, 0, 0, 7, 0, 7, 0, 8, 3, 5, 7, 3, 0, 0, 3, 0],[],[0, 6, 6, 0, 0, 0, 0, 4, 6, 4, 9, 0, 0, 0, 0, 6, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 4, 0, 0, 9, 0, 6, 0, 0, 0, 0, 0, 6, 0, 0, 6],[],[],[],[],[],[][47, 3, 21],[36, 20, 4],[42, 45, 5, 28, 48],[35, 7, 9],[0, 32, 14, 6, 19, 43, 27, 23, 33],[15, 8, 46, 1, 2, 49, 40],[39, 44, 16, 37, 12, 26],[18, 41, 24, 25, 34, 29],[10, 17, 38, 30],[31, 11, 13, 22]
00011000000101000000111000000001000010000000000100,10000110000010101011000111111100111001010111110010,00000000000000000000000000000000000000000000000000,01100001111000010100000000000010000100101000001001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 4, 10, 0, 0, 0, 0, 0, 0, 10, 0, 4, 0, 0, 0, 0, 0, 0, 8, 8, 10, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0],[5, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 0, 1, 0, 6, 0, 6, 0, 6, 3, 0, 0, 0, 3, 5, 3, 6, 5, 6, 5, 0, 0, 6, 6, 6, 0, 0, 5, 0, 1, 0, 5, 3, 3, 1, 5, 0, 0, 6, 0],[],[0, 9, 7, 0, 0, 0, 0, 9, 7, 7, 9, 0, 0, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 9, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 2],[],[],[],[],[],[][12, 44, 6, 39],[30, 35, 49, 40, 46],[23, 19, 25, 42, 43],[36, 3, 13],[24, 41, 5, 37, 29, 45, 27, 0],[26, 34, 28, 16, 18, 32, 14, 33, 48],[2, 17, 15, 8, 9],[21, 20, 47],[7, 1, 38, 10],[22, 4, 31, 11]
00011000000101000000111000000001000010000000000100,10000110000010101011000111111100111001010111110010,00000000000000000000000000000000000000000000000000,01100001111000010100000000000010000100101000001001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 9, 9, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0],[3, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 7, 0, 5, 0, 10, 0, 3, 10, 0, 0, 0, 7, 7, 3, 5, 7, 3, 10, 0, 0, 10, 5, 3, 0, 0, 5, 0, 7, 0, 5, 5, 7, 5, 5, 0, 0, 3, 0],[],[0, 6, 8, 0, 0, 0, 0, 6, 6, 6, 1, 0, 0, 0, 0, 8, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 6, 0, 0, 6, 0, 8, 0, 0, 0, 0, 0, 1, 0, 0, 6],[],[],[],[],[],[][10, 46],[13, 20, 21, 31],[48, 25, 18, 28, 34, 0],[22, 11],[44, 6, 14, 37, 33, 26, 42, 41, 5, 45],[35, 49, 1, 38, 17, 7, 8, 9],[39, 27, 23, 43, 24, 12],[40, 15, 2, 30],[3, 4, 36, 47],[32, 16, 29, 19]
00011000000101000000111000000001000010000000000100,10000110000010101011000111111100111001010111110010,00000000000000000000000000000000000000000000000000,01100001111000010100000000000010000100101000001001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 0, 2, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0],[3, 0, 0, 0, 0, 3, 6, 0, 0, 0, 0, 0, 5, 0, 5, 0, 3, 0, 3, 5, 0, 0, 0, 5, 3, 5, 6, 3, 3, 6, 0, 0, 5, 5, 6, 0, 0, 6, 0, 3, 0, 5, 5, 6, 6, 5, 0, 0, 6, 0],[],[0, 10, 8, 0, 0, 0, 0, 8, 10, 7, 10, 0, 0, 0, 0, 7, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 8, 0, 8, 0, 0, 0, 0, 0, 7, 0, 0, 8],[],[],[],[],[],[][36, 11],[22, 20],[28, 5, 39, 27, 0, 16, 18, 24],[4, 3],[41, 45, 42, 23, 12, 32, 19, 14, 25, 33],[44, 6, 29, 37, 34, 48, 26, 43],[30, 35, 46, 15, 9],[7, 2, 38, 49, 40],[31, 21, 13, 47],[10, 8, 1, 17]
00011000000101000000111000000001000010000000000100,10000110000010101011000111111100111001010111110010,00000000000000000000000000000000000000000000000000,01100001111000010100000000000010000100101000001001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,[0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 8, 0, 2, 0, 0, 0, 0, 0, 0, 2, 8, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0],[5, 0, 0, 0, 0, 6, 6, 0, 0, 0, 0, 0, 5, 0, 6, 0, 5, 0, 5, 5, 0, 0, 0, 10, 7, 5, 7, 10, 7, 7, 0, 0, 10, 10, 10, 0, 0, 10, 0, 7, 0, 5, 7, 6, 5, 6, 0, 0, 10, 0],[],[0, 3, 3, 0, 0, 0, 0, 9, 9, 1, 1, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 3, 0, 0, 9, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 1],[],[],[],[],[],[][40, 10, 9, 49],[13, 20, 4],[17, 1, 35, 46, 15, 2],[31, 3, 22],[18, 41, 12, 19, 25, 16, 44, 0],[43, 45, 14, 5, 6],[28, 29, 26, 42, 39, 24],[11, 36, 21, 47],[38, 30, 7, 8],[48, 32, 37, 34, 33, 23, 27]
