11000110000101000110010010001110100101110000100001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00111001011010111001101101110001011010001111011110,[5, 8, 0, 0, 0, 6, 7, 0, 0, 0, 0, 10, 0, 5, 0, 0, 0, 7, 5, 0, 0, 5, 0, 0, 5, 0, 0, 0, 5, 10, 7, 0, 8, 0, 0, 7, 0, 8, 8, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 7],[],[],[],[],[],[],[],[],[0, 0, 4, 1, 2, 0, 0, 4, 0, 1, 4, 0, 9, 0, 3, 1, 9, 0, 0, 2, 2, 0, 9, 9, 0, 9, 2, 2, 0, 0, 0, 1, 0, 3, 4, 0, 3, 0, 0, 0, 9, 1, 3, 9, 0, 1, 9, 4, 2, 0][31, 15, 45, 9, 3, 41],[48, 26, 19, 4, 27, 20],[42, 14, 36, 33],[10, 47, 34, 7, 2],[18, 13, 0, 21, 24, 28],[5, 39, 44],[6, 35, 49, 30, 17],[32, 1, 37, 38],[46, 43, 40, 23, 22, 25, 12, 16],[29, 11]
11000110000101000110010010001110100101110000100001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00111001011010111001101101110001011010001111011110,[1, 1, 0, 0, 0, 3, 5, 0, 0, 0, 0, 6, 0, 3, 0, 0, 0, 3, 1, 0, 0, 7, 0, 0, 7, 0, 0, 0, 1, 3, 5, 0, 3, 0, 0, 6, 0, 6, 1, 7, 0, 0, 0, 0, 7, 0, 0, 0, 0, 5],[],[],[],[],[],[],[],[],[0, 0, 2, 9, 8, 0, 0, 9, 0, 8, 4, 0, 2, 0, 9, 8, 4, 0, 0, 4, 10, 0, 4, 4, 0, 2, 8, 2, 0, 0, 0, 8, 0, 2, 10, 0, 9, 0, 0, 0, 8, 10, 2, 2, 0, 9, 4, 9, 10, 0][38, 28, 18, 1, 0],[42, 25, 43, 12, 33, 27, 2],[13, 5, 29, 17, 32],[19, 10, 46, 22, 16, 23],[30, 49, 6],[37, 11, 35],[39, 44, 24, 21],[9, 4, 40, 15, 31, 26],[47, 36, 14, 45, 7, 3],[20, 34, 48, 41]
11000110000101000110010010001110100101110000100001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00111001011010111001101101110001011010001111011110,[3, 5, 0, 0, 0, 7, 5, 0, 0, 0, 0, 10, 0, 10, 0, 0, 0, 5, 7, 0, 0, 10, 0, 0, 7, 0, 0, 0, 3, 6, 7, 0, 3, 0, 0, 10, 0, 7, 5, 5, 0, 0, 0, 0, 10, 0, 0, 0, 0, 7],[],[],[],[],[],[],[],[],[0, 0, 8, 1, 4, 0, 0, 2, 0, 1, 1, 0, 9, 0, 9, 1, 9, 0, 0, 2, 2, 0, 9, 2, 0, 8, 2, 8, 0, 0, 0, 4, 0, 4, 9, 0, 9, 0, 0, 0, 4, 1, 4, 8, 0, 4, 8, 9, 8, 0][9, 41, 10, 15, 3],[20, 7, 19, 26, 23],[32, 28, 0],[40, 33, 42, 31, 4, 45],[38, 1, 6, 39, 17],[29],[5, 49, 18, 37, 30, 24],[27, 2, 48, 43, 25, 46],[12, 14, 47, 34, 16, 36, 22],[35, 13, 11, 44, 21]
11000110000101000110010010001110100101110000100001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00111001011010111001101101110001011010001111011110,[10, 10, 0, 0, 0, 3, 10, 0, 0, 0, 0, 4, 0, 3, 0, 0, 0, 3, 3, 0, 0, 4, 0, 0, 6, 0, 0, 0, 4, 4, 7, 0, 10, 0, 0, 7, 0, 10, 6, 6, 0, 0, 0, 0, 7, 0, 0, 0, 0, 6],[],[],[],[],[],[],[],[],[0, 0, 2, 2, 2, 0, 0, 9, 0, 1, 1, 0, 8, 0, 8, 2, 8, 0, 0, 5, 5, 0, 5, 2, 0, 2, 9, 9, 0, 0, 0, 9, 0, 8, 5, 0, 2, 0, 0, 0, 1, 2, 9, 1, 0, 1, 2, 1, 9, 0][10, 47, 43, 40, 45, 9],[4, 23, 3, 2, 15, 25, 46, 36, 41],[5, 18, 17, 13],[21, 29, 28, 11],[20, 19, 22, 34],[24, 38, 49, 39],[44, 35, 30],[33, 14, 12, 16],[31, 42, 48, 26, 7, 27],[32, 1, 6, 37, 0]
11000110000101000110010010001110100101110000100001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00111001011010111001101101110001011010001111011110,[4, 4, 0, 0, 0, 3, 3, 0, 0, 0, 0, 10, 0, 10, 0, 0, 0, 4, 4, 0, 0, 4, 0, 0, 10, 0, 0, 0, 3, 6, 7, 0, 7, 0, 0, 6, 0, 6, 4, 6, 0, 0, 0, 0, 10, 0, 0, 0, 0, 3],[],[],[],[],[],[],[],[],[0, 0, 8, 1, 5, 0, 0, 2, 0, 8, 1, 0, 5, 0, 9, 5, 1, 0, 0, 9, 9, 0, 9, 1, 0, 1, 1, 9, 0, 0, 0, 2, 0, 2, 8, 0, 5, 0, 0, 0, 9, 2, 5, 5, 0, 2, 9, 8, 8, 0][10, 23, 16, 3, 25, 26],[7, 45, 33, 41, 31],[6, 5, 28, 49],[38, 1, 17, 0, 21, 18],[4, 36, 15, 43, 42, 12],[35, 29, 37, 39],[30, 32],[48, 47, 34, 9, 2],[46, 14, 19, 40, 27, 22, 20],[11, 44, 24, 13]
11000110000101000110010010001110100101110000100001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00111001011010111001101101110001011010001111011110,[8, 7, 0, 0, 0, 5, 3, 0, 0, 0, 0, 6, 0, 7, 0, 0, 0, 3, 8, 0, 0, 6, 0, 0, 8, 0, 0, 0, 3, 8, 8, 0, 8, 0, 0, 7, 0, 7, 5, 5, 0, 0, 0, 0, 7, 0, 0, 0, 0, 5],[],[],[],[],[],[],[],[],[0, 0, 9, 9, 4, 0, 0, 4, 0, 4, 1, 0, 1, 0, 9, 1, 1, 0, 0, 9, 9, 0, 1, 10, 0, 9, 2, 2, 0, 0, 0, 2, 0, 10, 2, 0, 2, 0, 0, 0, 1, 10, 2, 4, 0, 9, 9, 2, 4, 0][40, 10, 15, 22, 16, 12],[36, 27, 34, 31, 26, 47, 42],[6, 17, 28],[9, 48, 43, 4, 7],[49, 38, 39, 5],[11, 21],[44, 37, 1, 13, 35],[18, 29, 24, 0, 30, 32],[2, 14, 46, 45, 25, 19, 3, 20],[33, 41, 23]
11000110000101000110010010001110100101110000100001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00111001011010111001101101110001011010001111011110,[6, 7, 0, 0, 0, 4, 6, 0, 0, 0, 0, 4, 0, 6, 0, 0, 0, 8, 7, 0, 0, 4, 0, 0, 8, 0, 0, 0, 8, 8, 4, 0, 4, 0, 0, 4, 0, 4, 7, 8, 0, 0, 0, 0, 6, 0, 0, 0, 0, 3],[],[],[],[],[],[],[],[],[0, 0, 10, 1, 2, 0, 0, 9, 0, 2, 9, 0, 9, 0, 9, 10, 5, 0, 0, 2, 2, 0, 10, 10, 0, 5, 2, 2, 0, 0, 0, 5, 0, 1, 1, 0, 1, 0, 0, 0, 5, 10, 2, 1, 0, 1, 5, 9, 5, 0][36, 3, 43, 34, 45, 33],[42, 9, 20, 19, 26, 27, 4],[49],[5, 21, 35, 32, 30, 37, 11],[16, 40, 46, 48, 25, 31],[6, 13, 0, 44],[38, 1, 18],[17, 28, 29, 24, 39],[7, 12, 14, 47, 10],[22, 2, 41, 23, 15]
11000110000101000110010010001110100101110000100001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00111001011010111001101101110001011010001111011110,[9, 7, 0, 0, 0, 3, 3, 0, 0, 0, 0, 10, 0, 7, 0, 0, 0, 10, 9, 0, 0, 6, 0, 0, 7, 0, 0, 0, 9, 9, 3, 0, 7, 0, 0, 3, 0, 9, 3, 10, 0, 0, 0, 0, 6, 0, 0, 0, 0, 7],[],[],[],[],[],[],[],[],[0, 0, 4, 2, 5, 0, 0, 2, 0, 2, 1, 0, 4, 0, 2, 5, 1, 0, 0, 8, 5, 0, 2, 4, 0, 2, 4, 2, 0, 0, 0, 1, 0, 5, 5, 0, 5, 0, 0, 0, 8, 1, 1, 8, 0, 8, 2, 4, 8, 0][31, 41, 16, 10, 42],[14, 25, 46, 22, 3, 7, 27, 9],[30, 5, 35, 38, 6],[2, 23, 12, 26, 47],[36, 4, 33, 15, 34, 20],[21, 44],[49, 24, 13, 1, 32],[43, 19, 48, 40, 45],[0, 18, 29, 28, 37],[39, 17, 11]
11000110000101000110010010001110100101110000100001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00111001011010111001101101110001011010001111011110,[5, 3, 0, 0, 0, 5, 7, 0, 0, 0, 0, 7, 0, 6, 0, 0, 0, 5, 7, 0, 0, 5, 0, 0, 5, 0, 0, 0, 6, 10, 5, 0, 3, 0, 0, 3, 0, 5, 3, 7, 0, 0, 0, 0, 3, 0, 0, 0, 0, 7],[],[],[],[],[],[],[],[],[0, 0, 4, 4, 2, 0, 0, 8, 0, 9, 1, 0, 9, 0, 2, 1, 4, 0, 0, 9, 1, 0, 4, 4, 0, 8, 4, 1, 0, 0, 0, 9, 0, 1, 9, 0, 1, 0, 0, 0, 9, 1, 2, 8, 0, 8, 1, 2, 8, 0][36, 20, 15, 46, 10, 27, 41, 33],[4, 42, 47, 14],[1, 44, 32, 38, 35],[3, 2, 22, 23, 16, 26],[24, 21, 17, 37, 0, 5, 30],[13, 28],[18, 6, 49, 11, 39],[25, 43, 48, 7, 45],[40, 12, 34, 9, 31, 19],[29]
11000110000101000110010010001110100101110000100001,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00111001011010111001101101110001011010001111011110,[9, 7, 0, 0, 0, 9, 9, 0, 0, 0, 0, 9, 0, 6, 0, 0, 0, 9, 2, 0, 0, 2, 0, 0, 9, 0, 0, 0, 3, 6, 7, 0, 9, 0, 0, 3, 0, 2, 7, 7, 0, 0, 0, 0, 9, 0, 0, 0, 0, 6],[],[],[],[],[],[],[],[],[0, 0, 1, 4, 8, 0, 0, 4, 0, 5, 8, 0, 1, 0, 8, 8, 4, 0, 0, 8, 10, 0, 5, 10, 0, 4, 10, 10, 0, 0, 0, 8, 0, 1, 4, 0, 1, 0, 0, 0, 4, 5, 8, 5, 0, 1, 5, 10, 1, 0][40, 4, 2, 34, 9],[43, 47, 25, 15, 48, 42, 12, 45],[35, 32, 11, 37, 29],[46, 27, 41, 10, 7, 16],[31, 23, 3, 19],[1],[6, 18],[28, 24, 13, 17, 49, 0],[14, 20, 26, 36, 22, 33],[44, 39, 5, 21, 30, 38]
