00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001000000000000100001100000000000010000000100,11000110000101100011010010001110100000000110110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00111000111010011100001100010001011111101001001001,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 9, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0],[5, 3, 0, 0, 0, 5, 3, 0, 0, 0, 0, 5, 0, 5, 5, 0, 0, 0, 5, 5, 0, 6, 0, 0, 6, 0, 0, 0, 6, 6, 3, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 0, 6, 6, 0, 0, 5, 0],[],[],[0, 0, 2, 1, 8, 0, 0, 0, 8, 10, 1, 0, 8, 0, 0, 2, 8, 2, 0, 0, 0, 0, 2, 2, 0, 0, 0, 8, 0, 0, 0, 2, 0, 10, 10, 1, 8, 1, 2, 0, 2, 0, 0, 1, 0, 0, 10, 0, 0, 1],[][43, 3, 37, 49, 10, 35],[2, 15, 23, 17, 40, 22, 38, 31],[1, 30, 6, 41],[26, 47, 20],[48, 19, 11, 5, 42, 14, 0, 18, 32, 13],[45, 24, 29, 21, 28, 44],[7, 39],[4, 8, 12, 27, 16, 36],[25],[33, 46, 9, 34]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001000000000000100001100000000000010000000100,11000110000101100011010010001110100000000110110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00111000111010011100001100010001011111101001001001,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 4, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0],[10, 6, 0, 0, 0, 7, 10, 0, 0, 0, 0, 6, 0, 10, 6, 0, 0, 0, 1, 1, 0, 7, 0, 0, 10, 0, 0, 0, 1, 10, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 7, 6, 0, 0, 1, 0],[],[],[0, 0, 5, 2, 5, 0, 0, 0, 8, 8, 5, 0, 8, 0, 0, 8, 5, 2, 0, 0, 0, 0, 5, 8, 0, 0, 0, 5, 0, 0, 0, 2, 0, 8, 5, 8, 2, 8, 2, 0, 2, 0, 0, 2, 0, 0, 2, 0, 0, 2],[][28, 48, 19, 32, 18],[36, 46, 3, 40, 49, 17, 38, 43, 31],[39, 20],[25],[2, 27, 22, 16, 34, 4, 10],[42, 11, 14, 41, 1, 45],[30, 5, 44, 21],[9, 37, 15, 12, 35, 33, 8, 23],[7, 47, 26],[6, 13, 0, 24, 29]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001000000000000100001100000000000010000000100,11000110000101100011010010001110100000000110110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00111000111010011100001100010001011111101001001001,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0],[4, 7, 0, 0, 0, 4, 1, 0, 0, 0, 0, 8, 0, 8, 7, 0, 0, 0, 8, 7, 0, 1, 0, 0, 4, 0, 0, 0, 4, 8, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 4, 1, 0, 0, 8, 0],[],[],[0, 0, 5, 5, 5, 0, 0, 0, 2, 6, 6, 0, 2, 0, 0, 6, 5, 5, 0, 0, 0, 0, 5, 6, 0, 0, 0, 5, 0, 0, 0, 6, 0, 5, 6, 2, 5, 2, 6, 0, 2, 0, 0, 2, 0, 0, 2, 0, 0, 6],[][45, 41, 30, 6, 21],[35, 43, 8, 40, 37, 12, 46],[26, 20, 7],[24, 44, 42, 28, 5, 0],[27, 2, 17, 16, 36, 22, 3, 4, 33],[23, 49, 31, 34, 38, 9, 10, 15],[14, 1, 19],[32, 29, 48, 11, 13, 18],[25],[47, 39]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001000000000000100001100000000000010000000100,11000110000101100011010010001110100000000110110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00111000111010011100001100010001011111101001001001,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0],[6, 4, 0, 0, 0, 1, 6, 0, 0, 0, 0, 6, 0, 10, 10, 0, 0, 0, 1, 4, 0, 4, 0, 0, 4, 0, 0, 0, 6, 4, 6, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 0, 6, 10, 0, 0, 1, 0],[],[],[0, 0, 2, 8, 5, 0, 0, 0, 2, 5, 8, 0, 5, 0, 0, 8, 5, 5, 0, 0, 0, 0, 5, 5, 0, 0, 0, 2, 0, 0, 0, 8, 0, 8, 2, 2, 8, 5, 8, 0, 2, 0, 0, 2, 0, 0, 2, 0, 0, 5],[][5, 48, 18],[2, 27, 46, 8, 43, 35, 40, 34],[47, 7, 39],[32, 21, 24, 29, 19, 1],[22, 37, 23, 49, 17, 9, 16, 12, 4],[0, 41, 6, 44, 11, 28, 30],[20],[38, 33, 15, 3, 10, 36, 31],[26, 25],[13, 14, 42, 45]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001000000000000100001100000000000010000000100,11000110000101100011010010001110100000000110110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00111000111010011100001100010001011111101001001001,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0],[2, 2, 0, 0, 0, 5, 2, 0, 0, 0, 0, 5, 0, 2, 5, 0, 0, 0, 6, 6, 0, 5, 0, 0, 2, 0, 0, 0, 6, 6, 6, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 2, 5, 0, 0, 2, 0],[],[],[0, 0, 8, 7, 8, 0, 0, 0, 7, 3, 3, 0, 10, 0, 0, 8, 7, 7, 0, 0, 0, 0, 10, 7, 0, 0, 0, 3, 0, 0, 0, 10, 0, 10, 3, 8, 8, 8, 3, 0, 3, 0, 0, 3, 0, 0, 10, 0, 0, 7],[][26, 20, 47],[48, 6, 0, 24, 13, 44, 1],[40, 9, 43, 34, 38, 10, 27],[39],[42, 5, 45, 11, 21, 32, 14],[41, 18, 29, 28, 30, 19],[49, 16, 3, 23, 8, 17],[36, 15, 2, 4, 37, 35],[7, 25],[31, 22, 46, 12, 33]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001000000000000100001100000000000010000000100,11000110000101100011010010001110100000000110110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00111000111010011100001100010001011111101001001001,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0],[8, 6, 0, 0, 0, 8, 5, 0, 0, 0, 0, 6, 0, 5, 8, 0, 0, 0, 8, 6, 0, 8, 0, 0, 5, 0, 0, 0, 8, 8, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 6, 6, 0, 0, 6, 0],[],[],[0, 0, 3, 10, 3, 0, 0, 0, 2, 3, 10, 0, 7, 0, 0, 3, 2, 3, 0, 0, 0, 0, 2, 10, 0, 0, 0, 3, 0, 0, 0, 7, 0, 10, 2, 2, 10, 2, 7, 0, 2, 0, 0, 10, 0, 0, 7, 0, 0, 3],[][47, 26, 7],[8, 34, 16, 37, 22, 40, 35],[17, 15, 49, 27, 2, 4, 9],[20, 25],[41, 6, 30, 13, 24, 32],[45, 44, 1, 42, 19, 48, 11],[12, 46, 38, 31],[18, 21, 29, 14, 0, 28, 5],[39],[23, 43, 33, 36, 10, 3]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001000000000000100001100000000000010000000100,11000110000101100011010010001110100000000110110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00111000111010011100001100010001011111101001001001,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0],[1, 8, 0, 0, 0, 8, 10, 0, 0, 0, 0, 6, 0, 8, 1, 0, 0, 0, 6, 6, 0, 6, 0, 0, 1, 0, 0, 0, 6, 10, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 0, 10, 10, 0, 0, 8, 0],[],[],[0, 0, 9, 9, 2, 0, 0, 0, 2, 2, 9, 0, 5, 0, 0, 9, 9, 2, 0, 0, 0, 0, 9, 9, 0, 0, 0, 5, 0, 0, 0, 5, 0, 5, 5, 5, 5, 9, 2, 0, 2, 0, 0, 9, 0, 0, 9, 0, 0, 2],[][0, 32, 24, 14],[49, 4, 17, 38, 8, 9, 40],[26, 47, 20],[25, 7],[35, 36, 27, 12, 34, 31, 33],[11, 28, 19, 18, 21, 42],[39],[30, 48, 5, 1, 13],[16, 43, 23, 3, 37, 46, 2, 15, 10, 22],[45, 6, 41, 44, 29]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001000000000000100001100000000000010000000100,11000110000101100011010010001110100000000110110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00111000111010011100001100010001011111101001001001,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 7, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0],[5, 6, 0, 0, 0, 10, 10, 0, 0, 0, 0, 10, 0, 6, 6, 0, 0, 0, 6, 6, 0, 6, 0, 0, 5, 0, 0, 0, 5, 5, 10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 5, 6, 0, 0, 5, 0],[],[],[0, 0, 2, 1, 2, 0, 0, 0, 8, 1, 4, 0, 4, 0, 0, 2, 8, 1, 0, 0, 0, 0, 8, 1, 0, 0, 0, 2, 0, 0, 0, 4, 0, 1, 8, 8, 4, 2, 1, 0, 8, 0, 0, 1, 0, 0, 2, 0, 0, 2],[][43, 38, 17, 23, 33, 9, 3],[2, 4, 37, 46, 27, 15, 49],[20, 26],[31, 36, 12, 10],[0, 42, 28, 48, 44, 29, 24],[14, 18, 21, 45, 41, 13, 1, 19],[47, 7, 25],[8, 22, 40, 35, 16, 34],[39],[11, 30, 5, 32, 6]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001000000000000100001100000000000010000000100,11000110000101100011010010001110100000000110110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00111000111010011100001100010001011111101001001001,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 7, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0],[2, 9, 0, 0, 0, 8, 2, 0, 0, 0, 0, 1, 0, 9, 2, 0, 0, 0, 8, 2, 0, 2, 0, 0, 8, 0, 0, 0, 8, 1, 8, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 0, 9, 1, 0, 0, 1, 0],[],[],[0, 0, 5, 5, 6, 0, 0, 0, 3, 5, 3, 0, 6, 0, 0, 5, 6, 3, 0, 0, 0, 0, 3, 3, 0, 0, 0, 3, 0, 0, 0, 5, 0, 6, 5, 3, 6, 6, 5, 0, 6, 0, 0, 6, 0, 0, 6, 0, 0, 3],[][29, 45, 11, 48],[0, 14, 21, 19, 6, 41],[8, 22, 10, 27, 35, 17, 23, 49],[39, 26],[9, 34, 38, 31, 2, 15, 3],[33, 36, 46, 4, 37, 40, 16, 12, 43],[25, 47],[42, 30, 28, 5, 18, 24],[44, 1, 32, 13],[20, 7]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000001000000000000100001100000000000010000000100,11000110000101100011010010001110100000000110110010,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00111000111010011100001100010001011111101001001001,00000000000000000000000000000000000000000000000000,[],[],[],[],[0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0],[1, 4, 0, 0, 0, 6, 8, 0, 0, 0, 0, 1, 0, 6, 4, 0, 0, 0, 6, 8, 0, 8, 0, 0, 6, 0, 0, 0, 4, 8, 6, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 0, 1, 4, 0, 0, 8, 0],[],[],[0, 0, 2, 3, 3, 0, 0, 0, 2, 3, 5, 0, 3, 0, 0, 3, 3, 2, 0, 0, 0, 0, 5, 2, 0, 0, 0, 5, 0, 0, 0, 3, 0, 5, 2, 3, 2, 2, 5, 0, 5, 0, 0, 2, 0, 0, 5, 0, 0, 5],[][44, 11, 0, 41],[17, 23, 8, 43, 34, 37, 2, 36],[31, 35, 15, 4, 3, 12, 9, 16],[28, 14, 32, 45, 1],[27, 10, 46, 49, 33, 38, 40, 22],[24, 18, 13, 30, 5],[20],[19, 48, 21, 29, 6, 42],[39, 7],[25, 47, 26]
