00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000000100000000010101100001000000001010000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000011100000000000000000011000000001000000010011,11101100011011111111101010000110111110110101101100,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 7, 0, 5, 5, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 5, 0, 0, 0, 0, 0, 0, 0],[],[],[],[],[0, 0, 0, 0, 0, 0, 8, 2, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 8, 10],[1, 4, 3, 0, 6, 1, 0, 0, 0, 6, 6, 0, 4, 6, 1, 6, 3, 4, 1, 3, 1, 0, 4, 0, 4, 0, 0, 0, 0, 3, 3, 0, 4, 1, 4, 1, 1, 0, 1, 4, 0, 3, 0, 3, 4, 0, 4, 4, 0, 0],[][18, 5, 38, 36, 35, 0, 20, 14, 33],[27, 7],[41, 19, 2, 30, 43, 29, 16],[47, 32, 44, 39, 12, 34, 1, 24, 17, 46, 22],[25, 42, 11, 26],[4, 9, 13, 10, 15],[40, 31, 23],[28, 48, 45, 6],[3, 21],[49, 37, 8]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000000100000000010101100001000000001010000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000011100000000000000000011000000001000000010011,11101100011011111111101010000110111110110101101100,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 9, 6, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0],[],[],[],[],[0, 0, 0, 0, 0, 0, 2, 10, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 2, 10],[3, 5, 7, 0, 5, 5, 0, 0, 0, 5, 4, 0, 7, 3, 4, 3, 7, 4, 3, 3, 4, 0, 3, 0, 3, 0, 0, 0, 0, 3, 4, 0, 4, 3, 5, 7, 5, 0, 7, 3, 0, 3, 0, 5, 3, 0, 3, 5, 0, 0],[][21, 11, 40, 31],[6, 28, 48],[15, 41, 0, 39, 29, 13, 19, 33, 18, 44, 46, 22, 24],[14, 32, 17, 20, 10, 30],[5, 9, 1, 36, 34, 43, 4, 47],[23, 26, 42, 3],[2, 35, 38, 12, 16],[45, 27, 8],[25],[49, 37, 7]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000000100000000010101100001000000001010000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000011100000000000000000011000000001000000010011,11101100011011111111101010000110111110110101101100,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 9, 0, 9, 7, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 0],[],[],[],[],[0, 0, 0, 0, 0, 0, 8, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 8],[3, 3, 3, 0, 4, 6, 0, 0, 0, 4, 6, 0, 3, 6, 6, 4, 6, 5, 6, 6, 4, 0, 3, 0, 5, 0, 0, 0, 0, 4, 3, 0, 5, 3, 4, 5, 5, 0, 5, 5, 0, 5, 0, 5, 5, 0, 5, 5, 0, 0],[][27, 7, 8],[45, 48],[33, 22, 0, 2, 30, 1, 12],[15, 29, 34, 9, 4, 20],[38, 47, 41, 39, 32, 44, 35, 46, 43, 17, 36, 24],[14, 18, 5, 10, 13, 19, 16],[26, 11, 21, 31],[49, 28, 6, 37],[23, 25],[3, 42, 40]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000000100000000010101100001000000001010000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000011100000000000000000011000000001000000010011,11101100011011111111101010000110111110110101101100,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 7, 0, 8, 10, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 8, 0, 0, 0, 0, 0, 0, 0],[],[],[],[],[0, 0, 0, 0, 0, 0, 9, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 2, 6],[3, 4, 3, 0, 3, 3, 0, 0, 0, 3, 5, 0, 4, 4, 4, 4, 5, 3, 5, 5, 3, 0, 4, 0, 1, 0, 0, 0, 0, 4, 3, 0, 1, 3, 1, 4, 1, 0, 4, 1, 0, 1, 0, 4, 4, 0, 1, 5, 0, 0],[][24, 46, 32, 39, 41, 34, 36],[37, 8, 48],[33, 5, 2, 0, 20, 30, 17, 4, 9],[38, 13, 12, 44, 22, 1, 29, 15, 14, 43, 35],[10, 47, 16, 19, 18],[27, 28, 49],[23, 40, 11, 31],[42, 25, 3],[6, 7, 45],[26, 21]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000000100000000010101100001000000001010000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000011100000000000000000011000000001000000010011,11101100011011111111101010000110111110110101101100,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 2, 0, 10, 8, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 8, 0, 0, 0, 0, 0, 0, 0],[],[],[],[],[0, 0, 0, 0, 0, 0, 6, 6, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 5, 5],[3, 4, 1, 0, 3, 1, 0, 0, 0, 4, 3, 0, 1, 3, 4, 7, 7, 3, 7, 3, 4, 0, 7, 0, 1, 0, 0, 0, 0, 7, 4, 0, 7, 7, 4, 3, 1, 0, 4, 7, 0, 7, 0, 1, 4, 0, 4, 4, 0, 0],[][43, 5, 2, 24, 36, 12],[31, 23, 40],[4, 0, 13, 17, 10, 35, 19],[9, 1, 34, 46, 44, 14, 30, 20, 47, 38],[27, 49, 48],[37, 28, 7, 6],[39, 22, 15, 33, 32, 18, 41, 16, 29],[42, 3, 26, 11],[8, 45],[25, 21]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000000100000000010101100001000000001010000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000011100000000000000000011000000001000000010011,11101100011011111111101010000110111110110101101100,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 8, 0, 2, 7, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 7, 0, 0, 0, 0, 0, 0, 0],[],[],[],[],[0, 0, 0, 0, 0, 0, 10, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 5, 10],[3, 6, 1, 0, 3, 6, 0, 0, 0, 3, 4, 0, 4, 3, 1, 6, 4, 1, 6, 1, 1, 0, 6, 0, 6, 0, 0, 0, 0, 6, 1, 0, 1, 1, 6, 6, 4, 0, 1, 3, 0, 3, 0, 4, 3, 0, 1, 4, 0, 0],[][38, 19, 17, 2, 32, 14, 46, 33, 20, 30],[25, 11],[9, 39, 0, 13, 41, 4, 44],[43, 10, 47, 12, 16, 36],[48, 27, 7],[29, 34, 1, 24, 15, 35, 18, 5, 22],[26, 42, 21, 31],[3, 40, 23],[37, 8, 45],[6, 28, 49]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000000100000000010101100001000000001010000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000011100000000000000000011000000001000000010011,11101100011011111111101010000110111110110101101100,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 10, 8, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 10, 0, 0, 0, 0, 0, 0, 0],[],[],[],[],[0, 0, 0, 0, 0, 0, 1, 2, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 1],[7, 5, 3, 0, 4, 7, 0, 0, 0, 5, 4, 0, 5, 3, 5, 5, 5, 7, 4, 4, 3, 0, 3, 0, 5, 0, 0, 0, 0, 3, 3, 0, 7, 3, 4, 3, 3, 0, 3, 7, 0, 7, 0, 5, 3, 0, 4, 3, 0, 0],[][49, 37, 6, 45, 28],[7, 27],[35, 44, 20, 47, 22, 29, 13, 36, 30, 2, 33, 38],[10, 34, 19, 18, 4, 46],[43, 15, 9, 14, 16, 24, 12, 1],[3, 40, 21, 23],[17, 32, 5, 0, 39, 41],[11, 26],[48, 8],[42, 25, 31]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000000100000000010101100001000000001010000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000011100000000000000000011000000001000000010011,11101100011011111111101010000110111110110101101100,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 8, 0, 6, 6, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 6, 0, 0, 0, 0, 0, 0, 0],[],[],[],[],[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 10, 10],[5, 7, 3, 0, 7, 5, 0, 0, 0, 5, 3, 0, 4, 4, 5, 4, 5, 3, 5, 3, 3, 0, 5, 0, 4, 0, 0, 0, 0, 7, 3, 0, 5, 5, 4, 7, 4, 0, 4, 7, 0, 4, 0, 5, 5, 0, 5, 5, 0, 0],[][6, 8, 45, 7],[3, 11],[17, 2, 30, 20, 19, 10],[13, 38, 12, 41, 36, 34, 24, 15],[16, 0, 22, 32, 14, 44, 5, 18, 47, 9, 46, 43, 33],[42, 21, 25, 26],[39, 1, 4, 35, 29],[40, 23, 31],[28, 27],[48, 49, 37]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000000100000000010101100001000000001010000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000011100000000000000000011000000001000000010011,11101100011011111111101010000110111110110101101100,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 2, 0, 7, 2, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 8, 0, 0, 0, 0, 0, 0, 0],[],[],[],[],[0, 0, 0, 0, 0, 0, 5, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 10, 10],[3, 4, 6, 0, 6, 6, 0, 0, 0, 3, 4, 0, 6, 6, 4, 4, 3, 3, 3, 3, 1, 0, 1, 0, 3, 0, 0, 0, 0, 6, 4, 0, 1, 1, 3, 4, 4, 0, 3, 1, 0, 1, 0, 4, 3, 0, 6, 4, 0, 0],[][39, 41, 20, 33, 32, 22],[26, 23],[17, 9, 16, 34, 24, 38, 19, 0, 44, 18],[1, 36, 15, 30, 35, 14, 10, 47, 43],[6, 27, 45, 37],[4, 2, 5, 29, 13, 12, 46],[40, 11, 31, 25],[21, 3, 42],[7, 8],[28, 48, 49]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000000100000000010101100001000000001010000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000011100000000000000000011000000001000000010011,11101100011011111111101010000110111110110101101100,00000000000000000000000000000000000000000000000000,[],[],[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 2, 0, 2, 10, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0],[],[],[],[],[0, 0, 0, 0, 0, 0, 9, 6, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 9, 8],[5, 3, 4, 0, 3, 4, 0, 0, 0, 7, 4, 0, 4, 7, 7, 4, 3, 4, 3, 5, 4, 0, 7, 0, 4, 0, 0, 0, 0, 5, 4, 0, 4, 3, 5, 3, 7, 0, 3, 3, 0, 3, 0, 5, 4, 0, 7, 4, 0, 0],[][3, 11, 40],[25, 23, 31, 42],[16, 1, 35, 4, 38, 33, 18, 41, 39],[47, 15, 17, 30, 32, 44, 5, 2, 24, 10, 20, 12],[29, 34, 19, 0, 43],[37, 27, 7],[9, 14, 46, 13, 36, 22],[49, 45, 8],[6, 48, 28],[21, 26]
