00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000111000011010100001000011100101011010110001001,00101000001100000000000101100010000100000001110100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000110000101011110010000001010000101000000010,00000000000000000000000000000000000000000000000000,[],[],[],[5, 4, 0, 0, 0, 1, 5, 3, 0, 0, 0, 0, 4, 1, 0, 4, 0, 3, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 3, 1, 0, 0, 4, 0, 5, 0, 5, 3, 0, 1, 0, 5, 4, 0, 0, 0, 1, 0, 0, 3],[0, 0, 2, 0, 6, 0, 0, 0, 0, 0, 7, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 6, 6, 0, 0, 0, 7, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 6, 7, 2, 0, 6, 0, 0],[],[],[],[0, 0, 0, 8, 0, 0, 0, 0, 8, 10, 0, 0, 0, 0, 9, 0, 9, 0, 10, 10, 9, 10, 0, 0, 10, 0, 0, 0, 0, 0, 0, 8, 0, 9, 0, 0, 0, 0, 9, 0, 10, 0, 0, 0, 0, 0, 0, 0, 8, 0],[][29, 46, 27, 39, 5, 13],[45, 2, 35],[49, 28, 7, 17, 37],[42, 15, 32, 1, 12],[22, 0, 34, 36, 6, 41],[26, 43, 4, 25, 47, 11],[23, 44, 30, 10],[31, 3, 8, 48],[20, 16, 33, 38, 14],[40, 18, 9, 21, 19, 24]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000111000011010100001000011100101011010110001001,00101000001100000000000101100010000100000001110100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000110000101011110010000001010000101000000010,00000000000000000000000000000000000000000000000000,[],[],[],[6, 10, 0, 0, 0, 5, 5, 7, 0, 0, 0, 0, 10, 10, 0, 5, 0, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 7, 6, 10, 0, 0, 6, 0, 6, 0, 7, 10, 0, 5, 0, 10, 10, 0, 0, 0, 10, 0, 0, 5],[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 9, 9, 0, 0, 0, 9, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 9, 1, 0, 9, 0, 0],[],[],[],[0, 0, 0, 8, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 4, 0, 3, 0, 8, 4, 3, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 8, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0],[][45, 10, 4, 11],[35, 2, 43],[31, 16, 33, 8, 20, 48, 40],[24, 19, 9, 14],[6, 15, 39, 5, 49],[34, 17, 28, 0, 32, 22],[36, 7, 27],[18, 38, 21, 3],[47, 25, 44, 23, 30, 26],[29, 42, 13, 12, 1, 37, 41, 46]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000111000011010100001000011100101011010110001001,00101000001100000000000101100010000100000001110100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000110000101011110010000001010000101000000010,00000000000000000000000000000000000000000000000000,[],[],[],[5, 10, 0, 0, 0, 3, 5, 4, 0, 0, 0, 0, 3, 10, 0, 10, 0, 10, 0, 0, 0, 0, 5, 0, 0, 0, 0, 3, 5, 10, 0, 0, 5, 0, 10, 0, 3, 10, 0, 4, 0, 3, 5, 0, 0, 0, 4, 0, 0, 3],[0, 0, 8, 0, 8, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 8, 0, 0, 0, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6, 1, 6, 0, 1, 0, 0],[],[],[],[0, 0, 0, 7, 0, 0, 0, 0, 2, 9, 0, 0, 0, 0, 2, 0, 2, 0, 9, 9, 7, 7, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 0, 0, 0, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 2, 0],[][47, 10, 44, 23],[48, 8, 33, 16, 14],[41, 12, 27, 49, 36, 5],[46, 39, 7],[28, 32, 0, 22, 6, 42],[35, 11, 45, 30, 43],[3, 21, 20],[25, 2, 4, 26],[24, 19, 31, 18, 40, 9, 38],[1, 37, 17, 13, 29, 15, 34]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000111000011010100001000011100101011010110001001,00101000001100000000000101100010000100000001110100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000110000101011110010000001010000101000000010,00000000000000000000000000000000000000000000000000,[],[],[],[8, 8, 0, 0, 0, 5, 10, 5, 0, 0, 0, 0, 9, 9, 0, 9, 0, 9, 0, 0, 0, 0, 9, 0, 0, 0, 0, 5, 10, 8, 0, 0, 10, 0, 10, 0, 9, 5, 0, 10, 0, 10, 10, 0, 0, 0, 5, 0, 0, 5],[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 6, 2, 6, 0, 1, 0, 0],[],[],[],[0, 0, 0, 3, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 4, 0, 3, 0, 3, 3, 4, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 0, 0, 0, 4, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0],[][30, 11, 26, 23, 10, 4, 47],[2, 35, 44],[8, 16, 18, 40, 9, 3, 19, 48],[20, 14, 38, 24],[37, 7, 27, 46, 49, 5],[43, 45, 25],[33, 31, 21],[29, 0, 1],[12, 22, 13, 17, 15, 36],[28, 32, 39, 34, 42, 6, 41]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000111000011010100001000011100101011010110001001,00101000001100000000000101100010000100000001110100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000110000101011110010000001010000101000000010,00000000000000000000000000000000000000000000000000,[],[],[],[3, 6, 0, 0, 0, 3, 10, 6, 0, 0, 0, 0, 3, 9, 0, 9, 0, 6, 0, 0, 0, 0, 10, 0, 0, 0, 0, 9, 9, 6, 0, 0, 10, 0, 10, 0, 6, 9, 0, 6, 0, 3, 10, 0, 0, 0, 9, 0, 0, 3],[0, 0, 8, 0, 8, 0, 0, 0, 0, 0, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 7, 0, 0, 0, 7, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 7, 1, 0, 8, 0, 0],[],[],[],[0, 0, 0, 5, 0, 0, 0, 0, 2, 5, 0, 0, 0, 0, 4, 0, 2, 0, 2, 2, 5, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 4, 0],[][45, 10, 23, 25, 35],[21, 19, 24, 8, 16, 18],[12, 5, 0, 49, 41],[33, 48, 14, 31],[20, 9, 3, 40, 38],[39, 17, 29, 36, 1, 7],[30, 44, 26, 43],[11, 2, 4, 47],[28, 46, 13, 15, 27, 37],[34, 6, 42, 32, 22]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000111000011010100001000011100101011010110001001,00101000001100000000000101100010000100000001110100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000110000101011110010000001010000101000000010,00000000000000000000000000000000000000000000000000,[],[],[],[2, 6, 0, 0, 0, 5, 5, 2, 0, 0, 0, 0, 6, 6, 0, 10, 0, 10, 0, 0, 0, 0, 10, 0, 0, 0, 0, 2, 2, 10, 0, 0, 10, 0, 10, 0, 5, 6, 0, 6, 0, 5, 6, 0, 0, 0, 5, 0, 0, 10],[0, 0, 8, 0, 8, 0, 0, 0, 0, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 3, 3, 0, 0, 0, 8, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 3, 8, 0, 8, 0, 0],[],[],[],[0, 0, 0, 9, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 9, 4, 4, 4, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9, 0, 9, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 4, 0],[][8, 16, 9, 14, 38],[7, 0, 27, 28],[35, 25, 43, 26, 44],[21, 20, 48, 19],[46, 36, 6, 5, 41],[1, 42, 13, 12, 37, 39],[23, 10],[2, 11, 45, 4, 30, 47],[31, 3, 33, 18, 24, 40],[32, 17, 34, 29, 15, 49, 22]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000111000011010100001000011100101011010110001001,00101000001100000000000101100010000100000001110100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000110000101011110010000001010000101000000010,00000000000000000000000000000000000000000000000000,[],[],[],[9, 5, 0, 0, 0, 7, 10, 9, 0, 0, 0, 0, 7, 10, 0, 5, 0, 10, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 9, 5, 0, 0, 7, 0, 10, 0, 10, 5, 0, 9, 0, 9, 9, 0, 0, 0, 10, 0, 0, 7],[0, 0, 8, 0, 6, 0, 0, 0, 0, 0, 2, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 2, 8, 0, 0, 0, 8, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6, 8, 6, 0, 2, 0, 0],[],[],[],[0, 0, 0, 1, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 1, 0, 1, 0, 4, 4, 3, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0],[][24, 20, 31, 14, 9, 38],[19, 3, 40, 16],[6, 42, 12, 32, 49, 5, 1],[35, 25, 30, 26],[8, 18, 33, 48, 21],[39, 13, 0, 37],[28, 22, 17, 29],[45, 23, 11, 2],[10, 4, 44, 43, 47],[36, 34, 27, 46, 15, 7, 41]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000111000011010100001000011100101011010110001001,00101000001100000000000101100010000100000001110100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000110000101011110010000001010000101000000010,00000000000000000000000000000000000000000000000000,[],[],[],[10, 10, 0, 0, 0, 2, 3, 3, 0, 0, 0, 0, 10, 8, 0, 3, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 10, 8, 0, 0, 3, 0, 10, 0, 10, 8, 0, 8, 0, 2, 2, 0, 0, 0, 10, 0, 0, 3],[0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 7, 4, 0, 0, 0, 9, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 7, 9, 4, 0, 4, 0, 0],[],[],[],[0, 0, 0, 5, 0, 0, 0, 0, 1, 6, 0, 0, 0, 0, 5, 0, 6, 0, 5, 6, 6, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 0],[][48, 38, 21, 8, 33],[41, 5, 17, 42],[6, 7, 15, 32, 49, 27, 22],[45, 23, 26, 47],[31, 3, 14, 18, 24],[19, 40, 16, 20, 9],[25, 4, 43, 2],[37, 39, 13, 29],[10, 44, 11, 30, 35],[46, 28, 12, 34, 1, 0, 36]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000111000011010100001000011100101011010110001001,00101000001100000000000101100010000100000001110100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000110000101011110010000001010000101000000010,00000000000000000000000000000000000000000000000000,[],[],[],[6, 10, 0, 0, 0, 6, 6, 1, 0, 0, 0, 0, 10, 1, 0, 1, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 10, 10, 10, 0, 0, 10, 0, 3, 0, 3, 1, 0, 10, 0, 6, 3, 0, 0, 0, 1, 0, 0, 10],[0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 7, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 4, 7, 0, 4, 0, 0],[],[],[],[0, 0, 0, 9, 0, 0, 0, 0, 9, 5, 0, 0, 0, 0, 8, 0, 5, 0, 9, 5, 8, 8, 0, 0, 9, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 9, 0, 5, 0, 0, 0, 0, 0, 0, 0, 8, 0],[][37, 46, 13, 15, 7, 22],[25, 30, 26, 2, 4, 35],[42, 17, 34, 36],[43, 44, 11, 47],[9, 31, 19, 33, 16, 40],[41, 0, 5, 6],[10, 45, 23],[14, 48, 20, 21],[8, 18, 24, 38, 3],[32, 39, 49, 28, 29, 27, 12, 1]
00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,11000111000011010100001000011100101011010110001001,00101000001100000000000101100010000100000001110100,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000,00010000110000101011110010000001010000101000000010,00000000000000000000000000000000000000000000000000,[],[],[],[3, 10, 0, 0, 0, 9, 6, 9, 0, 0, 0, 0, 3, 3, 0, 10, 0, 6, 0, 0, 0, 0, 10, 0, 0, 0, 0, 10, 6, 3, 0, 0, 6, 0, 9, 0, 10, 9, 0, 6, 0, 6, 9, 0, 0, 0, 9, 0, 0, 10],[0, 0, 2, 0, 8, 0, 0, 0, 0, 0, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 7, 8, 0, 0, 0, 2, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 2, 7, 2, 0, 7, 0, 0],[],[],[],[0, 0, 0, 1, 0, 0, 0, 0, 4, 5, 0, 0, 0, 0, 5, 0, 4, 0, 1, 1, 4, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 4, 0],[][33, 18, 3, 21, 19, 31],[43, 45, 30, 2],[0, 13, 29, 12],[20, 16, 8, 24, 48],[9, 14, 40, 38],[6, 17, 39, 28, 32, 41],[47, 35, 44, 25],[23, 4, 26, 10, 11],[5, 37, 46, 42, 7, 34],[36, 22, 27, 49, 15, 1]
